t_s,node,x,y,z
0.000,0,657.033,699.920,534.213
0.000,1,1390.391,2399.018,101.938
0.000,2,1789.978,1353.493,266.281
0.000,3,208.561,1708.455,366.548
0.000,4,74.847,1116.439,499.622
0.000,5,815.665,1916.899,105.338
0.000,6,452.080,1899.511,537.051
0.000,7,843.754,612.778,248.734
0.000,8,1311.354,2023.936,473.028
0.000,9,428.540,613.885,538.897
0.000,10,454.623,1873.816,269.083
0.000,11,501.976,1866.058,444.302
0.000,12,1412.613,1916.514,186.748
0.000,13,953.396,1796.120,258.822
0.000,14,1654.488,2424.115,508.955
0.000,15,1178.420,2137.370,219.390
0.000,16,674.244,2193.922,383.820
0.000,17,1298.736,2294.163,393.933
0.000,18,1835.185,1056.678,334.077
0.000,19,710.788,788.724,293.643
0.000,20,1259.976,17.594,265.796
0.000,21,573.959,787.609,523.472
0.000,22,835.854,62.888,161.160
0.000,23,1130.395,269.989,237.868
0.000,24,868.707,754.287,172.551
0.000,25,980.221,1969.232,134.673
0.000,26,75.488,1298.387,574.488
0.000,27,308.359,1830.254,376.435
0.000,28,1823.302,1507.582,512.058
0.000,29,1822.506,812.878,186.370
0.000,30,1274.113,1773.239,295.311
0.000,31,164.868,1918.123,443.336
0.000,32,491.293,2098.694,342.517
0.000,33,1264.749,78.967,506.281
0.000,34,937.936,157.382,434.891
0.000,35,1645.745,1756.938,502.561
0.000,36,434.847,772.478,303.871
0.000,37,1615.718,875.541,579.639
0.000,38,1419.158,801.783,326.276
0.000,39,996.696,433.848,500.844
0.000,40,1703.058,1269.522,359.578
0.000,41,1246.938,1235.175,352.761
0.000,42,1563.913,179.081,533.334
0.000,43,1711.447,794.555,304.150
0.000,44,1599.264,2146.827,419.003
0.000,45,861.167,90.344,438.702
0.000,46,1078.529,1383.917,306.204
0.000,47,786.480,267.146,175.089
0.000,48,330.041,1651.799,495.237
0.000,49,1279.667,2112.529,241.672
0.000,50,1626.512,639.159,148.249
0.000,51,1753.506,937.733,264.420
0.000,52,690.115,1981.447,518.063
0.000,53,845.088,273.807,550.294
0.000,54,1405.135,254.315,363.283
0.000,55,1068.292,841.345,566.369
0.000,56,822.572,657.442,164.588
0.000,57,85.313,2162.111,172.304
0.000,58,569.482,2173.234,369.739
0.000,59,1824.408,2342.241,153.911
0.000,60,287.205,28.128,295.383
0.000,61,461.959,1269.098,218.114
0.000,62,175.320,1120.906,478.376
0.000,63,639.746,1594.424,512.134
0.000,64,650.447,67.553,103.603
0.000,65,1318.686,508.596,201.358
0.000,66,3.131,361.075,430.173
0.000,67,1695.323,2171.788,371.310
0.000,68,969.370,1852.762,454.649
5.000,0,609.865,772.043,536.305
5.000,1,1517.770,2354.623,101.477
5.000,2,1808.304,1364.821,267.340
5.000,3,272.338,1813.631,364.174
5.000,4,181.229,1210.921,504.476
5.000,5,883.003,2018.235,102.092
5.000,6,340.874,1823.477,533.726
5.000,7,762.934,590.512,245.175
5.000,8,1225.210,2031.269,473.970
5.000,9,282.552,635.233,530.451
5.000,10,393.006,1953.707,273.286
5.000,11,518.604,1976.197,448.815
5.000,12,1339.021,1819.288,184.115
5.000,13,1016.128,1848.665,257.095
5.000,14,1600.000,2401.242,502.683
5.000,15,1148.303,2051.203,218.327
5.000,16,611.466,2253.888,386.142
5.000,17,1309.726,2191.563,394.394
5.000,18,1802.377,973.548,332.532
5.000,19,649.775,691.872,293.024
5.000,20,1339.045,35.488,265.267
5.000,21,453.209,855.667,518.107
5.000,22,889.013,25.072,159.796
5.000,23,1177.260,333.686,238.392
5.000,24,728.122,754.636,166.785
5.000,25,942.690,2105.678,132.744
5.000,26,19.213,1323.699,570.528
5.000,27,254.744,1758.528,381.571
5.000,28,1823.941,1377.434,511.076
5.000,29,1751.470,824.575,187.148
5.000,30,1275.971,1866.513,295.284
5.000,31,297.250,1883.661,437.641
5.000,32,565.098,2128.864,340.644
5.000,33,1374.902,61.261,507.402
5.000,34,918.954,247.247,435.991
5.000,35,1658.591,1872.936,498.007
5.000,36,342.450,722.292,303.088
5.000,37,1575.668,802.345,580.319
5.000,38,1551.486,752.454,320.353
5.000,39,1057.420,343.318,502.299
5.000,40,1632.496,1186.066,358.529
5.000,41,1247.518,1357.251,346.952
5.000,42,1658.292,197.560,531.875
5.000,43,1719.522,883.829,302.761
5.000,44,1691.764,2193.372,417.304
5.000,45,888.771,14.507,435.133
5.000,46,1092.059,1305.291,303.632
5.000,47,872.237,352.088,176.158
5.000,48,356.983,1527.522,494.855
5.000,49,1189.865,2158.931,239.063
5.000,50,1706.364,711.469,150.155
5.000,51,1808.222,874.829,270.590
5.000,52,784.640,2017.522,520.287
5.000,53,729.032,221.174,556.002
5.000,54,1385.663,320.745,365.963
5.000,55,1190.837,828.344,571.466
5.000,56,878.913,539.875,163.531
5.000,57,48.441,2036.746,165.791
5.000,58,490.307,2195.568,365.201
5.000,59,1795.468,2462.649,153.406
5.000,60,270.690,126.619,291.332
5.000,61,487.634,1339.658,218.271
5.000,62,88.044,1143.273,479.016
5.000,63,773.335,1627.992,519.693
5.000,64,634.558,68.223,102.886
5.000,65,1400.212,501.820,198.306
5.000,66,83.241,439.555,428.099
5.000,67,1559.687,2175.154,372.832
5.000,68,878.165,1888.171,453.816
10.000,0,569.707,850.936,539.313
10.000,1,1652.157,2297.176,105.037
10.000,2,1714.904,1358.884,267.460
10.000,3,317.029,1925.179,361.295
10.000,4,270.237,1332.491,511.546
10.000,5,952.111,2112.794,100.237
10.000,6,242.458,1748.937,530.971
10.000,7,688.567,567.312,243.810
10.000,8,1151.623,2031.411,476.359
10.000,9,135.264,657.324,524.821
10.000,10,327.243,2037.962,275.568
10.000,11,512.456,2085.919,448.472
10.000,12,1245.659,1745.545,183.562
10.000,13,1093.986,1904.391,255.562
10.000,14,1513.770,2286.343,494.826
10.000,15,1125.958,1963.770,215.154
10.000,16,548.504,2309.971,383.189
10.000,17,1340.231,2092.254,395.751
10.000,18,1762.582,893.544,329.777
10.000,19,597.276,599.778,292.009
10.000,20,1401.859,108.186,263.316
10.000,21,339.501,920.689,514.212
10.000,22,970.471,93.402,157.886
10.000,23,1232.863,402.250,240.817
10.000,24,583.460,748.005,161.507
10.000,25,890.664,2225.835,132.084
10.000,26,116.253,1344.002,566.806
10.000,27,198.553,1695.418,386.072
10.000,28,1806.668,1244.025,508.014
10.000,29,1641.748,840.051,188.967
10.000,30,1286.155,1958.928,300.663
10.000,31,429.159,1848.118,429.153
10.000,32,634.039,2158.824,337.893
10.000,33,1485.564,15.617,509.856
10.000,34,902.367,340.073,437.123
10.000,35,1654.019,1995.684,494.402
10.000,36,247.768,690.434,299.745
10.000,37,1521.854,752.748,579.199
10.000,38,1695.076,717.310,313.543
10.000,39,1122.592,257.740,502.012
10.000,40,1559.297,1101.125,358.208
10.000,41,1266.649,1479.797,339.487
10.000,42,1753.670,225.243,528.544
10.000,43,1763.566,968.851,300.938
10.000,44,1777.956,2248.593,416.115
10.000,45,864.974,106.635,430.443
10.000,46,1078.529,1217.810,301.619
10.000,47,942.500,440.598,176.723
10.000,48,402.106,1411.369,492.858
10.000,49,1099.667,2197.796,234.977
10.000,50,1783.100,780.291,150.985
10.000,51,1690.570,797.602,279.479
10.000,52,889.281,2043.930,523.117
10.000,53,600.270,178.674,560.713
10.000,54,1364.578,387.716,366.394
10.000,55,1312.188,801.633,578.410
10.000,56,930.935,421.007,155.764
10.000,57,18.507,1925.041,161.827
10.000,58,418.645,2199.523,361.237
10.000,59,1788.505,2317.168,153.769
10.000,60,246.519,224.413,288.718
10.000,61,525.243,1407.506,220.407
10.000,62,11.962,1156.874,480.114
10.000,63,913.390,1639.231,525.043
10.000,64,653.528,181.471,104.513
10.000,65,1477.765,511.969,199.443
10.000,66,185.744,478.448,426.821
10.000,67,1418.033,2174.298,378.520
10.000,68,779.613,1901.430,454.812
15.000,0,516.697,925.614,540.307
15.000,1,1775.247,2228.648,107.022
15.000,2,1623.701,1391.480,266.804
15.000,3,361.896,2034.833,356.492
15.000,4,370.203,1435.004,518.689
15.000,5,1031.525,2194.903,101.388
15.000,6,129.317,1686.872,527.344
15.000,7,610.728,536.779,240.344
15.000,8,1077.707,2036.890,477.806
15.000,9,20.479,706.841,521.977
15.000,10,273.196,2130.375,280.130
15.000,11,537.196,2185.577,447.907
15.000,12,1142.531,1697.890,178.796
15.000,13,1153.723,1970.525,251.028
15.000,14,1468.296,2150.125,486.333
15.000,15,1097.140,1871.389,212.814
15.000,16,478.814,2354.359,383.785
15.000,17,1366.189,1989.713,398.456
15.000,18,1716.174,814.084,327.559
15.000,19,571.854,501.813,289.856
15.000,20,1471.420,169.542,263.374
15.000,21,214.556,959.555,508.685
15.000,22,1044.609,158.802,153.048
15.000,23,1278.009,460.249,242.706
15.000,24,449.009,717.856,158.062
15.000,25,816.271,2344.677,127.885
15.000,26,212.641,1340.496,563.438
15.000,27,149.349,1622.584,390.649
15.000,28,1818.774,1110.268,505.209
15.000,29,1533.159,862.971,191.990
15.000,30,1309.804,2043.359,304.305
15.000,31,562.406,1804.605,418.577
15.000,32,710.289,2192.442,334.894
15.000,33,1598.303,31.612,514.761
15.000,34,907.633,434.982,439.735
15.000,35,1668.206,2114.872,489.165
15.000,36,147.006,660.886,296.543
15.000,37,1476.661,688.673,577.235
15.000,38,1826.833,652.421,309.887
15.000,39,1175.280,171.730,505.843
15.000,40,1479.354,1031.758,357.539
15.000,41,1307.115,1606.006,331.911
15.000,42,1843.952,231.953,525.151
15.000,43,1775.818,1059.192,298.635
15.000,44,1830.022,2310.938,413.712
15.000,45,870.388,207.002,427.009
15.000,46,1061.198,1128.516,297.023
15.000,47,1012.793,522.508,179.963
15.000,48,409.982,1286.182,488.828
15.000,49,1009.193,2233.679,229.733
15.000,50,1834.527,836.088,152.305
15.000,51,1558.907,750.779,287.135
15.000,52,980.968,2073.812,527.839
15.000,53,471.243,133.149,566.383
15.000,54,1324.332,454.845,369.194
15.000,55,1445.066,761.577,586.494
15.000,56,935.762,294.138,151.239
15.000,57,25.095,1790.146,155.134
15.000,58,349.124,2204.468,359.213
15.000,59,1787.631,2168.517,152.230
15.000,60,215.576,322.757,284.402
15.000,61,568.391,1478.248,220.178
15.000,62,113.784,1155.771,479.586
15.000,63,1053.678,1673.477,529.186
15.000,64,669.284,294.154,104.335
15.000,65,1554.230,513.613,200.261
15.000,66,291.577,540.350,428.123
