t_s,node,x,y,z
0.000,0,1560.030,2266.326,350.364
0.000,1,2455.578,1998.979,595.106
0.000,2,1233.190,1377.118,140.535
0.000,3,1666.625,2279.041,412.046
0.000,4,1939.546,183.679,403.613
0.000,5,829.521,1988.809,155.487
0.000,6,2108.532,2358.658,169.759
0.000,7,363.250,1123.809,436.652
0.000,8,1390.202,200.669,510.769
0.000,9,2396.789,572.667,340.019
0.000,10,1993.678,520.532,271.670
0.000,11,1652.273,2209.857,370.714
0.000,12,927.943,1180.391,224.325
0.000,13,1965.700,2558.624,329.654
0.000,14,2332.273,283.975,167.127
0.000,15,429.158,1477.609,406.279
0.000,16,2653.678,1803.487,443.747
0.000,17,582.486,1561.853,248.849
0.000,18,1595.133,134.394,154.415
0.000,19,752.482,2329.404,359.813
0.000,20,1054.831,1316.186,584.200
0.000,21,618.925,29.930,245.785
0.000,22,552.361,1001.915,296.990
0.000,23,2002.940,594.323,380.906
0.000,24,898.207,1324.674,175.984
0.000,25,2668.633,2037.639,499.411
0.000,26,920.909,648.122,588.628
0.000,27,75.469,1685.778,567.182
0.000,28,1811.171,332.117,128.361
5.000,0,1573.795,2170.559,353.186
5.000,1,2550.041,1918.720,597.578
5.000,2,1248.765,1290.994,143.381
5.000,3,1537.737,2249.867,416.952
5.000,4,1854.485,90.726,410.258
5.000,5,706.543,2005.115,161.569
5.000,6,2143.620,2419.993,170.912
5.000,7,292.043,1041.391,436.070
5.000,8,1318.879,117.092,504.282
5.000,9,2408.528,444.306,341.039
5.000,10,2073.519,567.720,271.154
5.000,11,1632.556,2113.945,372.305
5.000,12,923.966,1320.631,226.788
5.000,13,1877.338,2622.612,325.727
5.000,14,2247.344,334.165,166.075
5.000,15,404.468,1369.294,403.943
5.000,16,2617.656,1737.282,442.512
5.000,17,541.029,1481.947,248.081
5.000,18,1689.527,215.466,149.409
5.000,19,833.928,2409.289,363.712
5.000,20,1009.237,1204.747,577.132
5.000,21,505.234,20.837,250.127
5.000,22,643.410,953.353,297.262
5.000,23,1947.142,700.672,383.547
5.000,24,999.167,1420.821,173.431
5.000,25,2533.993,2051.699,501.934
5.000,26,921.117,725.356,587.479
5.000,27,28.650,1588.014,562.077
5.000,28,1858.755,427.823,124.171
10.000,0,1573.328,2081.497,355.283
10.000,1,2660.708,1837.986,597.525
10.000,2,1276.144,1211.350,144.894
10.000,3,1414.335,2243.538,422.317
10.000,4,1787.420,10.908,410.462
10.000,5,571.538,1989.443,167.571
10.000,6,2188.882,2494.202,170.641
10.000,7,208.520,971.578,436.965
10.000,8,1232.375,36.737,498.467
10.000,9,2445.427,321.387,341.962
10.000,10,2152.508,619.774,269.723
10.000,11,1582.881,2038.805,372.698
10.000,12,914.257,1441.676,230.107
10.000,13,1782.066,2578.029,319.827
10.000,14,2161.516,374.666,166.060
10.000,15,391.540,1262.976,400.668
10.000,16,2558.636,1670.355,441.164
10.000,17,482.763,1404.900,247.002
10.000,18,1770.798,308.226,145.490
10.000,19,900.543,2498.471,365.471
10.000,20,945.052,1097.733,571.406
10.000,21,389.746,54.238,253.557
10.000,22,732.516,884.602,296.566
10.000,23,1869.817,791.449,383.739
10.000,24,1103.938,1513.757,172.387
10.000,25,2394.323,2057.611,502.155
10.000,26,943.829,811.984,587.444
10.000,27,135.062,1498.865,558.299
10.000,28,1910.810,514.057,121.870
15.000,0,1604.612,1996.835,357.131
15.000,1,2571.557,1770.555,598.965
