t_s,node,x,y,z
0.000,0,727.075,1715.551,204.742
0.000,1,1193.921,1669.737,329.904
0.000,2,2386.209,2338.814,435.085
0.000,3,928.240,1447.771,174.495
0.000,4,1359.938,1198.971,526.660
0.000,5,2060.192,1932.380,371.180
0.000,6,1974.378,61.084,236.914
0.000,7,1315.946,980.147,528.838
0.000,8,2176.707,1799.044,198.005
0.000,9,1034.382,939.856,136.185
0.000,10,1285.832,2032.922,587.467
0.000,11,267.479,237.901,348.714
0.000,12,371.901,1673.893,207.553
0.000,13,2089.370,1933.569,215.399
0.000,14,1041.038,1880.342,452.397
5.000,0,727.199,1627.222,204.807
5.000,1,1233.252,1754.325,329.271
5.000,2,2290.225,2351.020,437.961
5.000,3,784.921,1443.201,178.183
5.000,4,1465.430,1313.510,523.344
5.000,5,1975.462,1887.319,378.260
5.000,6,2056.462,49.931,243.862
5.000,7,1195.600,1074.030,530.630
5.000,8,2291.505,1846.509,192.449
5.000,9,1094.797,1030.726,136.648
5.000,10,1268.476,2167.124,588.024
5.000,11,203.865,297.679,348.182
5.000,12,335.350,1788.147,207.576
5.000,13,2008.638,1952.742,210.017
5.000,14,1076.660,1941.161,454.898
10.000,0,724.974,1542.373,204.618
10.000,1,1260.376,1842.945,326.247
10.000,2,2207.889,2369.699,440.955
10.000,3,641.488,1455.328,187.001
10.000,4,1584.828,1411.485,522.365
10.000,5,1887.756,1853.273,383.686
10.000,6,2103.817,176.902,250.489
10.000,7,1060.231,1141.504,528.684
10.000,8,2401.449,1878.694,185.636
10.000,9,1144.736,1134.423,140.145
10.000,10,1255.134,2303.040,585.092
10.000,11,132.010,337.098,345.645
10.000,12,321.984,1908.621,206.214
10.000,13,1917.081,1950.542,205.001
10.000,14,1122.389,2002.376,457.916
15.000,0,709.745,1457.684,206.833
15.000,1,1300.066,1922.331,328.334
15.000,2,2122.259,2367.348,444.480
15.000,3,502.360,1475.528,187.555
15.000,4,1659.812,1537.520,512.959
15.000,5,1801.915,1800.619,391.323
15.000,6,2174.405,285.646,257.421
15.000,7,940.198,1225.082,528.260
15.000,8,2505.645,1913.945,183.300
15.000,9,1171.975,1241.513,144.115
15.000,10,1237.569,2435.880,582.446
15.000,11,67.151,387.467,346.347
15.000,12,310.650,2027.071,202.481
15.000,13,1830.383,1952.589,202.403
15.000,14,1179.384,2057.541,461.264
20.000,0,674.381,1379.695,212.269
20.000,1,1333.652,2005.349,327.083
20.000,2,2025.785,2340.764,448.699
20.000,3,359.014,1470.084,189.419
20.000,4,1701.735,1672.660,507.345
20.000,5,1727.402,1743.422,398.453
20.000,6,2202.731,417.606,262.535
20.000,7,822.758,1321.371,527.973
20.000,8,2616.918,1944.765,178.074
20.000,9,1224.664,1344.829,146.851
20.000,10,1292.414,2487.293,587.368
20.000,11,23.847,456.261,347.211
20.000,12,304.658,2137.077,200.556
20.000,13,1748.718,1951.832,198.387
20.000,14,1237.144,2112.396,466.288
25.000,0,632.409,1308.163,213.180
25.000,1,1354.356,2090.114,327.445
25.000,2,1933.119,2329.596,452.820
25.000,3,219.780,1498.613,189.055
25.000,4,1770.207,1792.541,504.435
25.000,5,1638.176,1708.269,400.142
25.000,6,2218.034,544.813,266.807
25.000,7,736.902,1440.824,529.359
25.000,8,2731.793,1978.677,173.391
25.000,9,1294.232,1426.551,145.948
25.000,10,1275.402,2356.401,591.019
25.000,11,34.371,509.435,346.776
25.000,12,283.423,2243.846,198.573
25.000,13,1675.231,1923.951,193.891
25.000,14,1289.330,2165.655,467.935
30.000,0,591.571,1231.125,215.046
30.000,1,1378.088,2185.035,330.098
30.000,2,1849.976,2310.573,455.535
30.000,3,78.631,1512.526,190.098
30.000,4,1869.314,1900.070,498.645
30.000,5,1534.199,1697.480,401.453
30.000,6,2264.999,663.633,267.199
30.000,7,647.235,1565.747,532.010
30.000,8,2632.619,2034.757,168.595
30.000,9,1333.249,1535.446,145.792
30.000,10,1265.482,2223.459,592.247
30.000,11,92.832,570.289,348.079
30.000,12,287.990,2348.381,197.572
30.000,13,1605.111,1913.210,191.643
30.000,14,1355.729,2214.808,469.734
35.000,0,549.237,1153.449,217.510
35.000,1,1433.122,2268.274,333.201
35.000,2,1758.575,2311.386,458.393
35.000,3,78.407,1525.655,191.530
35.000,4,1970.891,2001.511,494.489
35.000,5,1448.657,1664.302,408.069
35.000,6,2299.078,792.815,270.385
35.000,7,550.509,1675.690,531.121
35.000,8,2540.626,2101.044,163.825
35.000,9,1412.972,1620.501,149.273
35.000,10,1236.975,2089.708,596.183
35.000,11,140.277,643.332,349.329
35.000,12,276.725,2461.612,191.861
35.000,13,1532.019,1901.220,188.700
35.000,14,1417.482,2265.218,473.093
40.000,0,534.450,1080.637,219.804
