t_s,node,x,y,z
0.000,0,489.251,1056.103,322.348
0.000,1,1859.902,615.956,563.308
0.000,2,2004.355,151.634,289.686
0.000,3,855.381,408.318,227.808
0.000,4,36.506,230.022,580.500
0.000,5,583.114,416.942,148.111
0.000,6,1632.295,1161.919,546.432
0.000,7,841.171,359.275,315.923
0.000,8,1796.739,955.016,479.946
0.000,9,1702.488,1192.402,278.960
0.000,10,355.354,1207.924,237.198
0.000,11,1306.571,989.385,425.391
0.000,12,900.336,1290.058,184.383
0.000,13,1876.969,1339.308,123.305
0.000,14,1393.254,1309.143,406.617
0.000,15,90.822,1280.585,149.889
0.000,16,1652.819,902.573,563.745
0.000,17,2031.898,507.105,459.648
0.000,18,217.491,154.926,276.599
0.000,19,169.398,84.208,303.699
0.000,20,70.668,729.404,476.039
0.000,21,1741.665,947.691,314.096
0.000,22,0.952,1148.937,519.307
0.000,23,734.826,1017.567,219.902
0.000,24,887.965,108.290,507.594
0.000,25,2120.393,1162.646,348.796
0.000,26,1940.382,38.447,551.627
0.000,27,2191.832,573.628,509.395
0.000,28,2252.515,31.521,510.200
0.000,29,387.762,612.062,159.370
0.000,30,1770.308,1278.423,276.750
0.000,31,1471.966,170.517,297.956
0.000,32,1008.909,212.004,210.833
0.000,33,2267.817,927.531,480.680
0.000,34,142.987,1321.789,444.365
0.000,35,91.819,960.695,342.653
0.000,36,577.239,856.558,395.635
0.000,37,1354.125,0.546,355.486
0.000,38,696.250,1172.554,467.715
0.000,39,1887.604,837.086,454.404
0.000,40,429.983,985.815,254.702
0.000,41,1053.663,1124.572,151.408
0.000,42,1869.539,445.904,403.399
0.000,43,1820.158,304.085,364.926
0.000,44,67.259,954.862,503.833
0.000,45,1594.756,74.714,246.149
0.000,46,1582.422,900.809,291.654
0.000,47,786.105,522.781,131.412
0.000,48,1645.447,961.733,417.941
0.000,49,844.391,1023.317,244.876
0.000,50,191.689,1299.297,472.081
0.000,51,914.505,438.007,215.621
0.000,52,517.620,299.419,448.495
0.000,53,1602.216,753.607,517.790
0.000,54,2172.573,1217.585,266.669
5.000,0,507.491,958.166,320.802
5.000,1,1811.308,542.575,562.155
5.000,2,1895.298,191.717,294.042
5.000,3,944.686,453.519,222.916
5.000,4,23.591,192.410,579.444
5.000,5,550.245,493.073,147.796
5.000,6,1595.238,1274.530,544.947
5.000,7,923.419,374.012,312.893
5.000,8,1905.791,882.410,486.291
5.000,9,1630.745,1133.818,281.560
5.000,10,451.354,1201.236,237.312
5.000,11,1406.357,922.263,419.524
5.000,12,1031.228,1294.610,179.864
5.000,13,1980.029,1364.074,126.889
5.000,14,1412.406,1375.337,407.004
5.000,15,167.018,1323.847,150.662
5.000,16,1704.404,970.750,560.378
5.000,17,2104.059,530.574,463.157
5.000,18,177.686,16.546,277.795
5.000,19,212.513,206.997,309.168
5.000,20,33.700,612.092,481.838
5.000,21,1844.695,980.832,316.240
5.000,22,62.289,1232.135,523.392
5.000,23,718.016,930.967,221.141
5.000,24,802.718,133.532,504.504
5.000,25,2075.349,1281.804,346.354
5.000,26,1855.292,3.519,550.493
5.000,27,2285.908,638.728,507.433
5.000,28,2192.311,94.579,505.696
5.000,29,414.971,753.627,159.784
5.000,30,1758.801,1165.022,279.252
5.000,31,1385.066,137.769,297.797
5.000,32,947.113,92.926,211.507
5.000,33,2296.129,1016.198,476.052
5.000,34,270.316,1263.943,442.434
5.000,35,214.508,918.307,343.113
