t_s,node,x,y,z
0.000,0,867.078,1753.931,380.257
0.000,1,72.787,1024.210,367.981
0.000,2,62.020,1127.468,597.677
0.000,3,303.089,1060.510,299.986
0.000,4,171.336,1589.263,207.183
0.000,5,78.571,757.792,376.977
0.000,6,1018.596,662.524,123.277
0.000,7,431.551,1341.638,423.630
0.000,8,22.178,1450.967,428.749
0.000,9,730.068,534.139,441.199
0.000,10,170.938,36.364,477.139
0.000,11,794.191,682.826,413.978
0.000,12,1019.761,1495.764,157.928
0.000,13,162.116,1309.250,234.189
0.000,14,325.473,563.373,165.806
0.000,15,336.943,1816.157,445.073
0.000,16,295.937,1038.937,524.559
0.000,17,899.320,835.294,216.187
0.000,18,1022.334,1250.021,517.129
0.000,19,646.375,866.373,349.258
0.000,20,425.105,271.765,191.992
0.000,21,553.518,161.217,315.243
0.000,22,722.866,1141.172,382.001
0.000,23,990.894,621.766,404.521
0.000,24,926.334,1624.766,522.848
0.000,25,557.504,1250.473,525.911
0.000,26,402.579,1696.522,444.516
0.000,27,586.113,1445.570,344.339
0.000,28,908.606,909.437,133.070
0.000,29,251.913,332.388,436.074
0.000,30,89.342,322.325,204.256
0.000,31,1023.539,410.644,563.456
0.000,32,139.835,1065.834,470.204
0.000,33,814.601,929.949,218.848
0.000,34,635.297,723.542,370.413
0.000,35,1065.041,942.157,343.120
0.000,36,56.340,255.371,112.265
0.000,37,1030.258,920.487,457.388
0.000,38,1035.540,37.595,328.599
0.000,39,774.841,1635.332,372.001
0.000,40,736.100,1819.787,437.524
0.000,41,59.737,972.207,264.935
0.000,42,310.433,536.420,321.806
0.000,43,622.337,1317.534,584.286
0.000,44,947.670,1811.836,491.832
0.000,45,462.884,194.451,293.698
0.000,46,180.361,1102.556,544.767
0.000,47,400.467,246.598,254.523
0.000,48,999.228,1665.461,124.605
5.000,0,936.917,1825.025,379.999
5.000,1,154.298,924.399,373.724
5.000,2,29.653,1162.226,598.552
5.000,3,311.978,1157.533,300.530
5.000,4,271.882,1539.931,202.458
5.000,5,177.569,700.870,378.152
5.000,6,992.493,688.092,115.535
5.000,7,359.218,1314.430,419.093
5.000,8,121.748,1431.970,422.617
5.000,9,623.688,622.075,447.545
5.000,10,39.392,14.664,486.392
5.000,11,829.325,613.605,412.773
5.000,12,1021.114,1586.728,152.360
5.000,13,246.291,1387.865,237.576
5.000,14,419.673,490.890,170.676
5.000,15,434.389,1765.261,447.535
5.000,16,235.377,918.792,528.497
5.000,17,974.006,771.303,219.268
5.000,18,919.505,1242.555,513.169
5.000,19,569.076,960.807,345.232
5.000,20,471.187,203.472,197.338
5.000,21,679.481,187.760,312.439
5.000,22,858.580,1153.542,374.836
5.000,23,1001.789,703.578,400.816
5.000,24,880.367,1705.083,520.259
5.000,25,486.895,1312.075,528.038
5.000,26,342.173,1614.355,446.567
5.000,27,593.693,1526.891,345.912
5.000,28,1021.435,822.738,139.142
5.000,29,332.436,399.580,436.883
5.000,30,184.549,236.465,207.022
5.000,31,1065.630,486.110,565.819
5.000,32,251.372,1072.529,474.930
5.000,33,957.988,920.208,219.251
5.000,34,748.767,703.657,371.940
5.000,35,1062.285,871.565,340.978
5.000,36,135.006,212.160,110.926
5.000,37,951.005,804.303,463.022
5.000,38,1035.357,137.422,326.026
5.000,39,864.146,1732.796,366.983
5.000,40,813.198,1795.745,440.015
5.000,41,85.801,913.711,268.259
5.000,42,222.572,497.547,320.953
5.000,43,718.253,1381.840,580.729
5.000,44,1027.387,1781.036,492.021
5.000,45,354.389,263.676,300.356
5.000,46,241.294,1187.580,546.426
5.000,47,290.346,269.898,261.073
5.000,48,1004.439,1578.291,119.495
10.000,0,1011.335,1830.106,378.896
10.000,1,234.423,824.422,381.331
10.000,2,106.392,1208.607,598.968
10.000,3,341.650,1245.087,301.016
10.000,4,362.592,1489.921,199.171
10.000,5,276.966,642.899,380.017
10.000,6,846.590,709.955,103.508
10.000,7,290.142,1287.577,413.905
10.000,8,252.419,1434.800,416.312
10.000,9,513.686,706.176,455.373
10.000,10,88.078,1.311,492.656
10.000,11,867.162,546.547,412.348
10.000,12,1008.980,1673.648,145.313
10.000,13,317.211,1476.614,243.487
10.000,14,506.109,405.556,174.179
10.000,15,533.988,1728.612,450.375
10.000,16,177.011,789.778,532.262
10.000,17,1029.529,695.375,221.722
10.000,18,813.925,1237.800,507.299
10.000,19,488.884,1054.246,338.295
10.000,20,500.797,125.617,202.236
10.000,21,789.426,225.239,311.213
10.000,22,995.332,1153.969,368.957
10.000,23,1016.691,780.729,397.668
10.000,24,839.071,1781.480,518.877
10.000,25,420.388,1384.944,531.338
10.000,26,290.723,1526.367,448.186
10.000,27,612.609,1612.059,348.359
10.000,28,1011.112,726.477,142.910
10.000,29,405.703,477.966,438.675
10.000,30,287.035,154.157,206.370
10.000,31,1016.917,560.646,566.951
10.000,32,362.529,1097.716,479.708
10.000,33,1045.556,937.701,219.621
10.000,34,859.994,662.109,375.026
10.000,35,1037.633,811.567,340.549
10.000,36,221.451,169.165,109.463
10.000,37,864.340,687.600,467.294
10.000,38,956.067,243.696,324.655
10.000,39,963.712,1814.677,362.201
10.000,40,896.718,1769.544,441.825
10.000,41,206.399,842.423,271.566
10.000,42,133.672,451.393,318.133
10.000,43,822.371,1434.989,581.411
10.000,44,1025.624,1745.665,492.941
10.000,45,242.718,325.188,308.791
10.000,46,305.353,1273.384,548.047
