t_s,node,x,y,z
0.000,0,2173.581,542.999,397.138
0.000,1,2092.402,1068.629,310.510
0.000,2,1111.611,888.471,390.427
0.000,3,2433.106,505.630,535.268
0.000,4,255.553,765.990,578.810
0.000,5,405.229,2711.395,272.288
0.000,6,156.171,2649.841,127.380
0.000,7,2177.449,573.446,205.856
0.000,8,888.143,9.327,573.600
0.000,9,2319.729,2011.213,307.199
0.000,10,2338.405,1372.565,119.974
0.000,11,1802.999,2648.953,574.566
0.000,12,509.481,2679.584,572.420
0.000,13,1399.463,2209.406,245.851
0.000,14,318.069,2010.460,165.515
0.000,15,574.561,165.288,436.833
0.000,16,1577.262,1751.726,476.231
0.000,17,474.811,2252.101,179.362
0.000,18,740.789,173.539,316.599
0.000,19,316.387,1084.444,161.935
0.000,20,2415.221,2024.391,215.273
0.000,21,1778.279,618.373,169.370
0.000,22,939.597,2614.155,283.635
0.000,23,1051.272,451.169,239.615
0.000,24,1631.175,1404.376,406.643
0.000,25,253.758,995.460,548.043
0.000,26,889.497,2152.973,526.739
0.000,27,756.539,595.107,574.495
0.000,28,1404.132,1866.487,215.245
0.000,29,111.063,2615.028,466.239
0.000,30,547.870,1521.840,260.962
0.000,31,1012.923,141.144,244.309
0.000,32,395.066,2644.980,457.516
0.000,33,1064.959,793.501,161.082
0.000,34,2368.295,871.944,264.888
0.000,35,448.573,1038.906,421.134
0.000,36,1074.573,383.315,465.495
0.000,37,1463.351,2431.455,286.822
0.000,38,598.149,233.356,391.787
0.000,39,1758.123,536.421,297.530
0.000,40,1667.126,1306.243,207.691
0.000,41,993.979,1792.000,331.115
0.000,42,383.195,2515.259,513.118
0.000,43,616.972,1641.324,337.353
0.000,44,1580.164,1592.411,530.188
0.000,45,2253.593,1147.683,167.388
0.000,46,2296.519,2244.119,523.876
0.000,47,18.475,1430.225,457.152
0.000,48,2175.024,2212.231,481.804
0.000,49,484.893,1435.876,429.566
0.000,50,1533.944,730.360,322.927
0.000,51,165.509,2730.357,448.360
0.000,52,599.184,674.947,273.603
0.000,53,57.932,1397.732,285.099
0.000,54,2259.632,447.946,311.375
0.000,55,570.436,1665.842,568.315
0.000,56,2340.690,1335.241,240.502
0.000,57,2131.799,2246.994,143.899
0.000,58,259.258,1953.303,265.579
0.000,59,1944.678,1401.463,245.078
0.000,60,2415.558,1494.306,271.831
0.000,61,1145.948,1372.904,239.058
0.000,62,2039.075,2029.332,118.173
0.000,63,2272.496,279.100,267.817
0.000,64,1925.070,3.720,573.740
0.000,65,119.494,2104.793,312.615
0.000,66,2014.788,2732.921,479.638
0.000,67,649.593,2387.366,418.713
0.000,68,1962.710,1376.252,311.475
0.000,69,1971.056,2074.219,405.489
0.000,70,681.434,2801.244,167.048
0.000,71,2236.617,2364.747,587.610
0.000,72,1823.239,2090.558,357.249
0.000,73,1879.625,1233.965,130.670
0.000,74,2311.085,864.762,433.380
0.000,75,1041.474,1130.282,265.964
0.000,76,1831.572,1695.071,185.139
0.000,77,459.048,2314.220,519.787
0.000,78,1327.247,2788.812,103.341
0.000,79,1281.694,1975.579,400.703
0.000,80,1205.944,2085.910,470.959
0.000,81,586.437,2077.225,247.576
5.000,0,2036.134,487.000,393.937
5.000,1,1994.487,1098.195,315.404
5.000,2,1146.315,1001.616,393.586
5.000,3,2370.158,622.351,533.618
5.000,4,385.140,782.440,577.987
5.000,5,358.921,2606.628,274.091
5.000,6,59.477,2679.496,129.893
5.000,7,2209.893,488.710,207.871
5.000,8,1013.712,31.177,577.657
5.000,9,2412.197,2106.871,300.368
5.000,10,2272.128,1247.786,115.233
5.000,11,1881.835,2607.186,569.616
5.000,12,570.792,2557.012,570.401
5.000,13,1480.966,2124.262,251.519
5.000,14,253.410,2044.940,162.705
5.000,15,554.123,254.946,437.500
5.000,16,1494.783,1821.692,481.222
5.000,17,499.310,2164.412,182.085
5.000,18,763.136,38.398,310.589
5.000,19,411.054,1016.067,159.274
5.000,20,2410.050,2122.098,210.247
5.000,21,1874.913,551.139,172.973
5.000,22,1031.270,2570.009,279.511
5.000,23,1166.293,408.346,236.731
5.000,24,1700.773,1500.187,397.834
5.000,25,342.411,994.357,544.837
5.000,26,800.178,2249.624,533.462
5.000,27,771.831,690.106,571.449
5.000,28,1424.561,1742.474,216.858
5.000,29,15.962,2661.726,461.513
5.000,30,505.947,1580.960,261.301
5.000,31,959.430,42.190,249.141
5.000,32,320.982,2624.710,458.617
5.000,33,1027.066,728.539,160.942
5.000,34,2242.622,910.300,264.072
5.000,35,398.699,1122.470,423.117
5.000,36,1167.271,504.377,458.292
5.000,37,1555.970,2353.787,282.396
5.000,38,536.380,138.265,396.599
5.000,39,1764.453,682.156,296.013
5.000,40,1557.015,1379.085,206.942
5.000,41,892.133,1815.545,335.636
5.000,42,502.162,2459.671,513.695
5.000,43,646.041,1715.595,337.434
5.000,44,1488.200,1555.933,529.665
5.000,45,2405.205,1147.350,170.928
5.000,46,2340.251,2350.217,519.436
5.000,47,11.164,1560.738,456.671
5.000,48,2093.622,2176.773,488.304
5.000,49,581.288,1362.224,430.285
5.000,50,1480.322,675.272,320.207
5.000,51,166.973,2645.015,450.878
5.000,52,608.483,548.453,273.968
5.000,53,93.589,1460.123,283.114
5.000,54,2259.073,546.878,310.484
5.000,55,498.704,1610.925,569.287
5.000,56,2444.191,1326.899,243.236
5.000,57,2070.353,2189.891,141.097
5.000,58,178.370,1873.129,268.428
5.000,59,1944.045,1516.379,242.633
5.000,60,2409.979,1583.417,271.002
5.000,61,1032.741,1332.800,238.783
5.000,62,1971.514,2071.866,114.107
5.000,63,2189.830,198.931,272.514
5.000,64,2029.362,21.021,577.130
5.000,65,171.981,1978.510,308.024
5.000,66,2160.449,2721.737,482.938
5.000,67,757.927,2459.656,420.132
5.000,68,1908.032,1467.896,317.878
5.000,69,1853.210,2068.440,397.434
5.000,70,548.697,2793.954,171.865
5.000,71,2174.451,2418.912,590.098
5.000,72,1965.458,2073.256,355.443
5.000,73,1743.972,1257.518,129.483
5.000,74,2333.493,970.333,435.927
5.000,75,1175.984,1104.915,267.714
5.000,76,1767.667,1597.309,183.238
5.000,77,428.368,2455.133,522.891
5.000,78,1287.212,2709.193,101.736
5.000,79,1245.286,1898.855,397.121
5.000,80,1270.622,2039.195,469.677
5.000,81,521.154,1968.969,250.970
10.000,0,1905.695,434.777,389.848
10.000,1,1892.880,1123.864,319.889
10.000,2,1175.423,1117.407,397.900
10.000,3,2289.456,717.943,536.420
10.000,4,511.322,798.216,578.753
10.000,5,290.405,2506.812,275.542
10.000,6,37.893,2717.577,129.710
10.000,7,2256.273,406.896,210.425
10.000,8,1145.896,76.198,578.562
10.000,9,2391.486,2217.282,293.828
10.000,10,2201.795,1121.128,111.911
10.000,11,1957.712,2566.273,565.592
10.000,12,653.765,2443.654,570.071
10.000,13,1575.687,2053.266,258.870
10.000,14,188.403,2097.270,159.184
10.000,15,541.896,348.815,437.006
10.000,16,1408.964,1900.617,486.893
10.000,17,532.842,2078.219,184.346
10.000,18,801.658,116.123,306.032
10.000,19,494.589,956.915,154.106
10.000,20,2403.165,2226.827,208.895
10.000,21,1966.339,496.134,178.777
10.000,22,1108.667,2498.873,277.394
10.000,23,1280.327,375.872,232.110
10.000,24,1754.282,1596.570,390.291
10.000,25,430.703,963.047,541.304
10.000,26,712.900,2340.239,537.231
10.000,27,775.465,785.284,567.005
10.000,28,1429.943,1611.020,216.463
10.000,29,98.370,2698.764,459.255
10.000,30,484.446,1644.660,263.051
10.000,31,887.910,50.168,252.919
10.000,32,247.000,2588.616,461.034
10.000,33,967.203,675.402,161.874
10.000,34,2109.762,941.761,264.478
10.000,35,362.298,1214.769,422.541
10.000,36,1242.984,625.862,455.210
10.000,37,1637.503,2259.981,278.902
10.000,38,477.154,38.641,401.187
10.000,39,1741.841,810.369,291.936
10.000,40,1439.681,1421.377,207.366
10.000,41,782.112,1813.058,339.127
10.000,42,624.539,2421.284,518.766
10.000,43,691.042,1788.754,339.465
10.000,44,1383.694,1536.472,529.934
10.000,45,2314.486,1155.804,169.001
10.000,46,2409.388,2448.244,514.986
10.000,47,2.846,1671.601,457.780
10.000,48,2006.559,2139.404,495.358
10.000,49,654.537,1263.281,431.103
10.000,50,1424.754,617.642,317.397
10.000,51,167.590,2559.995,453.010
10.000,52,619.455,411.690,274.219
10.000,53,123.297,1526.202,281.756
