t_s,node,x,y,z
0.000,0,818.185,2205.452,471.106
0.000,1,883.180,437.516,357.641
0.000,2,757.609,684.144,445.158
0.000,3,1133.659,2339.477,208.112
0.000,4,785.539,695.352,591.672
0.000,5,1385.149,2103.763,276.199
0.000,6,1101.978,1233.013,249.025
0.000,7,291.260,1684.289,457.752
0.000,8,449.868,1607.295,504.192
0.000,9,377.908,2267.764,430.032
0.000,10,47.232,1367.631,317.208
0.000,11,413.091,2222.752,448.234
0.000,12,273.125,389.587,174.873
0.000,13,1067.079,1487.524,430.237
0.000,14,157.829,2120.961,273.440
0.000,15,1191.529,1067.632,291.111
0.000,16,1490.774,2199.184,450.576
0.000,17,568.879,961.696,126.868
0.000,18,741.252,1499.077,549.445
0.000,19,572.858,1090.431,240.132
0.000,20,131.085,2256.891,230.597
0.000,21,1181.012,725.266,590.650
0.000,22,567.161,1575.461,141.669
0.000,23,247.223,1322.501,366.969
0.000,24,1003.378,2241.263,539.098
0.000,25,1276.778,26.622,313.914
0.000,26,112.883,988.527,186.466
0.000,27,955.079,1949.082,374.580
0.000,28,1478.348,450.718,306.258
0.000,29,138.497,1613.894,306.226
0.000,30,23.786,2359.265,518.461
0.000,31,258.548,1501.742,348.883
0.000,32,1285.167,233.142,301.507
0.000,33,406.675,365.335,573.881
0.000,34,717.476,1856.126,579.088
0.000,35,399.697,1101.466,345.426
0.000,36,547.367,567.762,433.173
0.000,37,217.806,577.565,315.433
0.000,38,691.531,1003.716,518.923
0.000,39,1320.315,1224.183,109.752
0.000,40,640.457,1422.757,213.761
0.000,41,1254.792,844.417,482.584
0.000,42,713.349,2066.908,222.258
0.000,43,345.461,689.632,397.799
0.000,44,834.466,1772.036,285.342
0.000,45,485.228,1376.995,473.544
0.000,46,1345.605,767.533,284.377
0.000,47,1141.432,332.775,274.594
0.000,48,838.528,1259.122,502.070
0.000,49,769.705,1772.040,317.684
0.000,50,71.069,2002.103,460.542
0.000,51,612.346,2149.331,520.698
0.000,52,1057.780,2302.781,437.999
0.000,53,184.151,743.564,166.787
0.000,54,329.088,1388.132,224.033
0.000,55,1204.493,604.416,293.057
0.000,56,920.876,1600.458,326.439
0.000,57,184.935,1546.894,574.727
0.000,58,749.882,54.133,575.019
0.000,59,1282.540,1233.583,416.850
0.000,60,420.672,1212.285,263.575
0.000,61,732.297,2169.701,301.173
0.000,62,520.000,300.492,174.944
0.000,63,1058.854,584.392,485.661
0.000,64,77.849,491.616,305.189
0.000,65,18.258,519.493,575.635
0.000,66,1494.030,1925.576,316.681
0.000,67,815.681,1734.431,410.204
0.000,68,662.886,304.117,524.002
0.000,69,268.336,2183.155,588.330
0.000,70,204.048,1512.382,205.218
0.000,71,758.052,1905.047,133.750
0.000,72,203.495,1502.214,186.358
0.000,73,211.224,1845.331,576.890
0.000,74,1312.974,886.481,281.740
0.000,75,1362.604,558.650,365.781
0.000,76,1259.789,1357.380,444.966
0.000,77,146.468,1169.307,263.738
5.000,0,728.859,2132.710,466.184
5.000,1,991.798,491.952,354.421
5.000,2,769.090,795.093,448.225
5.000,3,1047.119,2343.041,208.815
5.000,4,773.105,829.888,581.816
5.000,5,1332.912,2035.953,277.495
5.000,6,1177.283,1311.428,246.890
5.000,7,381.170,1786.048,460.749
5.000,8,474.339,1530.105,500.754
5.000,9,462.128,2335.335,434.265
5.000,10,115.562,1267.754,318.496
5.000,11,523.967,2259.101,448.768
5.000,12,165.975,415.843,175.779
5.000,13,1123.311,1556.746,429.753
5.000,14,77.370,2137.462,270.221
5.000,15,1169.740,1186.732,289.704
5.000,16,1500.524,2306.252,455.452
5.000,17,427.209,982.550,131.507
5.000,18,675.865,1417.499,550.730
5.000,19,526.337,993.768,233.268
5.000,20,47.322,2137.892,224.979
5.000,21,1202.023,652.710,586.086
5.000,22,643.796,1621.252,138.739
5.000,23,180.755,1268.972,366.522
5.000,24,939.346,2300.325,538.054
5.000,25,1235.961,139.897,322.077
5.000,26,147.431,906.646,188.577
5.000,27,884.258,1865.082,378.481
5.000,28,1456.084,522.965,310.308
5.000,29,215.809,1634.620,305.046
5.000,30,44.239,2249.249,515.534
5.000,31,285.596,1392.070,352.992
5.000,32,1320.617,165.261,301.640
5.000,33,476.007,278.249,569.675
5.000,34,829.884,1780.359,573.202
5.000,35,492.735,1020.146,340.937
5.000,36,616.238,460.146,430.500
5.000,37,86.612,602.365,319.782
5.000,38,569.915,1045.832,511.023
5.000,39,1453.632,1215.540,103.817
5.000,40,739.468,1467.691,215.681
5.000,41,1217.359,941.486,483.532
5.000,42,774.860,1925.472,223.230
5.000,43,428.449,729.226,404.918
5.000,44,904.038,1857.775,291.029
5.000,45,591.313,1346.485,477.667
5.000,46,1345.619,673.917,279.959
5.000,47,1041.966,324.889,275.861
5.000,48,913.249,1327.316,497.422
5.000,49,801.249,1892.910,317.434
5.000,50,18.322,1954.790,462.905
5.000,51,504.439,2047.485,514.798
5.000,52,1080.165,2325.104,442.314
5.000,53,258.813,690.459,164.903
5.000,54,438.555,1442.873,220.132
5.000,55,1314.182,547.241,299.172
5.000,56,980.516,1537.148,327.127
5.000,57,132.915,1636.051,573.252
5.000,58,669.820,18.399,577.687
5.000,59,1167.249,1163.237,417.497
5.000,60,452.775,1289.206,260.309
5.000,61,811.047,2204.411,299.308
5.000,62,398.817,261.723,177.602
5.000,63,1039.417,499.780,484.192
5.000,64,169.064,541.467,308.021
5.000,65,115.497,468.367,572.207
5.000,66,1350.021,1965.795,324.281
5.000,67,737.753,1722.668,408.138
5.000,68,782.737,319.080,525.573
5.000,69,402.562,2118.842,584.988
5.000,70,126.964,1460.638,209.332
5.000,71,884.373,1869.204,131.095
5.000,72,260.477,1579.615,184.808
5.000,73,150.242,1791.951,573.993
5.000,74,1426.886,908.884,284.652
5.000,75,1243.495,549.816,371.238
5.000,76,1363.135,1409.317,441.989
5.000,77,230.340,1185.463,267.071
10.000,0,654.086,2060.195,463.825
10.000,1,1101.649,547.327,351.729
10.000,2,776.196,898.575,450.299
10.000,3,959.882,2346.134,208.924
10.000,4,768.932,965.685,575.353
10.000,5,1285.750,1959.433,278.284
10.000,6,1252.668,1384.568,244.904
10.000,7,466.564,1897.125,464.337
10.000,8,500.805,1453.992,498.332
10.000,9,563.152,2342.079,439.739
10.000,10,191.695,1175.322,321.195
10.000,11,621.858,2320.515,449.440
10.000,12,69.673,458.757,175.747
10.000,13,1177.316,1633.477,429.226
10.000,14,12.571,2138.421,265.214
10.000,15,1177.733,1309.053,286.293
10.000,16,1490.010,2350.918,458.794
10.000,17,278.685,1001.957,133.303
10.000,18,578.428,1364.217,553.196
10.000,19,482.390,900.436,229.662
10.000,20,37.787,2017.953,219.395
10.000,21,1215.707,573.017,582.000
10.000,22,710.935,1681.458,136.471
10.000,23,108.395,1225.315,367.045
10.000,24,875.266,2375.948,534.695
10.000,25,1213.057,273.341,331.499
10.000,26,178.861,834.000,189.054
10.000,27,816.061,1779.757,382.068
10.000,28,1424.321,596.185,313.517
10.000,29,282.184,1686.600,302.996
10.000,30,88.733,2129.283,512.674
10.000,31,302.828,1274.101,357.806
10.000,32,1344.080,86.521,304.626
10.000,33,562.370,214.442,570.548
10.000,34,945.753,1721.606,569.554
10.000,35,579.902,946.950,338.335
10.000,36,663.118,347.409,428.420
10.000,37,60.081,619.250,324.514
10.000,38,445.860,1090.850,505.351
10.000,39,1395.502,1234.131,104.505
10.000,40,835.543,1524.877,216.391
10.000,41,1206.871,1044.778,483.673
10.000,42,809.815,1772.068,224.557
10.000,43,516.228,757.661,409.613
10.000,44,969.762,1945.883,294.524
10.000,45,699.694,1350.667,480.355
10.000,46,1368.590,587.576,277.551
10.000,47,945.106,338.775,278.565
10.000,48,980.575,1395.721,495.508
10.000,49,836.251,2018.723,318.834
10.000,50,45.489,1905.010,464.253
10.000,51,388.909,1952.308,509.240
10.000,52,1062.673,2210.200,444.829
10.000,53,330.396,629.401,162.715
10.000,54,534.370,1525.430,214.713
10.000,55,1417.173,485.823,304.205
10.000,56,1046.565,1466.605,330.570
10.000,57,85.928,1734.990,570.010
10.000,58,577.097,83.140,580.805
10.000,59,1063.396,1077.108,415.296
10.000,60,480.562,1375.900,258.580
10.000,61,888.379,2243.003,299.954
10.000,62,276.234,247.225,181.224
10.000,63,1010.403,426.157,483.152
10.000,64,258.328,592.796,310.928
10.000,65,240.841,441.832,564.512
10.000,66,1231.626,2048.778,333.808
10.000,67,659.003,1734.799,409.186
10.000,68,903.734,353.985,524.317
10.000,69,535.511,2063.401,585.103
10.000,70,41.335,1416.435,213.048
10.000,71,1006.367,1813.968,127.718
10.000,72,311.165,1649.446,182.848
10.000,73,110.978,1728.003,570.535
10.000,74,1471.007,969.917,288.668
10.000,75,1118.837,537.616,376.057
10.000,76,1459.958,1483.283,437.979
10.000,77,311.747,1188.998,269.469
15.000,0,592.123,1978.028,462.600
15.000,1,1208.114,586.307,351.660
15.000,2,768.689,997.984,453.676
15.000,3,870.669,2363.345,208.816
15.000,4,770.462,1096.328,566.420
15.000,5,1230.582,1890.529,279.849
15.000,6,1302.597,1476.381,240.442
15.000,7,540.410,2012.476,468.780
15.000,8,533.074,1381.284,494.089
15.000,9,656.370,2264.697,446.014
15.000,10,247.879,1062.195,324.551
15.000,11,733.422,2364.453,451.412
15.000,12,43.576,485.496,179.067
15.000,13,1222.970,1708.540,428.420
15.000,14,92.070,2145.531,263.145
15.000,15,1197.359,1428.031,283.956
15.000,16,1468.147,2250.679,461.920
15.000,17,130.840,1001.564,136.854
15.000,18,491.708,1308.865,555.207
15.000,19,453.403,804.454,226.260
15.000,20,89.929,1881.510,212.613
15.000,21,1240.372,492.490,576.963
15.000,22,779.374,1745.342,135.328
