t_s,node,x,y,z
0.000,0,595.200,60.657,235.829
0.000,1,399.200,2537.246,133.733
0.000,2,601.996,2185.731,492.506
0.000,3,940.356,656.178,530.533
0.000,4,885.187,517.471,144.896
0.000,5,633.964,1092.301,395.108
0.000,6,928.985,115.720,337.346
0.000,7,1384.622,1622.630,451.112
0.000,8,1170.077,293.819,468.681
0.000,9,1106.505,1259.494,547.618
0.000,10,1320.155,2518.706,204.918
0.000,11,998.737,767.457,590.117
0.000,12,378.500,1301.844,405.211
0.000,13,657.991,2015.796,181.507
0.000,14,1266.830,1646.485,464.912
0.000,15,682.512,307.070,128.806
0.000,16,1045.542,2506.759,565.849
0.000,17,865.365,1615.781,525.094
0.000,18,534.553,2288.604,191.161
0.000,19,843.376,2421.598,316.208
0.000,20,1344.037,2222.869,401.910
0.000,21,172.630,1419.611,589.264
0.000,22,624.752,2598.417,174.789
0.000,23,1275.400,2085.817,529.399
0.000,24,79.188,2586.234,385.670
0.000,25,180.766,2076.675,330.962
0.000,26,164.438,2069.306,331.452
0.000,27,52.889,1932.709,472.727
0.000,28,347.411,1449.524,536.328
0.000,29,1182.190,743.010,471.899
0.000,30,208.211,1415.942,510.669
0.000,31,1234.287,428.681,205.998
0.000,32,782.109,38.433,285.843
0.000,33,490.666,1217.935,146.641
0.000,34,509.513,117.040,375.663
0.000,35,955.999,2608.572,451.541
0.000,36,49.034,2111.752,133.829
0.000,37,353.798,1612.456,235.655
0.000,38,494.167,656.239,220.684
0.000,39,552.412,658.489,256.267
0.000,40,1037.727,894.886,594.339
0.000,41,204.919,1425.670,375.583
0.000,42,588.486,1282.951,157.601
0.000,43,97.043,1598.320,274.054
0.000,44,540.728,1672.758,392.303
5.000,0,585.642,143.682,239.023
5.000,1,310.894,2567.211,131.499
5.000,2,706.965,2198.080,493.542
5.000,3,1053.266,610.789,532.509
5.000,4,788.581,561.617,143.411
5.000,5,660.097,985.801,391.753
5.000,6,989.937,227.098,345.409
5.000,7,1376.517,1507.463,452.215
5.000,8,1270.229,356.840,466.488
5.000,9,1184.346,1316.788,550.946
5.000,10,1315.324,2571.432,211.097
5.000,11,1023.961,679.080,585.981
5.000,12,335.402,1191.846,406.456
5.000,13,646.378,1910.302,182.940
5.000,14,1162.881,1695.873,468.461
5.000,15,563.563,301.447,126.914
5.000,16,934.646,2546.414,561.901
5.000,17,754.904,1614.759,525.694
5.000,18,513.785,2428.913,185.582
5.000,19,780.316,2331.825,314.693
5.000,20,1283.003,2162.049,399.653
5.000,21,270.482,1374.834,592.310
5.000,22,539.820,2561.410,168.208
5.000,23,1375.118,2091.750,534.412
