t_s,node,x,y,z
0.000,0,2152.021,656.573,441.084
0.000,1,331.541,1753.648,593.903
0.000,2,1730.958,679.642,390.799
0.000,3,18.634,1319.633,526.685
0.000,4,210.720,1247.052,502.379
0.000,5,2626.587,1966.836,552.670
0.000,6,1324.160,256.170,246.489
0.000,7,1495.843,754.109,174.330
0.000,8,2728.140,899.706,303.161
0.000,9,558.203,1510.130,164.226
0.000,10,256.310,1945.573,263.799
0.000,11,2079.922,1980.922,189.866
0.000,12,1592.718,231.923,119.880
0.000,13,1618.174,1162.672,153.603
0.000,14,1294.329,1473.294,454.604
0.000,15,734.339,1651.758,217.268
0.000,16,1520.349,1696.289,525.418
0.000,17,729.761,1991.107,184.973
0.000,18,1464.552,1185.493,349.167
0.000,19,342.140,999.417,351.962
0.000,20,1700.674,857.312,107.538
0.000,21,338.417,1111.369,120.329
0.000,22,1810.239,291.158,461.755
0.000,23,818.115,766.112,156.915
0.000,24,582.947,1844.978,323.921
0.000,25,1107.238,225.153,198.504
0.000,26,1053.760,536.557,437.376
0.000,27,428.782,70.270,525.335
0.000,28,2697.421,1755.473,453.888
0.000,29,774.241,534.491,212.397
0.000,30,2754.923,458.151,558.628
0.000,31,475.689,1161.341,582.841
0.000,32,2484.570,1773.411,598.594
0.000,33,979.562,26.116,186.574
0.000,34,1181.868,1725.919,188.616
5.000,0,2182.593,747.990,442.571
5.000,1,370.642,1848.616,590.452
5.000,2,1657.463,737.379,393.071
5.000,3,126.815,1379.276,524.982
5.000,4,294.796,1239.212,507.463
5.000,5,2553.941,1893.231,551.031
5.000,6,1282.653,356.212,248.551
5.000,7,1409.455,746.706,174.247
5.000,8,2723.849,755.827,306.774
5.000,9,662.415,1433.571,161.856
5.000,10,231.836,2070.202,264.109
5.000,11,2080.951,1886.419,194.335
5.000,12,1536.397,309.299,123.972
5.000,13,1537.074,1278.006,147.985
5.000,14,1265.765,1382.825,457.940
5.000,15,821.222,1558.595,213.053
5.000,16,1629.326,1642.232,522.957
5.000,17,742.146,2087.166,180.112
5.000,18,1536.237,1162.209,352.139
5.000,19,321.127,880.989,352.300
5.000,20,1587.982,915.386,110.905
5.000,21,370.045,1197.434,118.867
5.000,22,1874.619,220.017,462.244
5.000,23,689.701,791.842,155.698
5.000,24,495.245,1861.893,321.669
5.000,25,1035.361,277.476,200.361
5.000,26,932.925,551.153,434.645
5.000,27,550.629,69.886,518.995
5.000,28,2733.943,1741.142,456.255
5.000,29,820.249,465.420,210.672
5.000,30,2689.526,495.790,558.144
5.000,31,345.795,1166.825,580.214
5.000,32,2533.557,1866.651,595.728
5.000,33,1068.085,34.665,189.988
5.000,34,1057.556,1699.387,184.323
10.000,0,2207.172,835.715,445.878
10.000,1,398.380,1952.069,588.672
10.000,2,1582.079,791.354,394.477
10.000,3,226.828,1440.636,524.004
10.000,4,382.428,1230.861,511.247
10.000,5,2467.989,1833.817,551.331
10.000,6,1220.509,440.733,251.551
10.000,7,1328.878,755.782,173.852
10.000,8,2702.854,618.155,312.877
10.000,9,778.799,1374.873,159.052
10.000,10,228.760,1999.491,262.231
10.000,11,2081.993,1783.280,199.168
10.000,12,1478.642,388.990,128.490
10.000,13,1439.842,1372.363,144.020
10.000,14,1232.360,1297.659,461.564
10.000,15,902.030,1457.014,208.530
10.000,16,1744.218,1581.539,521.594
10.000,17,777.348,1967.296,175.654
10.000,18,1609.518,1130.196,353.939
10.000,19,301.042,761.230,349.337
10.000,20,1476.331,986.783,114.051
10.000,21,404.086,1280.517,116.375
10.000,22,1941.016,156.261,464.130
10.000,23,572.912,839.905,152.976
10.000,24,411.647,1890.303,318.860
10.000,25,957.445,313.038,203.168
10.000,26,810.572,552.045,431.360
10.000,27,673.147,81.489,512.671
10.000,28,2651.108,1714.007,456.711
10.000,29,864.228,394.419,210.532
10.000,30,2625.941,537.356,557.390
10.000,31,226.895,1140.444,579.700
10.000,32,2587.659,1950.039,593.832
10.000,33,1160.507,73.273,192.835
10.000,34,926.311,1673.312,178.864
15.000,0,2225.822,923.799,448.038
15.000,1,430.075,2055.905,586.623
15.000,2,1514.791,847.873,397.046
15.000,3,327.353,1513.339,523.974
15.000,4,465.728,1207.870,515.212
15.000,5,2379.254,1774.162,549.831
15.000,6,1172.747,541.347,254.085
15.000,7,1237.076,755.341,174.866
15.000,8,2716.651,485.938,317.271
15.000,9,893.871,1315.271,153.902
15.000,10,237.756,1876.828,259.984
15.000,11,2088.376,1687.276,203.182
15.000,12,1431.541,474.500,131.369
15.000,13,1339.660,1465.329,138.155
15.000,14,1233.740,1202.631,465.754
15.000,15,990.064,1367.490,204.197
15.000,16,1862.459,1536.792,515.598
15.000,17,795.440,1844.169,173.652
15.000,18,1693.101,1115.970,357.755
15.000,19,321.772,640.561,346.322
15.000,20,1375.278,1066.954,114.068
15.000,21,435.524,1371.872,113.477
15.000,22,2012.467,105.048,463.906
15.000,23,450.062,871.060,152.528
15.000,24,330.621,1922.221,313.579
15.000,25,881.650,351.392,204.667
15.000,26,689.291,581.958,427.614
15.000,27,794.647,61.429,506.034
15.000,28,2571.242,1702.091,460.506
