t_s,node,x,y,z
0.000,0,1408.193,52.381,409.939
0.000,1,0.351,634.142,458.793
0.000,2,570.008,224.048,265.114
0.000,3,1498.785,770.665,445.163
0.000,4,1341.353,96.438,388.805
0.000,5,914.040,849.781,376.216
0.000,6,1598.130,236.621,485.855
0.000,7,235.194,701.299,410.054
0.000,8,377.998,1205.095,597.537
0.000,9,34.461,1042.924,544.218
0.000,10,1255.082,813.237,167.061
0.000,11,1394.006,613.277,220.187
0.000,12,987.807,797.269,564.183
0.000,13,1208.154,262.728,252.804
0.000,14,155.729,712.140,338.036
0.000,15,1438.619,353.562,227.926
0.000,16,1362.034,663.304,591.568
0.000,17,1613.465,131.726,499.127
0.000,18,479.694,978.378,583.933
0.000,19,1653.059,441.249,440.087
0.000,20,152.356,721.015,426.399
0.000,21,908.947,367.203,368.017
0.000,22,1199.107,139.380,287.424
0.000,23,884.112,384.969,396.514
0.000,24,358.506,605.737,243.573
0.000,25,266.098,1204.118,442.754
0.000,26,1391.335,695.761,122.610
0.000,27,1277.488,343.591,102.587
0.000,28,1101.310,367.614,330.097
0.000,29,1284.856,500.775,215.833
0.000,30,162.839,1102.921,595.083
0.000,31,620.207,331.241,372.760
0.000,32,561.582,557.940,488.825
0.000,33,889.391,181.899,292.522
0.000,34,1693.014,1002.209,273.850
0.000,35,167.045,1214.692,197.451
0.000,36,1325.049,1061.116,452.415
0.000,37,656.491,755.076,397.542
0.000,38,643.892,623.558,432.932
0.000,39,920.505,171.639,124.869
0.000,40,319.540,837.405,443.570
0.000,41,796.513,1124.603,595.477
0.000,42,652.324,1015.673,214.505
0.000,43,836.491,1063.459,287.444
0.000,44,162.173,49.746,189.436
0.000,45,1110.927,158.541,515.500
5.000,0,1455.114,15.571,407.243
5.000,1,103.640,588.275,454.713
5.000,2,614.745,98.199,269.395
5.000,3,1423.749,734.539,443.106
5.000,4,1339.820,220.273,394.102
5.000,5,1017.733,797.120,372.495
5.000,6,1457.276,255.815,480.818
5.000,7,263.503,801.987,412.043
5.000,8,399.555,1081.345,592.645
5.000,9,31.097,992.489,542.164
5.000,10,1331.092,735.822,165.679
5.000,11,1339.518,716.885,224.307
5.000,12,972.850,876.313,560.515
5.000,13,1298.586,278.155,254.175
5.000,14,129.237,612.737,343.222
5.000,15,1373.518,417.016,228.268
5.000,16,1453.062,584.178,586.574
5.000,17,1649.446,62.233,500.417
5.000,18,530.285,1078.810,589.237
5.000,19,1646.754,508.265,441.721
5.000,20,263.784,750.809,430.044
5.000,21,1016.051,397.992,372.506
5.000,22,1293.790,81.899,290.301
5.000,23,983.558,352.720,402.024
5.000,24,452.828,524.148,247.151
5.000,25,184.151,1201.054,436.560
5.000,26,1417.537,815.244,126.017
5.000,27,1305.400,450.834,109.236
