t_s,node,x,y,z
0.000,0,1602.228,41.646,541.499
0.000,1,1134.789,1599.730,522.163
0.000,2,1302.323,1068.026,433.903
0.000,3,848.245,1056.277,171.623
0.000,4,1751.642,1891.319,214.472
0.000,5,651.775,1193.629,337.394
0.000,6,905.623,1192.378,510.098
0.000,7,1111.499,1192.464,240.407
0.000,8,1036.264,511.147,264.502
0.000,9,1075.794,1326.514,343.330
0.000,10,1276.783,1669.064,291.399
0.000,11,1583.840,889.461,167.556
0.000,12,794.923,1682.525,496.904
0.000,13,1711.224,1176.660,193.689
0.000,14,242.491,1309.743,250.758
0.000,15,954.105,67.606,445.734
0.000,16,1001.736,810.900,484.028
0.000,17,1196.767,1140.671,450.384
0.000,18,1719.577,1201.510,279.264
0.000,19,739.449,1929.339,146.533
0.000,20,420.593,1545.833,145.763
0.000,21,25.524,399.635,194.734
0.000,22,1472.055,630.674,100.140
0.000,23,1169.285,1570.299,285.724
0.000,24,432.037,94.526,190.420
0.000,25,214.611,1878.843,591.191
0.000,26,1099.466,107.049,173.605
0.000,27,143.431,1394.792,412.950
0.000,28,834.794,389.232,308.967
0.000,29,1624.900,620.956,424.749
0.000,30,435.188,1244.217,450.041
0.000,31,1435.499,223.325,560.991
0.000,32,1299.785,830.261,575.381
0.000,33,1146.893,880.569,365.329
0.000,34,1405.865,792.278,254.067
0.000,35,86.330,214.795,189.356
0.000,36,461.550,308.931,285.625
0.000,37,1762.846,916.351,499.864
0.000,38,1569.691,1521.629,265.615
0.000,39,1667.811,1137.521,528.566
0.000,40,1157.168,166.538,126.401
0.000,41,573.319,943.704,166.131
0.000,42,616.265,1251.665,111.545
0.000,43,0.968,1926.329,582.612
5.000,0,1533.435,12.158,541.652
5.000,1,1180.569,1508.230,521.228
5.000,2,1369.079,969.016,431.813
5.000,3,985.908,998.045,171.369
5.000,4,1677.176,1871.713,213.707
5.000,5,624.010,1070.117,334.932
5.000,6,958.253,1288.082,507.237
5.000,7,1122.044,1055.096,246.919
5.000,8,946.114,557.111,268.065
5.000,9,1008.249,1271.645,344.113
5.000,10,1403.981,1744.870,290.407
5.000,11,1537.342,1011.784,173.806
5.000,12,904.711,1649.138,498.357
5.000,13,1695.771,1106.059,194.794
5.000,14,190.908,1447.058,252.188
5.000,15,880.717,105.103,443.600
5.000,16,1130.591,807.685,479.449
5.000,17,1278.245,1193.285,455.110
5.000,18,1675.099,1110.426,278.117
5.000,19,673.287,1813.379,138.371
5.000,20,347.478,1537.702,144.308
5.000,21,121.488,340.875,192.198
5.000,22,1546.410,524.909,106.338
5.000,23,1131.579,1508.977,288.235
5.000,24,487.203,26.580,195.484
5.000,25,218.945,1752.762,590.284
5.000,26,964.047,124.720,174.230
5.000,27,52.921,1321.673,417.947
5.000,28,788.616,491.791,303.817
5.000,29,1604.159,526.141,429.040
5.000,30,366.864,1171.651,453.164
5.000,31,1484.398,89.551,556.280
5.000,32,1330.998,924.055,577.542
5.000,33,1104.138,960.533,367.446
5.000,34,1508.745,715.715,248.168
5.000,35,10.545,256.537,189.985
5.000,36,399.517,193.529,284.837
5.000,37,1705.674,1013.761,503.901
5.000,38,1656.413,1434.343,272.834
5.000,39,1732.610,1182.421,527.531
5.000,40,1216.463,68.450,131.629
5.000,41,550.154,847.591,161.365
5.000,42,592.388,1355.455,106.686
5.000,43,97.067,1926.763,580.259
10.000,0,1464.363,26.389,541.666
10.000,1,1244.098,1421.708,518.637
10.000,2,1425.237,865.393,428.798
10.000,3,1134.102,973.096,171.581
10.000,4,1611.126,1856.321,211.191
10.000,5,580.595,953.335,332.485
10.000,6,987.778,1392.503,504.767
10.000,7,1130.962,914.436,250.841
10.000,8,848.491,589.886,274.065
10.000,9,946.530,1222.657,345.351
10.000,10,1545.871,1788.572,286.519
10.000,11,1488.814,1132.867,177.951
10.000,12,1010.105,1612.335,503.299
10.000,13,1569.424,1054.232,196.819
10.000,14,184.746,1593.607,252.739
10.000,15,808.979,146.739,443.244
10.000,16,1259.257,795.079,474.801
10.000,17,1371.282,1235.591,458.336
10.000,18,1611.780,1026.683,274.234
10.000,19,617.529,1700.848,129.099
10.000,20,272.075,1527.857,139.987
10.000,21,232.475,250.305,188.519
10.000,22,1601.736,397.758,111.782
10.000,23,1084.042,1461.813,289.869
10.000,24,564.076,42.569,198.590
10.000,25,262.707,1636.712,591.888
10.000,26,830.655,149.054,170.985
10.000,27,50.429,1261.791,422.828
10.000,28,742.795,598.930,300.776
10.000,29,1600.420,432.325,430.604
10.000,30,293.949,1110.991,456.862
10.000,31,1532.907,60.900,547.627
10.000,32,1350.126,1014.141,577.663
10.000,33,1064.642,1044.571,371.146
10.000,34,1603.770,627.747,242.937
10.000,35,66.018,299.635,189.557
10.000,36,334.852,87.246,282.582
10.000,37,1648.580,1116.130,503.663
10.000,38,1736.023,1338.608,279.866
10.000,39,1725.951,1220.459,528.915
10.000,40,1263.291,32.704,132.711
10.000,41,538.562,749.025,157.223
10.000,42,556.629,1455.599,100.745
10.000,43,191.497,1940.562,577.969
15.000,0,1397.575,80.859,542.885
15.000,1,1335.603,1352.430,518.275
15.000,2,1482.861,764.807,431.211
15.000,3,1281.401,947.699,172.749
15.000,4,1545.866,1836.038,210.281
15.000,5,527.629,844.534,330.794
15.000,6,1062.352,1480.542,501.671
15.000,7,1138.586,776.956,257.944
15.000,8,760.781,622.795,276.668
15.000,9,875.765,1174.931,343.334
15.000,10,1669.275,1871.061,279.470
15.000,11,1464.164,1267.213,176.333
15.000,12,1122.973,1584.428,506.873
15.000,13,1466.477,959.463,196.944
15.000,14,152.292,1732.094,252.217
15.000,15,741.953,187.742,443.092
15.000,16,1389.097,775.292,468.632
15.000,17,1467.944,1260.044,464.603
15.000,18,1555.914,945.796,272.556
15.000,19,566.128,1574.162,122.097
15.000,20,194.318,1502.967,136.942
15.000,21,364.061,183.778,184.688
15.000,22,1661.834,278.285,116.228
15.000,23,1025.950,1410.613,290.934
15.000,24,641.417,81.955,202.386
15.000,25,273.666,1506.781,597.657
15.000,26,691.246,159.899,170.494
15.000,27,143.365,1200.369,429.866
15.000,28,720.520,722.240,299.372
15.000,29,1588.844,338.276,430.909
15.000,30,233.306,1048.242,457.826
15.000,31,1572.625,197.509,541.285
15.000,32,1397.952,1091.754,579.844
15.000,33,1028.230,1132.575,375.775
15.000,34,1712.761,563.965,240.731
15.000,35,144.803,336.077,186.177
15.000,36,305.269,32.856,280.359
15.000,37,1576.951,1217.556,504.331
15.000,38,1700.023,1258.075,286.007
15.000,39,1649.409,1234.798,528.615
15.000,40,1320.248,113.991,135.815
15.000,41,516.865,649.475,153.722
15.000,42,526.822,1557.035,106.303
15.000,43,284.503,1926.024,577.013
20.000,0,1331.736,129.277,541.362
20.000,1,1416.325,1290.806,519.402
20.000,2,1562.086,681.495,432.105
20.000,3,1422.557,927.262,171.920
20.000,4,1476.906,1816.618,211.551
20.000,5,482.765,721.304,321.744
20.000,6,1144.284,1558.472,502.383
20.000,7,1128.282,634.778,269.653
20.000,8,688.466,687.130,274.943
20.000,9,813.931,1111.100,338.812
20.000,10,1739.601,1914.467,275.146
20.000,11,1456.474,1395.519,182.083
20.000,12,1244.781,1559.293,511.973
20.000,13,1353.690,868.425,195.533
20.000,14,129.588,1865.311,251.776
20.000,15,670.151,203.866,443.629
20.000,16,1523.698,793.116,462.810
20.000,17,1566.296,1281.787,470.756
20.000,18,1489.130,856.854,268.438
20.000,19,502.958,1445.147,114.983
20.000,20,120.075,1492.776,134.202
20.000,21,496.258,139.099,180.693
20.000,22,1719.282,153.453,117.792
20.000,23,993.541,1344.814,292.827
20.000,24,699.605,137.722,204.159
20.000,25,267.464,1371.050,599.233
20.000,26,556.184,161.349,170.510
20.000,27,228.413,1133.387,432.330
20.000,28,701.402,837.264,295.698
20.000,29,1571.933,248.459,433.917
20.000,30,162.666,1005.573,457.798
20.000,31,1652.574,311.742,535.835
20.000,32,1432.199,1186.391,581.163
20.000,33,995.383,1227.227,379.637
20.000,34,1705.928,490.657,240.281
20.000,35,211.983,390.227,187.600
20.000,36,263.963,150.485,281.152
20.000,37,1513.321,1313.957,504.918
20.000,38,1611.427,1171.735,285.722
20.000,39,1570.153,1265.019,527.136
20.000,40,1392.393,196.906,136.863
20.000,41,483.748,555.944,152.126
20.000,42,488.132,1653.544,112.545
20.000,43,388.433,1938.884,573.211
25.000,0,1265.419,174.027,541.722
25.000,1,1489.947,1218.076,516.634
25.000,2,1619.164,585.796,431.584
25.000,3,1573.678,934.765,170.962
25.000,4,1397.847,1808.282,210.264
25.000,5,441.040,599.788,317.524
25.000,6,1197.992,1653.500,505.785
25.000,7,1126.943,492.586,282.551
25.000,8,593.404,715.251,272.046
25.000,9,749.736,1051.790,336.203
25.000,10,1598.531,1890.733,274.838
25.000,11,1381.722,1493.291,185.897
25.000,12,1354.257,1517.713,515.801
25.000,13,1238.062,789.847,195.920
25.000,14,80.820,1864.855,254.366
25.000,15,594.757,221.948,442.311
25.000,16,1655.270,787.175,454.064
25.000,17,1660.043,1310.482,477.619
25.000,18,1431.121,773.058,264.926
25.000,19,417.679,1337.595,105.710
25.000,20,49.620,1480.898,131.871
25.000,21,635.278,126.413,175.629
25.000,22,1744.370,33.590,118.320
25.000,23,946.798,1289.161,296.656
25.000,24,773.057,192.630,203.846
25.000,25,268.521,1237.723,598.344
25.000,26,422.104,154.512,169.564
25.000,27,329.109,1075.097,437.746
25.000,28,673.165,955.051,292.704
25.000,29,1560.430,157.388,438.000
25.000,30,86.368,963.347,459.304
25.000,31,1716.132,440.248,530.188
25.000,32,1462.434,1281.337,583.897
25.000,33,948.497,1306.788,383.533
25.000,34,1619.230,409.506,237.461
25.000,35,274.411,436.462,189.029
25.000,36,230.323,275.779,281.914
25.000,37,1446.865,1413.965,506.256
25.000,38,1527.180,1076.892,286.628
25.000,39,1505.878,1309.103,527.336
25.000,40,1468.367,275.356,138.926
25.000,41,478.490,455.587,148.546
25.000,42,445.381,1746.073,118.288
25.000,43,488.015,1917.554,571.289
30.000,0,1193.511,212.441,544.878
30.000,1,1560.921,1134.456,514.609
30.000,2,1685.962,486.690,427.991
30.000,3,1715.337,908.527,171.500
30.000,4,1326.869,1771.687,209.501
30.000,5,398.850,498.307,314.525
30.000,6,1234.910,1747.964,506.606
30.000,7,1119.871,354.711,291.088
30.000,8,503.124,765.027,270.728
30.000,9,679.029,998.947,334.148
30.000,10,1460.898,1859.151,270.339
30.000,11,1333.163,1608.389,194.032
30.000,12,1440.834,1450.524,520.576
30.000,13,1100.332,728.050,197.036
30.000,14,23.380,1721.723,254.575
30.000,15,532.590,263.426,442.739
30.000,16,1736.122,750.066,445.711
30.000,17,1765.547,1330.080,482.347
30.000,18,1367.228,687.827,261.807
30.000,19,331.863,1235.326,102.986
30.000,20,23.443,1467.838,129.743
30.000,21,762.696,87.541,170.189
30.000,22,1698.470,100.008,122.216
30.000,23,891.995,1237.082,297.537
30.000,24,849.425,258.377,205.202
30.000,25,309.816,1113.927,596.649
30.000,26,281.128,163.851,168.300
30.000,27,430.592,1026.884,443.000
30.000,28,654.295,1076.827,290.722
30.000,29,1530.515,70.532,439.184
30.000,30,3.019,932.178,462.525
30.000,31,1755.848,578.506,524.074
30.000,32,1476.171,1373.197,587.205
30.000,33,920.385,1385.177,386.016
30.000,34,1529.989,317.266,232.363
30.000,35,344.988,491.682,190.130
30.000,36,220.584,401.822,280.730
30.000,37,1361.186,1498.937,505.497
30.000,38,1423.712,1009.451,290.484
30.000,39,1424.044,1322.217,527.813
30.000,40,1514.015,371.311,141.386
30.000,41,469.505,362.962,148.664
30.000,42,443.069,1847.410,121.224
30.000,43,582.334,1896.788,567.140
35.000,0,1134.075,255.145,544.709
35.000,1,1648.573,1083.056,511.158
35.000,2,1742.659,379.808,426.623
35.000,3,1656.378,848.915,172.765
35.000,4,1248.781,1731.724,205.215
35.000,5,335.671,412.723,311.364
35.000,6,1278.070,1850.611,509.017
35.000,7,1143.217,219.218,301.901
35.000,8,422.655,816.054,266.538
35.000,9,611.216,956.069,331.284
35.000,10,1328.378,1810.352,267.995
35.000,11,1304.910,1734.088,197.936
35.000,12,1555.523,1408.779,525.965
