t_s,node,x,y,z
0.000,0,338.053,975.729,426.604
0.000,1,251.922,393.258,460.293
0.000,2,214.442,1036.693,422.699
0.000,3,103.782,722.363,394.510
0.000,4,46.275,1667.633,576.338
0.000,5,412.626,596.173,116.973
0.000,6,77.343,563.164,570.186
0.000,7,314.129,444.668,235.073
0.000,8,526.524,1835.872,202.024
0.000,9,1056.340,1775.764,179.673
0.000,10,237.098,1404.570,314.241
0.000,11,484.243,1043.811,241.839
0.000,12,148.230,618.396,437.402
0.000,13,139.903,798.552,283.418
0.000,14,596.700,765.419,106.543
0.000,15,890.738,1364.374,139.152
0.000,16,364.202,1206.130,316.187
0.000,17,145.556,1570.384,533.177
0.000,18,147.059,1538.125,448.339
0.000,19,284.209,1639.212,477.117
0.000,20,848.560,255.782,414.640
0.000,21,572.506,652.800,485.989
0.000,22,532.474,1557.377,430.701
0.000,23,993.110,1727.946,109.074
0.000,24,191.595,238.313,568.172
0.000,25,193.125,429.867,445.562
0.000,26,768.624,244.156,321.894
0.000,27,171.737,1326.581,205.684
0.000,28,32.604,763.850,129.767
0.000,29,736.652,1647.947,410.914
0.000,30,702.359,603.640,463.947
0.000,31,706.774,1646.095,295.143
0.000,32,715.032,298.545,418.231
0.000,33,638.392,334.180,345.710
0.000,34,845.462,1790.450,453.329
0.000,35,744.087,1376.202,244.628
0.000,36,454.209,379.221,390.341
0.000,37,299.324,1018.378,182.152
0.000,38,98.828,175.537,247.627
0.000,39,1023.793,770.369,150.796
0.000,40,543.371,1636.886,523.439
0.000,41,947.944,1673.686,397.749
0.000,42,476.528,120.387,324.593
0.000,43,570.128,742.130,498.628
0.000,44,429.947,317.128,478.286
0.000,45,123.123,1838.563,182.742
0.000,46,254.112,790.226,155.053
0.000,47,112.878,877.491,499.783
0.000,48,1071.539,369.557,460.567
5.000,0,392.564,1047.823,423.937
5.000,1,361.977,326.598,462.215
5.000,2,262.912,950.485,424.193
5.000,3,2.795,612.816,398.491
5.000,4,135.921,1646.994,571.183
5.000,5,356.356,715.396,122.426
5.000,6,120.478,646.922,572.232
5.000,7,308.769,361.937,235.695
5.000,8,548.424,1716.471,200.418
5.000,9,949.409,1729.367,179.263
5.000,10,242.984,1540.052,319.704
5.000,11,610.525,1098.732,240.785
5.000,12,104.893,517.053,440.950
5.000,13,211.442,797.486,286.746
5.000,14,512.055,691.687,111.241
5.000,15,752.572,1397.851,138.787
5.000,16,470.381,1253.979,322.132
5.000,17,105.525,1503.311,535.153
5.000,18,40.809,1487.184,452.368
5.000,19,217.770,1732.324,477.561
5.000,20,844.226,332.964,416.012
5.000,21,458.988,665.849,486.309
5.000,22,412.268,1487.752,432.877
5.000,23,946.415,1663.503,110.493
5.000,24,104.922,273.381,569.819
5.000,25,204.959,328.373,443.033
5.000,26,896.390,283.822,322.321
5.000,27,272.202,1289.983,205.404
5.000,28,22.986,841.763,129.297
5.000,29,764.575,1732.193,410.856
5.000,30,612.376,671.494,467.299
5.000,31,819.469,1633.297,299.171
5.000,32,602.755,331.481,424.338
5.000,33,621.858,191.702,346.030
5.000,34,898.749,1812.322,456.014
5.000,35,890.555,1373.343,239.092
5.000,36,541.777,419.591,393.435
5.000,37,238.576,1132.080,174.413
5.000,38,44.470,145.718,241.652
5.000,39,1049.704,705.130,151.834
5.000,40,649.938,1579.683,522.064
5.000,41,938.722,1601.742,393.384
5.000,42,599.408,61.650,319.591
5.000,43,628.839,795.246,499.905
5.000,44,512.328,340.274,477.257
5.000,45,6.182,1834.879,182.271
5.000,46,263.075,868.716,153.348
5.000,47,194.385,820.225,504.389
5.000,48,1000.130,335.574,464.379
10.000,0,443.212,1124.105,421.764
10.000,1,483.675,281.079,466.413
10.000,2,331.428,878.740,426.137
10.000,3,83.035,493.553,402.885
10.000,4,221.565,1618.481,566.833
10.000,5,304.517,848.257,128.045
10.000,6,177.296,723.396,573.876
10.000,7,305.307,281.513,235.476
10.000,8,609.262,1605.626,199.100
10.000,9,847.644,1672.400,180.228
10.000,10,225.494,1673.494,326.518
10.000,11,742.525,1141.114,243.988
10.000,12,56.765,418.752,445.740
10.000,13,280.724,808.922,291.842
10.000,14,441.060,604.943,115.876
10.000,15,614.986,1431.278,137.084
10.000,16,569.076,1312.430,329.165
10.000,17,62.792,1437.232,537.583
10.000,18,75.303,1438.027,455.536
10.000,19,152.644,1817.385,479.606
10.000,20,825.970,405.889,418.550
10.000,21,341.247,692.878,485.227
10.000,22,290.378,1424.754,434.503
10.000,23,896.390,1602.759,111.302
10.000,24,25.565,313.287,570.944
10.000,25,220.015,226.538,440.452
10.000,26,1026.929,337.629,321.829
10.000,27,365.010,1235.937,202.133
10.000,28,23.251,915.097,128.732
10.000,29,797.047,1810.799,409.758
10.000,30,526.361,748.069,467.459
10.000,31,931.259,1617.510,301.531
10.000,32,489.426,354.342,433.720
10.000,33,629.119,47.308,349.228
10.000,34,972.743,1706.544,459.203
10.000,35,1040.055,1375.270,231.911
10.000,36,631.575,451.540,398.649
10.000,37,154.426,1219.465,169.595
10.000,38,174.496,89.506,236.966
10.000,39,972.449,638.323,153.036
10.000,40,749.520,1524.015,522.649
10.000,41,928.381,1531.001,389.947
10.000,42,723.851,3.116,314.524
10.000,43,682.723,834.330,501.411
10.000,44,604.504,335.806,473.679
10.000,45,117.539,1768.615,182.495
10.000,46,254.632,954.372,151.030
10.000,47,288.263,770.262,509.442
10.000,48,928.253,301.505,469.974
15.000,0,490.441,1213.377,419.579
15.000,1,606.727,231.621,469.135
15.000,2,381.433,792.147,426.325
15.000,3,166.998,374.651,404.941
15.000,4,305.686,1606.845,564.998
