t_s,node,x,y,z
0.000,0,1630.603,300.684,533.826
0.000,1,650.772,1526.489,453.568
0.000,2,549.559,2727.147,390.780
0.000,3,1646.778,1611.390,599.389
0.000,4,246.148,1123.948,583.779
0.000,5,205.730,2519.233,578.247
0.000,6,1555.177,735.906,333.513
0.000,7,1070.476,837.179,364.539
0.000,8,2361.927,2783.494,303.454
0.000,9,1551.815,713.616,560.795
0.000,10,2270.495,124.757,184.467
0.000,11,146.492,1149.202,436.479
0.000,12,1113.878,880.679,252.830
0.000,13,464.192,1535.898,344.581
0.000,14,130.177,331.917,423.813
0.000,15,2258.369,883.217,263.271
0.000,16,711.759,1924.665,199.687
0.000,17,2280.697,165.893,294.970
0.000,18,1077.852,1827.430,219.541
0.000,19,911.593,1554.132,402.533
0.000,20,1337.875,583.334,452.020
0.000,21,1436.900,190.285,289.576
0.000,22,1439.532,2255.412,450.896
0.000,23,1452.599,2803.936,133.730
0.000,24,882.642,2275.577,379.456
0.000,25,1750.277,1044.546,233.528
0.000,26,1631.645,2204.619,408.213
0.000,27,1241.899,1262.087,431.652
5.000,0,1734.787,286.842,527.669
5.000,1,653.210,1635.683,451.783
5.000,2,641.154,2617.445,388.902
5.000,3,1671.746,1471.977,597.880
5.000,4,339.788,1124.199,587.824
5.000,5,284.723,2541.775,577.377
5.000,6,1582.756,659.374,336.744
5.000,7,952.813,746.104,363.100
5.000,8,2366.252,2800.203,297.390
5.000,9,1661.745,741.335,561.291
5.000,10,2241.272,47.975,182.115
5.000,11,99.125,1221.596,440.911
5.000,12,1189.446,942.736,251.542
5.000,13,380.723,1477.410,343.690
5.000,14,269.458,335.509,424.851
5.000,15,2333.693,838.152,264.623
5.000,16,804.113,1915.556,197.440
5.000,17,2182.007,90.253,300.087
5.000,18,1217.598,1813.555,214.927
5.000,19,817.496,1519.820,407.059
5.000,20,1475.731,599.161,451.855
5.000,21,1403.291,106.801,285.437
5.000,22,1433.182,2346.255,458.351
5.000,23,1394.350,2712.928,139.042
5.000,24,843.821,2401.447,385.108
5.000,25,1802.240,975.693,233.818
5.000,26,1653.648,2076.190,399.947
5.000,27,1155.122,1284.246,432.440
10.000,0,1831.685,253.584,519.133
10.000,1,672.786,1735.463,451.592
10.000,2,744.915,2518.900,386.289
10.000,3,1664.740,1336.128,595.801
10.000,4,417.794,1093.798,589.853
10.000,5,368.081,2564.204,579.255
10.000,6,1593.678,574.750,341.584
10.000,7,813.803,698.742,362.805
10.000,8,2275.403,2711.092,290.824
10.000,9,1773.804,781.170,561.308
10.000,10,2207.272,46.353,179.446
10.000,11,54.785,1298.455,444.116
10.000,12,1269.495,988.402,249.590
10.000,13,285.414,1437.111,344.963
10.000,14,404.243,370.820,430.778
10.000,15,2382.129,797.031,265.749
10.000,16,900.297,1929.045,194.893
10.000,17,2064.960,38.728,307.153
10.000,18,1361.839,1824.162,211.617
10.000,19,716.313,1522.431,407.491
10.000,20,1610.505,627.733,455.405
10.000,21,1388.611,11.269,280.402
