t_s,node,x,y,z
0.000,0,1847.731,1229.449,345.801
0.000,1,1652.128,209.025,528.165
0.000,2,926.102,1577.293,284.640
0.000,3,1159.336,1717.403,536.968
0.000,4,874.810,139.216,529.608
0.000,5,19.309,438.636,583.290
0.000,6,1698.758,1588.629,446.463
0.000,7,1698.327,525.133,248.431
0.000,8,1063.813,1094.023,284.151
0.000,9,870.798,1693.965,167.103
0.000,10,30.463,848.166,157.823
0.000,11,32.034,474.078,283.386
0.000,12,1132.876,897.885,309.292
0.000,13,425.868,1676.027,411.188
0.000,14,484.942,1625.579,106.987
0.000,15,1402.495,975.774,191.255
0.000,16,77.258,157.635,122.513
0.000,17,1690.610,147.001,129.861
0.000,18,107.773,573.175,301.084
0.000,19,775.567,1687.954,132.222
0.000,20,789.638,76.743,576.410
0.000,21,626.612,1650.479,176.317
0.000,22,1317.198,536.878,231.984
0.000,23,45.564,893.348,540.755
0.000,24,1722.568,1537.912,135.359
0.000,25,1443.575,140.362,253.471
0.000,26,1242.510,799.868,130.278
0.000,27,240.959,1581.488,355.608
0.000,28,97.287,1032.181,316.962
0.000,29,526.674,1108.902,365.455
0.000,30,1233.782,509.822,174.145
0.000,31,856.101,158.475,172.617
0.000,32,649.503,1233.909,416.459
0.000,33,1132.642,1720.972,137.262
0.000,34,1694.336,706.421,556.669
0.000,35,449.045,626.800,308.384
0.000,36,995.891,1222.648,507.436
0.000,37,962.183,1445.012,262.469
5.000,0,1723.469,1197.968,354.831
5.000,1,1629.132,88.916,528.810
5.000,2,794.755,1527.915,289.754
5.000,3,1096.260,1768.183,541.068
5.000,4,814.001,214.364,533.569
5.000,5,64.498,387.222,584.951
5.000,6,1662.840,1486.756,444.717
5.000,7,1680.235,384.922,254.309
5.000,8,1179.500,1012.480,282.282
5.000,9,784.965,1779.471,168.402
5.000,10,64.783,901.360,153.783
5.000,11,112.862,378.890,278.531
5.000,12,1180.228,774.951,317.295
5.000,13,512.120,1712.593,414.527
5.000,14,502.520,1755.077,102.965
5.000,15,1345.657,1055.149,191.909
5.000,16,151.853,75.063,120.975
5.000,17,1790.134,73.237,129.734
5.000,18,135.089,638.153,303.458
5.000,19,733.427,1750.379,131.602
5.000,20,859.388,83.035,572.586
5.000,21,737.501,1574.056,173.519
5.000,22,1439.808,608.668,227.845
5.000,23,170.428,929.257,538.028
5.000,24,1590.166,1566.822,139.203
5.000,25,1561.324,111.753,257.053
5.000,26,1362.410,736.024,134.181
