t_s,node,x,y,z
0.000,0,747.783,1252.233,227.451
0.000,1,632.643,163.121,425.622
0.000,2,1533.569,753.652,380.337
0.000,3,870.867,607.424,581.299
0.000,4,295.420,1241.266,567.664
0.000,5,1594.641,574.659,137.518
0.000,6,590.895,1137.538,281.648
0.000,7,364.675,352.435,550.484
0.000,8,34.645,468.313,343.039
0.000,9,235.032,860.211,590.861
0.000,10,155.724,921.963,542.010
0.000,11,1116.491,33.003,254.188
0.000,12,250.688,588.449,115.999
0.000,13,1401.555,1060.805,582.392
0.000,14,1346.776,571.026,483.068
0.000,15,583.138,723.903,546.032
0.000,16,1158.358,777.308,428.463
0.000,17,1497.152,653.920,194.978
0.000,18,1314.381,384.874,276.761
0.000,19,1392.496,1205.743,427.798
0.000,20,282.617,992.769,577.769
0.000,21,1451.147,203.241,385.023
0.000,22,1527.820,1193.900,404.404
0.000,23,1538.799,669.538,374.260
0.000,24,1537.167,58.015,310.466
0.000,25,385.552,642.631,323.287
0.000,26,757.396,906.821,493.717
0.000,27,1240.230,696.142,398.619
0.000,28,512.243,941.294,160.861
0.000,29,1313.153,11.876,572.974
0.000,30,843.257,1183.514,107.841
0.000,31,381.329,900.630,230.991
0.000,32,948.192,1133.458,124.188
0.000,33,896.927,266.299,414.729
0.000,34,225.638,1104.803,548.699
0.000,35,1667.795,193.341,561.622
0.000,36,1646.827,1113.370,256.231
0.000,37,117.340,872.722,344.985
0.000,38,1099.749,1202.479,165.364
0.000,39,292.788,189.522,197.812
0.000,40,469.385,1051.335,171.257
0.000,41,738.705,531.713,266.579
0.000,42,1100.203,678.356,446.405
0.000,43,1243.868,46.801,375.217
0.000,44,1271.091,127.745,393.183
0.000,45,1684.872,313.243,446.078
5.000,0,668.559,1180.206,220.771
5.000,1,745.580,204.938,424.016
5.000,2,1463.987,722.074,375.260
5.000,3,964.278,566.329,584.745
5.000,4,332.434,1139.080,568.255
5.000,5,1564.994,699.236,132.681
5.000,6,641.381,1056.326,282.023
5.000,7,257.292,321.249,553.465
5.000,8,133.907,548.857,337.316
5.000,9,295.821,741.059,593.054
5.000,10,50.498,1007.680,539.837
5.000,11,1205.472,16.970,254.514
5.000,12,212.440,723.262,121.272
5.000,13,1461.132,996.709,578.859
5.000,14,1413.665,634.896,479.947
5.000,15,666.538,676.186,541.717
5.000,16,1243.037,663.737,423.723
5.000,17,1595.889,740.909,199.405
5.000,18,1328.686,472.718,278.700
5.000,19,1380.781,1159.470,435.805
5.000,20,359.790,923.918,583.303
5.000,21,1509.875,282.185,386.310
5.000,22,1463.691,1061.282,397.095
5.000,23,1632.327,743.774,380.878
5.000,24,1513.576,78.613,312.765
5.000,25,280.610,685.346,324.857
5.000,26,774.064,999.322,494.337
5.000,27,1349.839,735.781,393.834
5.000,28,630.653,969.120,165.071
5.000,29,1434.393,54.605,570.775
5.000,30,886.604,1080.649,108.114
5.000,31,460.257,991.339,233.461
5.000,32,859.955,1207.831,128.619
5.000,33,777.109,256.832,419.372
5.000,34,114.695,1176.787,554.358
5.000,35,1688.542,117.870,562.768
5.000,36,1551.858,1151.637,250.821
5.000,37,106.225,999.961,338.446
5.000,38,1114.576,1086.219,162.071
5.000,39,279.632,99.039,197.207
5.000,40,565.996,972.292,167.189
5.000,41,806.232,621.104,266.190
5.000,42,1120.979,580.557,448.821
5.000,43,1379.538,63.130,372.408
5.000,44,1294.537,7.079,390.213
5.000,45,1687.980,397.305,442.235
10.000,0,591.466,1104.159,215.125
10.000,1,849.942,250.610,422.663
10.000,2,1390.746,684.081,370.054
10.000,3,1059.160,524.590,587.176
10.000,4,367.970,1039.467,570.572
10.000,5,1532.834,825.613,125.157
10.000,6,695.710,980.654,285.543
10.000,7,147.666,297.734,556.762
10.000,8,236.665,625.675,332.214
10.000,9,348.412,623.980,595.544
10.000,10,56.357,1104.272,537.020
10.000,11,1287.511,1.226,254.402
10.000,12,169.822,856.176,129.352
10.000,13,1513.414,940.266,573.299
10.000,14,1488.222,692.880,476.359
10.000,15,749.154,633.406,539.464
10.000,16,1315.355,545.240,420.409
10.000,17,1693.306,839.217,206.907
10.000,18,1342.034,557.290,279.985
10.000,19,1378.927,1035.703,443.209
10.000,20,422.755,840.142,589.509
10.000,21,1570.278,359.479,388.631
10.000,22,1415.645,929.395,391.508
10.000,23,1668.616,821.419,385.189
10.000,24,1469.314,181.720,314.089
10.000,25,187.254,740.890,326.642
