t_s,node,x,y,z
0.000,0,543.370,401.793,287.509
0.000,1,1403.839,671.359,564.960
0.000,2,978.231,1352.861,528.872
0.000,3,1307.140,2046.246,259.336
0.000,4,1305.432,844.552,507.723
0.000,5,657.989,1395.647,510.975
0.000,6,748.673,2179.844,171.564
0.000,7,1258.670,874.078,515.318
0.000,8,785.886,1487.741,199.403
0.000,9,667.955,914.583,482.845
0.000,10,1010.554,117.478,130.648
0.000,11,655.444,587.222,235.057
0.000,12,99.246,1051.605,219.040
0.000,13,1078.848,2029.085,239.223
0.000,14,1369.696,1897.185,188.617
0.000,15,138.223,145.904,214.108
0.000,16,1139.494,529.897,223.013
0.000,17,53.916,2451.893,218.808
0.000,18,777.335,560.798,430.449
0.000,19,1328.117,1947.228,449.610
0.000,20,1218.215,425.874,151.333
0.000,21,38.948,1962.420,509.801
0.000,22,715.847,1414.624,205.481
0.000,23,806.867,1535.492,218.434
0.000,24,445.293,1694.689,442.020
0.000,25,229.233,112.256,133.271
0.000,26,472.759,2202.004,144.035
0.000,27,1118.861,491.358,134.589
0.000,28,1053.162,551.258,201.619
0.000,29,1152.096,12.209,510.071
0.000,30,300.421,1113.284,248.822
0.000,31,832.136,33.994,475.191
0.000,32,110.336,2395.992,515.578
0.000,33,1492.072,1132.835,580.274
0.000,34,630.368,103.614,263.342
0.000,35,648.171,1779.907,290.457
0.000,36,901.263,1250.203,320.698
0.000,37,1266.860,1171.663,274.778
0.000,38,931.678,1333.848,540.410
0.000,39,1291.468,800.386,396.862
0.000,40,1501.046,1145.005,375.203
0.000,41,130.619,815.880,424.285
0.000,42,568.591,1591.700,582.081
0.000,43,1237.075,1303.586,381.864
0.000,44,1001.995,524.785,409.898
0.000,45,403.664,2277.297,521.082
0.000,46,1060.431,2120.095,114.667
0.000,47,644.386,1514.670,161.993
0.000,48,129.768,928.975,179.096
0.000,49,324.484,1795.457,391.245
0.000,50,76.166,1007.987,264.594
0.000,51,80.530,1178.197,318.122
0.000,52,847.672,954.547,380.363
0.000,53,996.025,524.277,176.973
0.000,54,299.080,301.484,497.192
0.000,55,380.589,522.096,500.370
0.000,56,925.936,1178.721,213.449
0.000,57,397.611,264.861,267.900
0.000,58,876.168,862.702,567.701
0.000,59,287.399,2246.205,224.194
0.000,60,54.050,1718.884,457.645
0.000,61,438.054,23.400,487.432
0.000,62,791.937,1675.584,378.808
0.000,63,136.875,1808.457,228.548
0.000,64,540.295,1818.730,584.494
0.000,65,942.313,1877.307,348.161
0.000,66,819.055,150.068,110.477
0.000,67,1274.115,2138.775,277.176
0.000,68,288.048,1926.594,201.232
0.000,69,615.503,2431.196,390.407
0.000,70,1219.299,403.204,425.794
0.000,71,267.143,408.343,200.909
0.000,72,912.289,75.331,127.988
0.000,73,985.719,1276.046,378.792
0.000,74,578.442,687.235,133.613
0.000,75,545.472,44.819,178.949
0.000,76,248.312,644.664,494.245
0.000,77,872.771,863.678,227.328
0.000,78,900.881,1008.210,454.332
0.000,79,68.165,979.314,422.991
0.000,80,1155.019,1474.936,556.244
0.000,81,581.328,550.278,182.965
0.000,82,554.143,1963.882,254.958
0.000,83,175.576,1295.229,347.865
0.000,84,266.441,957.248,116.201
0.000,85,1501.467,1494.633,145.474
5.000,0,625.928,338.532,291.774
