t_s,node,x,y,z
0.000,0,547.551,1536.755,413.276
0.000,1,1340.855,613.649,489.838
0.000,2,790.892,2234.326,168.297
0.000,3,1170.179,1900.239,292.005
0.000,4,151.866,1041.883,178.489
0.000,5,693.297,1118.402,324.761
0.000,6,1048.951,1585.271,102.974
0.000,7,59.348,2379.797,214.510
0.000,8,1787.958,130.417,474.112
0.000,9,1118.679,821.931,343.448
0.000,10,1866.944,764.417,121.295
0.000,11,1044.111,2160.337,264.883
0.000,12,1512.876,80.325,407.517
0.000,13,886.902,1672.660,315.637
0.000,14,991.748,657.702,379.598
0.000,15,800.456,1294.240,572.780
0.000,16,619.641,1039.878,218.725
0.000,17,1010.003,1920.256,258.716
0.000,18,495.883,2350.345,470.164
0.000,19,1814.859,1969.794,296.520
0.000,20,914.232,1753.844,531.061
0.000,21,603.018,20.935,545.367
0.000,22,1810.882,1480.739,461.464
0.000,23,325.613,1861.166,350.039
0.000,24,1321.270,508.354,544.774
0.000,25,2.521,2410.401,430.060
0.000,26,376.597,136.719,431.740
0.000,27,503.248,1888.728,130.463
0.000,28,71.124,1788.617,445.164
0.000,29,718.094,548.643,303.650
0.000,30,1189.592,1914.737,204.127
0.000,31,591.803,657.506,518.847
0.000,32,1497.571,1307.033,503.030
0.000,33,1585.421,650.535,309.346
0.000,34,1401.946,1077.977,546.494
0.000,35,1741.895,468.514,325.449
0.000,36,349.781,2321.507,448.784
0.000,37,1756.944,1454.040,367.327
0.000,38,468.036,86.182,473.449
0.000,39,1926.615,2001.428,391.942
0.000,40,793.906,8.924,164.099
0.000,41,1608.455,1041.507,519.150
0.000,42,705.729,416.624,166.957
0.000,43,256.824,1960.781,437.687
5.000,0,456.319,1509.409,411.060
5.000,1,1268.778,714.537,482.855
5.000,2,773.836,2373.818,165.134
5.000,3,1042.650,1947.622,294.252
5.000,4,57.046,934.468,177.558
5.000,5,768.802,1122.744,327.630
5.000,6,912.487,1585.447,106.930
5.000,7,82.043,2401.313,211.271
5.000,8,1914.074,119.251,476.195
5.000,9,1028.219,875.720,347.279
5.000,10,1784.759,808.546,118.043
5.000,11,998.062,2077.080,260.731
5.000,12,1458.190,166.853,405.636
5.000,13,930.037,1582.129,320.229
5.000,14,1094.122,608.710,375.869
5.000,15,769.880,1199.588,570.447
5.000,16,512.912,1060.590,217.837
5.000,17,1099.739,1970.104,258.377
5.000,18,420.790,2442.726,466.926
5.000,19,1907.397,2044.222,291.296
5.000,20,934.910,1667.249,525.296
5.000,21,577.998,114.936,545.155
5.000,22,1725.640,1358.381,461.920
5.000,23,415.200,1851.923,349.010
5.000,24,1390.598,412.609,545.193
5.000,25,116.419,2417.053,427.157
5.000,26,430.595,17.692,428.295
5.000,27,537.022,1960.191,131.108
5.000,28,142.745,1700.211,439.729
5.000,29,815.246,472.337,301.711
5.000,30,1265.410,1992.532,201.920
5.000,31,705.651,657.569,515.984
5.000,32,1403.921,1219.046,505.358
5.000,33,1674.377,574.828,308.253
5.000,34,1325.139,1158.256,540.185
5.000,35,1792.920,570.182,324.409
5.000,36,280.818,2434.617,452.465
5.000,37,1667.308,1506.071,364.333
5.000,38,535.020,198.800,479.087
