t_s,node,x,y,z
0.000,0,1974.703,285.064,282.693
0.000,1,1232.171,157.775,264.060
0.000,2,496.037,471.222,102.896
0.000,3,1353.460,143.838,499.768
0.000,4,1341.805,1718.603,401.849
0.000,5,828.967,1314.537,302.992
0.000,6,1922.429,2098.863,583.862
0.000,7,978.056,1145.831,535.833
0.000,8,373.585,745.592,338.262
0.000,9,337.128,2924.758,464.742
0.000,10,1236.598,1184.289,533.718
0.000,11,2246.108,2625.265,355.385
0.000,12,344.002,2799.773,454.837
0.000,13,630.803,1809.125,408.674
0.000,14,1479.011,1636.112,289.932
0.000,15,2071.841,2949.123,179.389
0.000,16,525.735,1790.611,372.841
0.000,17,2126.811,866.728,148.182
0.000,18,113.489,98.176,474.875
0.000,19,1063.929,600.683,462.058
0.000,20,2068.784,2193.473,298.993
0.000,21,1815.003,221.712,189.373
0.000,22,2040.452,2121.802,153.673
0.000,23,939.035,1571.278,367.326
0.000,24,1722.517,1522.841,432.786
0.000,25,1127.959,1402.483,379.304
0.000,26,1191.331,1164.976,473.707
0.000,27,1554.532,1875.669,493.785
0.000,28,2223.260,216.610,207.805
0.000,29,1004.710,1481.120,209.699
0.000,30,1557.330,2099.750,183.977
0.000,31,36.572,1026.537,446.540
0.000,32,682.924,2977.800,328.803
0.000,33,1232.273,2862.010,115.104
0.000,34,268.157,1131.254,348.035
0.000,35,1290.499,689.028,500.768
0.000,36,1138.936,645.110,214.284
0.000,37,852.793,1645.499,577.469
0.000,38,369.949,927.766,418.485
0.000,39,989.529,1360.350,108.082
0.000,40,896.565,1239.802,441.300
0.000,41,257.214,1932.779,110.345
0.000,42,1020.956,262.211,330.608
0.000,43,414.400,136.478,238.991
0.000,44,822.109,1222.771,565.081
0.000,45,863.610,1633.561,461.675
0.000,46,1697.172,2408.511,491.070
0.000,47,1058.345,794.999,150.464
0.000,48,1606.434,305.348,287.544
0.000,49,1725.906,63.507,410.087
0.000,50,310.804,753.747,287.997
0.000,51,713.315,2852.177,145.110
0.000,52,1315.797,2020.875,409.357
0.000,53,1091.553,2044.979,470.387
0.000,54,1068.339,2331.630,196.159
0.000,55,864.376,2556.118,164.627
0.000,56,66.292,1234.676,223.030
0.000,57,56.719,2149.016,407.861
0.000,58,1170.178,1092.860,168.274
0.000,59,1235.834,375.198,460.692
0.000,60,1316.368,2388.513,474.153
0.000,61,1346.001,577.670,298.360
0.000,62,1548.477,438.785,410.779
0.000,63,715.363,1450.201,310.394
0.000,64,634.065,2009.635,130.031
0.000,65,1138.508,152.643,595.547
0.000,66,749.893,1610.801,479.646
0.000,67,1145.499,1126.137,247.483
0.000,68,452.757,2604.526,492.018
0.000,69,414.785,1228.056,126.898
0.000,70,2275.758,1872.610,382.932
0.000,71,453.788,2235.163,458.277
0.000,72,1779.145,797.433,522.276
0.000,73,1525.523,1829.801,322.926
0.000,74,859.391,1474.439,306.278
0.000,75,1133.648,1894.166,489.719
5.000,0,1900.406,211.816,283.136
5.000,1,1234.579,254.234,269.225
5.000,2,586.006,464.262,101.422
5.000,3,1432.298,26.485,500.791
5.000,4,1379.147,1597.047,406.728
5.000,5,870.653,1407.215,300.466
5.000,6,1838.848,2103.916,580.887
5.000,7,844.711,1197.158,539.359
5.000,8,303.859,715.810,341.518
5.000,9,232.395,2949.176,465.632
5.000,10,1309.967,1249.819,535.530
5.000,11,2133.264,2642.624,350.279
5.000,12,433.315,2778.635,452.440
5.000,13,731.139,1815.187,404.315
5.000,14,1400.647,1688.621,291.448
5.000,15,2023.543,2850.758,176.729
5.000,16,629.293,1895.933,368.655
5.000,17,2014.280,940.816,149.144
5.000,18,178.407,11.852,474.243
5.000,19,1082.465,476.920,455.887
5.000,20,2023.335,2129.841,297.518
5.000,21,1804.537,121.972,194.153
5.000,22,1990.771,2203.157,151.513
5.000,23,919.657,1475.963,368.248
5.000,24,1734.087,1637.731,432.210
5.000,25,1223.034,1433.364,377.658
5.000,26,1114.949,1128.063,476.128
5.000,27,1616.426,1991.153,488.792
5.000,28,2182.694,79.360,209.074
5.000,29,1027.630,1355.188,206.199
5.000,30,1677.920,2132.021,178.236
5.000,31,26.548,943.862,442.351
5.000,32,605.937,2902.672,333.648
5.000,33,1125.116,2892.856,109.760
5.000,34,352.411,1112.209,350.152
5.000,35,1266.117,612.706,497.262
5.000,36,1174.320,541.796,209.170
5.000,37,723.079,1691.578,575.966
5.000,38,459.464,1001.274,418.004
5.000,39,1074.541,1263.643,110.024
5.000,40,802.354,1232.820,445.699
5.000,41,363.762,2016.012,109.276
5.000,42,1096.371,271.649,331.755
5.000,43,523.777,102.812,238.166
5.000,44,905.276,1313.477,569.136
5.000,45,890.404,1739.647,458.609
5.000,46,1587.813,2364.063,490.767
5.000,47,1012.494,904.119,146.926
5.000,48,1523.498,339.511,282.844
5.000,49,1841.417,130.482,413.218
5.000,50,190.499,794.089,283.378
5.000,51,642.225,2750.873,149.931
5.000,52,1206.154,2062.411,413.853
5.000,53,1088.494,2165.661,470.806
5.000,54,956.486,2309.425,202.626
5.000,55,966.617,2523.635,162.823
5.000,56,93.469,1337.330,228.494
5.000,57,75.804,2234.575,400.846
