t_s,node,x,y,z
0.000,0,982.288,254.423,107.455
0.000,1,168.934,926.105,472.746
0.000,2,10.145,1159.886,437.137
0.000,3,793.895,811.771,381.087
0.000,4,35.635,72.742,307.944
0.000,5,876.484,1310.808,115.164
0.000,6,314.529,308.618,286.327
0.000,7,191.894,277.377,502.282
0.000,8,840.585,1058.607,190.489
0.000,9,841.712,549.273,579.558
0.000,10,760.580,772.369,204.194
0.000,11,182.288,5.700,326.152
0.000,12,788.174,1143.731,596.975
0.000,13,767.866,1204.227,344.625
0.000,14,844.142,884.312,373.564
0.000,15,587.668,796.607,556.925
0.000,16,776.121,310.081,254.056
0.000,17,610.609,1153.345,120.767
0.000,18,1093.593,988.506,190.885
0.000,19,424.813,260.963,361.520
0.000,20,1045.703,659.403,454.399
0.000,21,389.757,571.392,577.541
0.000,22,569.237,501.058,103.466
0.000,23,770.932,577.909,140.361
0.000,24,656.606,328.026,541.321
0.000,25,821.546,755.312,327.878
0.000,26,292.848,1259.442,565.745
0.000,27,352.392,1258.430,158.551
0.000,28,49.690,264.009,299.490
0.000,29,4.160,909.127,354.748
0.000,30,938.533,1218.701,379.168
0.000,31,1069.702,411.311,374.364
0.000,32,876.904,21.146,130.430
0.000,33,574.956,1061.032,213.646
0.000,34,728.387,609.499,213.283
0.000,35,243.587,1078.426,451.211
0.000,36,363.211,247.219,301.438
0.000,37,756.622,565.809,341.505
0.000,38,1076.264,535.230,168.468
0.000,39,354.539,867.220,433.401
0.000,40,173.964,182.312,262.894
0.000,41,444.289,960.149,292.765
0.000,42,518.094,194.489,358.643
0.000,43,153.514,790.317,485.087
0.000,44,558.661,985.503,145.210
0.000,45,1037.651,192.710,328.408
0.000,46,45.892,463.047,392.525
0.000,47,807.538,387.805,258.836
0.000,48,104.690,644.437,268.092
0.000,49,852.027,1310.220,194.089
0.000,50,701.490,220.100,241.403
0.000,51,195.827,867.280,362.954
0.000,52,628.932,429.729,208.549
0.000,53,445.796,343.079,305.397
0.000,54,64.528,284.496,433.575
0.000,55,77.398,1261.276,295.722
0.000,56,22.956,452.075,298.639
0.000,57,720.651,909.661,342.914
0.000,58,510.724,1239.036,135.918
0.000,59,67.354,157.597,445.779
0.000,60,129.089,272.692,256.765
0.000,61,1031.473,861.063,586.339
0.000,62,746.457,550.427,427.920
0.000,63,837.102,1220.987,481.800
0.000,64,492.259,687.395,458.547
