t_s,node,x,y,z
0.000,0,2153.538,398.908,320.468
0.000,1,1298.583,994.461,422.415
0.000,2,1040.440,190.090,567.550
0.000,3,1504.960,297.426,113.525
0.000,4,566.088,998.432,340.001
0.000,5,1832.725,481.303,290.143
0.000,6,1816.983,715.407,435.481
0.000,7,2476.766,244.979,305.811
0.000,8,1940.849,585.775,518.946
0.000,9,1711.021,136.400,208.526
0.000,10,933.562,48.003,188.317
0.000,11,1843.537,623.656,334.536
0.000,12,2377.862,528.241,517.626
0.000,13,1200.365,908.127,420.511
0.000,14,746.172,273.774,163.084
0.000,15,2476.850,9.958,208.225
0.000,16,2438.159,828.962,522.614
0.000,17,1811.591,373.537,270.832
0.000,18,1557.662,769.117,148.944
0.000,19,1592.061,377.696,594.343
0.000,20,1062.180,453.194,276.155
0.000,21,930.910,612.066,412.654
0.000,22,1475.827,921.588,303.408
0.000,23,1548.622,370.077,135.429
0.000,24,802.839,183.627,446.915
0.000,25,2126.252,477.683,272.330
0.000,26,1577.457,1010.045,348.541
0.000,27,2353.632,8.416,599.188
0.000,28,1270.334,561.317,178.196
0.000,29,461.888,247.058,313.430
0.000,30,1011.368,1033.392,145.743
0.000,31,2414.257,1044.289,283.292
0.000,32,2197.188,26.568,158.512
0.000,33,1273.943,358.607,432.377
0.000,34,2219.774,55.295,421.257
0.000,35,2022.244,164.082,277.533
0.000,36,2282.126,72.584,468.792
0.000,37,967.392,3.145,114.840
0.000,38,2066.207,645.530,426.806
0.000,39,1510.587,654.659,359.966
0.000,40,926.752,1048.683,319.517
0.000,41,2301.742,824.163,496.450
0.000,42,2046.450,737.689,118.633
0.000,43,990.098,717.710,349.250
0.000,44,1864.040,775.261,364.308
0.000,45,581.322,592.753,286.939
0.000,46,2078.466,329.392,313.226
0.000,47,1822.678,239.114,149.858
0.000,48,53.643,33.470,116.762
0.000,49,443.732,990.342,332.078
0.000,50,1820.703,906.503,466.396
0.000,51,1413.718,835.518,210.993
0.000,52,2405.213,226.780,148.391
0.000,53,910.636,154.458,521.853
0.000,54,99.664,70.894,547.317
0.000,55,365.629,319.174,421.053
0.000,56,2171.913,245.006,166.876
0.000,57,1181.651,844.806,516.486
0.000,58,712.737,481.048,347.467
0.000,59,965.831,52.943,347.160
0.000,60,880.873,81.272,499.915
0.000,61,370.121,904.906,325.344
0.000,62,2158.618,73.898,331.689
0.000,63,15.543,255.652,110.506
0.000,64,189.019,1034.973,500.947
0.000,65,2333.521,272.343,293.476
0.000,66,1664.253,1057.854,493.548
0.000,67,396.410,64.504,219.357
0.000,68,2364.294,71.558,568.922
0.000,69,1202.990,859.504,443.675
0.000,70,106.598,129.074,233.460
0.000,71,1732.576,101.598,341.847
0.000,72,1054.600,165.313,346.193
0.000,73,970.662,1021.789,190.484
0.000,74,1535.297,398.757,531.809
0.000,75,656.671,338.990,350.790
0.000,76,1091.579,96.228,538.774
0.000,77,2154.906,782.768,158.695
0.000,78,955.264,571.029,565.999
0.000,79,805.727,937.163,513.002
0.000,80,2179.837,441.964,484.033
0.000,81,1252.932,679.997,410.136
0.000,82,998.881,1057.172,462.010
0.000,83,1876.142,614.905,138.076
0.000,84,1760.231,524.066,509.784
0.000,85,832.910,706.243,160.983
5.000,0,2159.757,535.408,319.767
5.000,1,1211.481,988.172,426.724
5.000,2,936.299,116.353,562.327
5.000,3,1407.741,315.566,111.919
5.000,4,508.454,885.656,344.699
5.000,5,1930.330,548.313,293.406
5.000,6,1866.928,637.985,435.372
5.000,7,2473.641,142.788,302.095
5.000,8,1994.405,534.693,520.057
5.000,9,1627.422,183.115,209.661
5.000,10,994.958,6.407,184.312
5.000,11,1719.627,695.454,331.135
5.000,12,2467.565,605.140,520.013
5.000,13,1226.049,985.439,420.529
5.000,14,776.810,412.492,162.106
5.000,15,2364.363,22.002,210.650
5.000,16,2433.217,914.281,526.253
5.000,17,1700.840,357.595,265.626
5.000,18,1674.815,853.253,147.750
5.000,19,1626.893,282.376,592.927
5.000,20,1190.516,387.660,271.074
5.000,21,840.080,571.532,410.221
5.000,22,1351.114,892.412,302.416
5.000,23,1461.012,451.174,140.882
5.000,24,830.013,310.157,441.508
5.000,25,2226.179,476.294,275.790
5.000,26,1662.536,965.992,350.466
5.000,27,2390.920,130.627,598.241
