t_s,node,x,y,z
0.000,0,29.061,1549.534,322.103
0.000,1,156.178,908.940,219.025
0.000,2,858.734,588.582,536.235
0.000,3,385.399,1032.637,490.246
0.000,4,1196.349,1528.703,208.141
0.000,5,217.644,168.223,370.718
0.000,6,861.398,1070.463,586.948
0.000,7,126.677,681.077,367.701
0.000,8,150.053,391.215,318.213
0.000,9,239.694,1703.194,132.039
0.000,10,962.025,520.536,557.861
0.000,11,1174.065,382.209,427.535
0.000,12,91.764,721.321,339.707
0.000,13,1180.329,1003.769,343.596
0.000,14,684.404,493.531,549.209
0.000,15,688.270,54.472,108.326
0.000,16,515.489,475.992,169.035
0.000,17,947.690,23.761,526.180
0.000,18,922.255,1114.511,444.153
0.000,19,1293.403,834.947,124.013
0.000,20,839.018,987.950,356.148
0.000,21,277.254,629.490,309.836
0.000,22,347.760,698.437,268.274
0.000,23,328.154,1598.625,164.371
0.000,24,1010.727,1666.018,555.993
0.000,25,607.788,1644.706,559.811
0.000,26,356.641,327.656,236.671
0.000,27,630.331,152.462,594.705
0.000,28,549.553,1739.447,187.502
0.000,29,434.095,646.359,236.513
0.000,30,1263.989,596.476,207.332
0.000,31,190.652,500.764,242.146
0.000,32,185.153,1072.768,557.369
0.000,33,1077.801,674.430,250.398
0.000,34,898.607,389.342,401.013
0.000,35,433.079,518.054,328.108
0.000,36,1203.331,481.945,399.262
0.000,37,808.994,1157.931,530.649
0.000,38,297.149,217.972,563.089
0.000,39,265.168,113.195,549.271
0.000,40,405.636,342.602,374.051
0.000,41,143.659,429.852,272.527
0.000,42,552.444,272.696,175.768
0.000,43,777.920,1325.281,528.270
0.000,44,132.839,217.877,540.013
0.000,45,120.154,1170.265,526.960
0.000,46,554.224,864.583,169.454
0.000,47,409.464,1834.032,241.184
0.000,48,938.828,184.253,383.052
0.000,49,787.578,272.738,167.950
0.000,50,1252.853,1267.903,548.371
0.000,51,231.210,236.124,121.460
0.000,52,1173.880,1293.371,541.837
0.000,53,336.365,1156.334,303.502
0.000,54,642.936,958.501,542.984
0.000,55,296.079,1706.952,279.152
0.000,56,117.115,1362.384,197.059
0.000,57,221.251,386.061,270.303
