seed,t,src,dst,dist_m,rssi_level,rssi_slope,rssi_n,beacon_ratio,retry_rate,tx_attempts,trials_probe,fails_probe,trials_cbr,fails_cbr,trials_future,fails_future,pdr_future
10,4.0000,0,8,768.7258,-87.8704,-0.6425,6,0.1500,1.0000,8,2,2,0,0,2,2,0.0000
10,4.0000,0,31,282.8481,-83.6156,-0.0354,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
10,4.0000,1,4,751.1442,-89.5391,-0.1458,3,0.0750,1.0000,8,8,8,0,0,8,8,0.0000
10,4.0000,1,12,694.3998,-89.4914,0.0290,6,0.1500,1.0000,8,8,8,0,0,8,8,0.0000
10,4.0000,1,21,83.5606,-76.6719,2.7491,40,1.0000,0.0000,3,4,0,0,0,4,0,1.0000
10,4.0000,1,26,607.8094,-88.2954,-0.0441,14,0.3500,0.7500,8,7,6,0,0,7,6,0.1429
10,4.0000,2,5,459.0389,-87.9490,0.0580,25,0.6250,0.7500,8,7,6,0,0,7,6,0.1429
10,4.0000,2,7,555.3062,-88.2514,0.4002,17,0.4250,1.0000,6,7,5,0,0,7,5,0.2857
10,4.0000,2,8,607.2835,-88.4178,-0.4728,12,0.3000,0.8571,7,6,6,0,0,6,6,0.0000
10,4.0000,2,9,539.0388,-88.1562,-0.0335,15,0.3750,0.8750,8,7,6,0,0,7,6,0.1429
10,4.0000,2,11,800.6614,-89.2708,0.0948,4,0.1000,,0,8,8,0,0,8,8,0.0000
10,4.0000,2,14,541.5092,-87.9068,0.0497,21,0.5250,1.0000,8,8,8,0,0,8,8,0.0000
10,4.0000,2,17,238.7387,-79.1935,-1.3438,38,0.9500,0.0000,4,6,2,0,0,6,2,0.6667
10,4.0000,2,18,758.2942,-89.3871,-0.1131,4,0.1000,,0,8,8,0,0,8,8,0.0000
10,4.0000,2,28,709.0380,-89.2449,-0.2984,7,0.1750,1.0000,6,6,6,0,0,6,6,0.0000
10,4.0000,2,32,737.0042,-88.8722,-0.4521,4,0.1000,1.0000,4,8,8,0,0,8,8,0.0000
10,4.0000,3,6,388.1028,-85.5953,-0.3172,34,0.8718,0.5714,7,5,2,0,0,5,2,0.6000
10,4.0000,3,15,726.0821,-89.2400,0.2120,7,0.1795,0.8000,5,8,8,0,0,8,8,0.0000
10,4.0000,3,16,449.0039,-85.8966,0.0833,30,0.7692,0.0000,4,6,4,0,0,6,4,0.3333
