t_s,node,x,y,z
0.000,0,565.001,858.653,237.760
0.000,1,573.672,1105.649,468.086
0.000,2,1967.855,268.224,450.317
0.000,3,549.880,1765.819,355.591
0.000,4,288.676,1509.686,551.699
0.000,5,16.962,121.202,240.300
0.000,6,1596.322,719.690,361.215
0.000,7,1916.725,956.650,336.184
0.000,8,1423.813,121.236,379.170
0.000,9,1452.235,1489.798,283.106
0.000,10,1305.678,129.051,423.586
0.000,11,678.095,1713.107,486.453
0.000,12,2440.450,65.658,253.543
0.000,13,1678.418,535.431,544.434
0.000,14,1305.219,2009.499,424.450
0.000,15,2059.155,1093.569,351.251
0.000,16,1140.975,1090.747,357.293
0.000,17,69.307,1585.330,361.832
0.000,18,1690.889,1352.172,565.502
0.000,19,1115.457,636.216,370.096
0.000,20,2368.702,2056.868,452.961
0.000,21,1385.804,220.288,209.147
0.000,22,370.673,640.944,356.262
0.000,23,10.451,1293.565,158.661
0.000,24,137.329,924.754,312.735
0.000,25,48.275,2125.371,109.821
0.000,26,867.256,1305.509,284.969
0.000,27,881.837,1999.140,194.470
0.000,28,1571.368,1345.338,153.525
0.000,29,83.543,1627.360,511.883
0.000,30,2270.414,1338.698,150.989
0.000,31,412.158,1271.421,289.033
0.000,32,1928.898,1526.836,312.382
0.000,33,2000.528,72.165,447.733
0.000,34,1349.595,1935.361,174.288
0.000,35,823.322,2203.171,467.551
0.000,36,1713.376,1972.845,134.140
0.000,37,263.165,1599.717,304.497
0.000,38,982.212,1415.709,123.431
0.000,39,1684.036,2154.143,340.315
0.000,40,2183.725,900.367,528.231
0.000,41,2142.493,297.204,251.244
0.000,42,1648.182,1710.739,180.185
0.000,43,1201.404,904.588,282.415
0.000,44,2334.136,1172.419,578.229
0.000,45,407.412,1993.046,362.251
0.000,46,884.855,1788.998,435.490
0.000,47,961.623,495.828,232.309
0.000,48,2313.091,389.301,270.347
0.000,49,2431.861,1299.962,346.356
0.000,50,1659.095,1019.091,555.632
0.000,51,561.715,1655.186,318.678
0.000,52,1658.684,1528.635,131.314
0.000,53,2289.662,1649.097,137.639
0.000,54,1759.233,1712.060,559.190
0.000,55,509.848,698.553,570.764
0.000,56,559.297,182.873,170.894
0.000,57,795.778,853.249,399.906
0.000,58,619.696,758.084,538.783
0.000,59,2272.448,747.514,355.579
0.000,60,658.116,751.632,428.915
0.000,61,933.989,288.055,314.982
0.000,62,73.459,1754.182,432.121
0.000,63,718.682,2146.815,360.377
0.000,64,676.602,943.902,492.102
0.000,65,2503.818,109.780,129.076
0.000,66,613.395,1522.064,101.465
0.000,67,814.771,628.642,479.604
0.000,68,713.956,1683.261,455.412
0.000,69,179.034,393.714,357.520
0.000,70,58.989,1696.281,396.776
0.000,71,1711.996,111.438,386.664
5.000,0,676.256,807.076,236.391
5.000,1,447.803,1068.367,474.411
5.000,2,2048.928,160.613,448.746
5.000,3,583.463,1835.947,357.415
5.000,4,374.045,1407.059,547.367
5.000,5,142.441,101.646,240.492
5.000,6,1545.675,618.232,359.980
5.000,7,1826.308,976.790,334.411
5.000,8,1499.545,192.189,382.058
5.000,9,1440.289,1387.649,287.146
5.000,10,1384.644,38.007,423.968
5.000,11,792.474,1637.404,485.774
5.000,12,2457.267,64.253,253.850
5.000,13,1735.426,623.668,543.325
5.000,14,1387.631,1931.649,423.156
5.000,15,1932.700,1119.403,353.650
5.000,16,1243.281,1046.687,357.449
5.000,17,126.342,1700.772,368.360
5.000,18,1643.178,1280.748,568.918
5.000,19,1175.787,741.285,371.806
5.000,20,2362.394,2143.457,456.785
5.000,21,1469.278,121.194,207.592
5.000,22,360.239,746.861,354.760
5.000,23,130.179,1244.345,155.660
5.000,24,22.733,921.988,318.940
5.000,25,165.954,2138.929,104.067
5.000,26,969.289,1244.859,288.041
5.000,27,804.742,1962.873,199.299
5.000,28,1691.192,1364.688,150.175
5.000,29,16.109,1733.695,510.294
5.000,30,2219.944,1202.734,150.016
5.000,31,362.485,1397.376,292.570
5.000,32,1853.825,1524.824,313.144
5.000,33,2099.102,151.058,443.607
5.000,34,1226.679,1899.134,177.409
5.000,35,881.838,2147.745,467.963
5.000,36,1625.156,2049.664,131.156
5.000,37,194.864,1529.542,298.690
5.000,38,1033.870,1520.016,120.976
5.000,39,1604.054,2151.451,340.340
5.000,40,2249.822,995.813,532.675
5.000,41,2254.864,279.486,253.323
5.000,42,1518.594,1686.884,178.974
5.000,43,1282.175,853.260,282.292
5.000,44,2397.904,1266.949,574.403
5.000,45,335.663,2088.635,361.589
5.000,46,952.236,1838.213,437.117
5.000,47,1050.192,580.622,229.833
5.000,48,2236.709,422.650,267.344
5.000,49,2422.997,1406.093,349.325
5.000,50,1713.160,1097.025,560.791
