t_s,node,x,y,z
0.000,0,1592.878,1293.716,418.229
0.000,1,694.292,311.961,323.090
0.000,2,615.992,1357.719,545.238
0.000,3,855.664,55.599,408.647
0.000,4,2030.518,500.380,390.549
0.000,5,211.238,1568.867,554.356
0.000,6,1127.586,848.933,388.658
0.000,7,1673.209,1508.915,462.019
0.000,8,2343.714,451.312,109.117
0.000,9,1820.953,1757.228,489.618
0.000,10,506.968,1632.729,488.512
0.000,11,1760.716,1215.258,356.263
0.000,12,1460.444,1331.592,193.783
0.000,13,1128.628,1621.225,541.170
0.000,14,951.905,894.933,442.836
0.000,15,2202.651,1571.864,288.950
0.000,16,2278.460,148.886,508.813
0.000,17,2489.662,1877.568,362.626
0.000,18,2172.239,1834.770,373.011
0.000,19,336.477,534.828,427.445
0.000,20,1522.509,1537.483,469.089
0.000,21,2092.567,975.978,187.860
0.000,22,667.452,270.470,489.110
0.000,23,1841.451,1578.716,171.681
0.000,24,2240.990,1108.459,518.119
0.000,25,418.211,136.329,265.564
0.000,26,1081.732,1326.873,428.209
0.000,27,2342.853,363.163,159.798
0.000,28,210.148,760.378,496.391
0.000,29,124.582,761.326,360.288
0.000,30,1130.942,995.600,479.884
0.000,31,1009.111,324.304,462.094
0.000,32,766.018,1106.265,404.058
0.000,33,455.817,1039.789,506.346
0.000,34,291.890,1127.186,532.104
0.000,35,1773.519,311.847,433.145
0.000,36,994.878,399.023,302.123
0.000,37,1042.537,1654.497,516.940
0.000,38,2338.349,339.772,508.546
0.000,39,597.114,1296.273,368.501
0.000,40,1661.568,1861.938,454.243
0.000,41,22.775,1469.813,346.386
0.000,42,2427.516,837.037,264.490
0.000,43,376.172,1018.385,161.140
0.000,44,475.376,902.442,561.903
0.000,45,1262.504,172.454,302.418
0.000,46,1336.035,1351.413,454.309
0.000,47,1420.948,1325.517,302.405
0.000,48,275.229,15.933,111.616
0.000,49,170.241,83.660,466.776
0.000,50,2209.665,567.268,294.450
0.000,51,1212.747,1254.419,386.770
0.000,52,894.861,524.265,402.345
0.000,53,616.886,1528.516,302.986
0.000,54,2470.910,1572.453,416.262
0.000,55,1267.636,1368.658,507.948
0.000,56,1888.504,1146.310,597.287
0.000,57,2111.145,86.689,244.255
0.000,58,2019.746,1798.024,359.484
0.000,59,2408.627,250.401,211.996
0.000,60,2339.768,855.098,543.422
0.000,61,1383.176,1760.121,144.574
5.000,0,1451.947,1265.064,423.708
5.000,1,797.003,300.894,322.402
5.000,2,702.046,1287.247,547.498
5.000,3,976.287,19.514,406.683
5.000,4,2010.161,610.505,389.719
5.000,5,226.505,1657.940,558.000
5.000,6,1233.072,843.228,384.981
5.000,7,1757.230,1599.681,462.422
5.000,8,2441.515,429.094,111.802
