t_s,node,x,y,z
0.000,0,28.658,788.120,320.997
0.000,1,853.930,682.668,462.226
0.000,2,2440.460,314.086,426.003
0.000,3,2256.081,844.756,517.233
0.000,4,1148.041,1989.540,262.111
0.000,5,2548.233,30.330,214.298
0.000,6,994.315,2071.530,386.749
0.000,7,1960.446,1141.859,263.606
0.000,8,471.415,1873.287,309.987
0.000,9,2008.696,315.266,458.124
0.000,10,2352.039,117.763,281.174
0.000,11,1621.941,2065.015,595.966
0.000,12,887.564,1144.577,203.386
0.000,13,70.241,1601.730,456.244
0.000,14,937.603,876.419,487.628
0.000,15,2452.764,390.621,571.441
0.000,16,64.553,1295.772,366.093
0.000,17,2344.845,1032.361,282.889
0.000,18,805.566,1081.462,112.110
0.000,19,2088.040,1276.857,569.407
0.000,20,1461.559,1928.865,438.760
0.000,21,328.636,2059.538,517.090
0.000,22,1054.690,308.328,203.100
0.000,23,2541.414,793.275,465.581
0.000,24,1119.830,1770.936,407.925
0.000,25,1889.004,1487.592,348.183
0.000,26,1275.984,1021.986,145.206
0.000,27,2716.805,376.845,410.082
0.000,28,728.818,147.321,434.952
0.000,29,2119.375,1582.618,209.277
0.000,30,1414.042,1901.610,530.589
0.000,31,1296.088,381.260,152.104
0.000,32,919.936,771.653,242.175
0.000,33,805.738,188.376,336.820
0.000,34,1987.845,311.912,262.442
5.000,0,46.844,897.302,314.854
5.000,1,829.198,548.866,457.712
5.000,2,2508.965,219.198,423.893
5.000,3,2174.832,866.052,518.249
5.000,4,1027.995,1999.988,261.519
5.000,5,2643.464,31.351,209.475
5.000,6,1119.874,2076.105,389.286
5.000,7,2074.428,1179.391,267.330
5.000,8,551.427,1968.662,302.088
5.000,9,2029.610,432.998,452.760
5.000,10,2310.547,250.046,288.430
5.000,11,1712.302,2000.438,588.221
5.000,12,976.292,1130.381,203.097
5.000,13,183.017,1608.855,459.766
5.000,14,916.400,740.658,490.787
5.000,15,2481.276,474.444,572.580
5.000,16,6.010,1363.433,363.930
5.000,17,2217.401,1038.512,279.225
5.000,18,706.230,1088.859,106.436
5.000,19,2017.494,1226.620,571.434
5.000,20,1572.830,1899.683,434.593
5.000,21,283.041,2038.279,520.862
5.000,22,1045.841,396.334,204.579
5.000,23,2573.363,928.188,465.062
5.000,24,1209.506,1884.713,407.237
5.000,25,1884.143,1601.499,355.461
5.000,26,1135.369,1015.977,142.753
5.000,27,2681.817,375.957,410.647
5.000,28,648.490,138.203,436.591
5.000,29,2254.271,1618.027,214.569
5.000,30,1279.018,1934.596,528.809
5.000,31,1408.058,463.161,153.307
5.000,32,1037.525,796.271,239.411
5.000,33,763.995,291.723,338.413
5.000,34,1882.272,218.085,254.829
10.000,0,77.184,1008.313,307.489
10.000,1,836.390,415.536,452.683
10.000,2,2589.834,142.613,423.021
10.000,3,2099.359,889.853,520.481
10.000,4,907.849,2041.698,260.286
10.000,5,2738.088,79.924,204.058
10.000,6,1251.996,2045.027,391.650
10.000,7,2187.694,1208.661,270.245
10.000,8,614.090,2078.036,296.089
10.000,9,2051.484,547.712,448.637
10.000,10,2249.785,374.047,293.361
10.000,11,1793.632,1930.882,582.763
10.000,12,1065.404,1107.676,202.252
10.000,13,299.917,1625.003,464.228
10.000,14,923.071,604.792,493.795
10.000,15,2503.224,564.944,573.952
10.000,16,43.518,1439.974,361.668
10.000,17,2091.125,1081.014,272.885
10.000,18,606.181,1117.375,102.259
10.000,19,1952.055,1167.492,572.601
10.000,20,1682.022,1884.310,434.582
10.000,21,237.164,1949.999,524.907
10.000,22,1025.794,486.988,206.045
10.000,23,2599.033,1061.594,466.261
10.000,24,1298.502,1999.636,407.849
10.000,25,1885.342,1718.671,361.430
10.000,26,995.954,1035.293,143.406
10.000,27,2578.263,372.667,411.662
10.000,28,565.673,117.795,438.561
10.000,29,2390.236,1603.473,219.116
10.000,30,1153.180,1983.817,528.366
10.000,31,1510.945,568.801,151.788
10.000,32,1151.746,847.574,239.037
10.000,33,704.044,380.979,341.204
10.000,34,1769.316,132.155,248.108
15.000,0,85.088,1118.114,303.551
15.000,1,851.866,278.675,447.464
15.000,2,2669.413,53.748,419.368
15.000,3,2020.041,914.170,522.904
15.000,4,792.092,2079.385,259.989
15.000,5,2673.228,130.956,198.200
15.000,6,1377.104,2010.296,393.214
15.000,7,2306.753,1205.671,273.817
15.000,8,693.175,2019.755,290.419
15.000,9,2080.018,661.384,444.045
15.000,10,2183.982,493.395,295.261
15.000,11,1890.000,1876.732,577.108
15.000,12,1151.652,1075.016,201.635
15.000,13,413.369,1658.370,467.262
