t_s,node,x,y,z
0.000,0,629.702,1868.109,214.847
0.000,1,46.355,1386.317,418.189
0.000,2,159.161,1797.341,128.198
0.000,3,654.589,477.586,474.806
0.000,4,528.833,1907.808,513.111
0.000,5,187.777,1025.298,385.057
0.000,6,704.284,998.807,533.149
0.000,7,109.170,21.619,134.293
0.000,8,160.679,1855.722,557.393
0.000,9,16.631,116.234,377.660
0.000,10,664.923,36.745,437.268
0.000,11,241.720,549.046,101.630
0.000,12,273.364,1579.336,546.369
0.000,13,1041.570,1061.919,176.215
0.000,14,890.394,274.083,202.832
0.000,15,593.318,1911.515,542.117
0.000,16,89.895,922.231,431.458
0.000,17,1029.272,1653.983,407.861
0.000,18,1028.043,1573.611,463.129
0.000,19,1069.693,1832.702,488.695
0.000,20,767.413,835.624,560.976
0.000,21,371.859,847.353,399.769
0.000,22,1145.362,1974.334,432.883
5.000,0,712.767,1807.095,213.535
5.000,1,77.382,1507.958,412.316
5.000,2,90.894,1797.764,130.382
5.000,3,787.452,426.165,471.895
5.000,4,465.870,1858.208,514.320
5.000,5,309.203,987.248,381.996
5.000,6,769.020,1031.594,533.137
5.000,7,199.555,50.279,136.005
5.000,8,77.296,1896.505,561.086
5.000,9,73.881,18.687,386.621
5.000,10,677.725,81.920,432.893
5.000,11,271.349,617.457,103.403
5.000,12,152.659,1584.517,542.198
5.000,13,1125.487,987.882,179.317
5.000,14,783.939,337.171,194.971
5.000,15,612.217,1785.900,539.419
5.000,16,39.087,981.329,434.722
5.000,17,1071.250,1574.084,410.418
5.000,18,1062.899,1512.587,464.342
5.000,19,995.518,1938.962,489.610
5.000,20,705.445,921.038,559.863
5.000,21,241.361,834.554,394.281
5.000,22,1138.481,1873.611,438.500
10.000,0,803.278,1764.116,212.496
10.000,1,93.792,1636.299,405.700
10.000,2,15.244,1798.081,135.958
10.000,3,934.386,432.550,468.698
10.000,4,398.245,1810.744,515.790
10.000,5,418.954,919.354,380.743
10.000,6,838.579,1051.570,534.080
10.000,7,267.395,125.504,135.097
10.000,8,25.294,1933.323,561.642
10.000,9,191.811,113.102,392.755
10.000,10,693.880,191.976,428.096
10.000,11,312.631,674.096,106.680
10.000,12,40.414,1579.371,538.149
10.000,13,1095.588,903.775,187.056
10.000,14,679.313,393.747,188.367
10.000,15,636.383,1659.444,540.611
10.000,16,141.622,1067.627,439.362
10.000,17,1111.586,1476.860,411.565
10.000,18,1085.249,1445.883,467.580
10.000,19,919.123,1916.643,490.551
10.000,20,649.784,1016.449,557.896
10.000,21,115.794,850.112,394.155
10.000,22,1129.989,1777.148,441.357
15.000,0,880.901,1701.219,210.719
15.000,1,124.835,1754.444,400.637
15.000,2,84.217,1780.558,140.130
15.000,3,1064.981,391.483,466.933
15.000,4,327.439,1761.015,513.597
15.000,5,541.131,862.075,377.601
15.000,6,912.323,1080.962,535.070
15.000,7,360.867,158.730,136.045
15.000,8,119.222,1961.287,563.710
15.000,9,290.711,210.851,398.425
15.000,10,701.138,300.916,425.706
15.000,11,341.850,748.604,109.874
15.000,12,86.614,1583.073,534.964
15.000,13,1027.147,818.177,191.328
15.000,14,558.816,458.587,180.384
15.000,15,689.580,1540.384,539.848
15.000,16,227.501,1154.698,446.605
15.000,17,1142.332,1372.244,412.711
15.000,18,1121.068,1380.317,470.126
15.000,19,862.153,1794.805,493.093
15.000,20,571.607,1101.908,553.359
15.000,21,14.016,860.723,393.176
15.000,22,1137.355,1683.170,445.470
20.000,0,966.049,1638.880,210.878
20.000,1,173.466,1872.198,394.613
20.000,2,157.745,1771.931,142.923
20.000,3,1095.850,369.343,467.035
20.000,4,253.346,1743.295,511.541
20.000,5,646.648,790.526,377.758
20.000,6,973.682,1126.414,533.679
20.000,7,454.631,217.197,139.283
20.000,8,210.496,1976.805,567.058
20.000,9,356.011,336.087,404.108
20.000,10,714.083,413.705,422.108
20.000,11,374.010,821.167,111.290
20.000,12,198.027,1552.586,532.838
20.000,13,963.359,734.397,194.259
20.000,14,432.146,513.733,172.816
20.000,15,694.167,1406.552,543.392
20.000,16,320.026,1240.109,448.491
20.000,17,1124.695,1279.303,413.454
20.000,18,1141.260,1310.451,472.923
20.000,19,776.901,1694.543,494.177
20.000,20,474.036,1168.841,551.490
20.000,21,138.242,816.736,392.660
20.000,22,1121.700,1592.753,449.341
25.000,0,1065.336,1602.702,212.984
25.000,1,231.194,1974.387,389.124
25.000,2,238.390,1755.108,147.168
25.000,3,951.931,357.170,464.948
25.000,4,182.511,1711.051,508.046
25.000,5,755.123,736.624,374.163
25.000,6,1030.294,1174.764,533.182
25.000,7,530.116,285.111,140.088
25.000,8,308.455,1966.780,568.735
25.000,9,456.154,430.329,411.008
25.000,10,685.672,536.575,415.647
25.000,11,414.840,894.538,115.594
25.000,12,314.144,1578.388,528.935
25.000,13,886.408,664.218,196.899
25.000,14,311.504,568.828,167.505
25.000,15,713.682,1274.033,546.556
25.000,16,406.546,1333.649,453.590
25.000,17,1098.434,1189.239,413.054
25.000,18,1127.678,1232.310,475.947
25.000,19,712.534,1585.320,497.385
25.000,20,402.727,1252.276,548.915
25.000,21,258.150,780.938,390.222
25.000,22,1121.682,1495.137,451.380
30.000,0,1148.927,1540.151,212.819
30.000,1,282.722,1866.209,381.199
30.000,2,312.339,1735.143,149.733
30.000,3,801.916,321.767,462.877
30.000,4,125.929,1663.359,506.431
30.000,5,861.327,682.246,373.091
30.000,6,1095.223,1209.938,533.883
30.000,7,618.504,326.267,138.899
30.000,8,398.939,1945.818,571.034
30.000,9,570.825,521.050,418.636
30.000,10,684.246,643.589,412.095
30.000,11,471.702,941.644,119.156
30.000,12,429.322,1586.234,525.096
30.000,13,810.012,584.958,203.029
30.000,14,212.960,654.509,163.991
30.000,15,706.598,1141.416,544.764
30.000,16,507.507,1410.647,457.969
30.000,17,1063.400,1094.923,412.761
30.000,18,1097.007,1161.040,476.212
30.000,19,642.088,1477.522,503.134
30.000,20,337.858,1335.070,544.947
30.000,21,379.091,748.120,386.342
30.000,22,1141.087,1402.474,452.320
35.000,0,1058.732,1489.685,212.208
35.000,1,344.107,1762.263,373.118
35.000,2,386.441,1723.945,152.913
35.000,3,658.600,284.597,462.231
35.000,4,71.455,1621.466,504.099
35.000,5,971.104,626.840,372.778
35.000,6,1134.784,1259.163,533.926
35.000,7,710.334,364.413,137.933
35.000,8,491.252,1925.511,576.473
35.000,9,679.421,622.606,424.516
35.000,10,695.637,750.030,407.366
35.000,11,512.456,1002.751,122.560
35.000,12,548.117,1583.512,522.637
35.000,13,729.116,519.100,208.181
35.000,14,130.865,752.919,158.563
35.000,15,743.358,1024.484,546.072
35.000,16,605.632,1486.711,462.388
35.000,17,1028.891,987.654,409.653
35.000,18,1058.356,1101.703,480.645
35.000,19,547.519,1373.998,503.746
35.000,20,262.207,1416.017,544.245
35.000,21,498.147,722.194,383.178
35.000,22,1128.057,1303.256,454.714
40.000,0,963.948,1436.006,214.223
40.000,1,403.588,1654.555,365.646
40.000,2,470.441,1729.931,156.778
40.000,3,518.591,292.689,464.717
40.000,4,13.621,1578.901,502.376
40.000,5,1077.029,572.361,372.974
40.000,6,1072.458,1301.541,532.026
40.000,7,785.587,433.363,137.637
40.000,8,589.579,1921.112,578.087
40.000,9,787.462,715.938,427.755
40.000,10,711.831,853.951,405.485
40.000,11,546.389,1068.429,125.281
40.000,12,661.301,1611.566,517.826
40.000,13,638.957,468.564,212.521
40.000,14,41.418,845.235,152.950
40.000,15,771.391,893.873,546.096
40.000,16,706.381,1559.329,466.753
40.000,17,969.741,898.371,409.057
40.000,18,1013.703,1041.282,482.753
40.000,19,479.317,1258.151,503.119
40.000,20,186.748,1489.659,543.055
40.000,21,604.335,647.546,381.205
40.000,22,1134.508,1208.664,457.866
45.000,0,862.314,1385.739,212.374
45.000,1,467.844,1543.662,358.194
45.000,2,557.638,1731.771,160.372
45.000,3,377.748,277.385,464.079
45.000,4,56.447,1535.260,501.205
45.000,5,1119.186,508.003,370.085
45.000,6,1007.183,1338.801,532.078
45.000,7,875.100,482.410,139.617
45.000,8,678.938,1894.371,581.148
45.000,9,871.371,825.983,435.056
45.000,10,719.477,953.622,404.543
45.000,11,585.799,1128.727,126.105
45.000,12,768.538,1599.318,515.221
45.000,13,563.273,406.708,216.150
45.000,14,65.619,946.663,147.433
45.000,15,826.503,769.912,545.098
45.000,16,802.912,1637.169,471.169
45.000,17,925.086,816.812,409.044
45.000,18,966.339,985.077,484.676
45.000,19,433.880,1142.912,503.918
45.000,20,131.553,1590.163,543.356
45.000,21,729.979,620.113,374.303
45.000,22,1136.431,1125.461,462.016
50.000,0,780.880,1307.934,212.630
50.000,1,513.318,1423.329,354.187
50.000,2,629.265,1693.227,162.763
50.000,3,237.562,281.840,465.602
50.000,4,131.471,1506.079,499.020
50.000,5,1037.604,417.375,368.868
50.000,6,931.644,1372.284,530.495
50.000,7,952.858,546.815,144.441
50.000,8,771.252,1864.866,581.945
50.000,9,961.824,940.233,439.494
50.000,10,729.269,1061.796,401.630
50.000,11,627.386,1196.044,128.030
50.000,12,881.704,1584.912,512.433
50.000,13,502.757,316.814,221.228
50.000,14,160.477,1022.765,141.347
50.000,15,879.571,651.467,546.896
50.000,16,900.744,1712.112,475.476
50.000,17,889.134,724.329,411.703
50.000,18,928.386,926.138,486.984
50.000,19,360.096,1041.984,502.309
50.000,20,42.994,1656.726,542.622
50.000,21,861.116,593.859,369.014
50.000,22,1117.163,1033.270,465.127
55.000,0,689.356,1262.173,216.126
55.000,1,558.041,1294.579,350.724
55.000,2,711.394,1683.696,164.117
55.000,3,104.640,247.041,469.294
55.000,4,200.632,1468.006,499.929
55.000,5,950.989,338.564,367.998
55.000,6,864.720,1421.330,530.692
55.000,7,1028.294,610.195,147.071
55.000,8,868.853,1840.692,582.517
55.000,9,1055.688,1060.404,444.452
55.000,10,709.176,1172.438,397.310
55.000,11,660.169,1266.367,132.077
55.000,12,991.780,1569.224,507.835
55.000,13,438.706,225.351,226.874
55.000,14,258.670,1101.492,134.361
55.000,15,915.686,516.595,551.423
55.000,16,985.294,1810.168,480.336
55.000,17,866.135,626.346,412.144
55.000,18,896.489,859.804,488.859
55.000,19,299.241,927.966,505.229
55.000,20,53.861,1742.583,539.785
55.000,21,997.659,559.118,365.712
55.000,22,1097.427,939.780,469.604
60.000,0,601.116,1189.047,215.264
60.000,1,600.584,1177.190,342.148
60.000,2,782.404,1668.703,166.458
60.000,3,44.148,230.279,475.241
60.000,4,270.562,1440.071,501.148
60.000,5,830.318,307.023,364.452
60.000,6,816.247,1480.179,530.257
60.000,7,1121.307,660.610,149.224
60.000,8,970.859,1824.510,582.821
60.000,9,1119.756,1157.638,451.731
60.000,10,671.743,1277.856,392.914
60.000,11,695.147,1336.779,135.433
60.000,12,1110.539,1567.195,504.695
60.000,13,353.773,156.648,233.075
60.000,14,348.285,1191.954,131.697
60.000,15,929.539,394.927,553.172
60.000,16,1095.450,1889.786,484.249
60.000,17,835.223,536.723,413.099
60.000,18,848.279,802.438,491.020
60.000,19,230.642,810.870,508.344
60.000,20,134.283,1825.730,538.142
60.000,21,1131.283,531.137,359.775
60.000,22,1076.979,851.511,470.835
65.000,0,504.080,1132.695,214.059
65.000,1,628.104,1053.208,334.094
65.000,2,858.950,1651.400,166.992
65.000,3,190.160,196.779,476.269
65.000,4,337.075,1407.378,500.683
65.000,5,717.018,258.301,359.653
65.000,6,747.201,1507.867,528.046
65.000,7,1089.458,710.935,150.928
65.000,8,1063.776,1818.313,583.719
65.000,9,1050.659,1281.728,462.010
65.000,10,650.172,1387.493,390.625
65.000,11,732.518,1402.642,139.613
65.000,12,1063.326,1591.344,502.937
65.000,13,263.834,94.030,236.027
65.000,14,431.104,1291.785,126.044
65.000,15,945.589,261.477,555.949
65.000,16,1084.792,1948.434,490.490
