seed,t,src,dst,dist_m,rssi_level,rssi_slope,rssi_n,beacon_ratio,retry_rate,tx_attempts,trials_probe,fails_probe,trials_cbr,fails_cbr,trials_future,fails_future,pdr_future
5,4.0000,0,2,191.7159,-76.6022,-0.2068,36,0.9000,0.0000,4,6,4,0,0,6,4,0.3333
5,4.0000,0,3,211.8108,-81.0222,0.3391,33,0.8250,0.3333,6,3,0,0,0,3,0,1.0000
5,4.0000,0,6,612.1761,-87.4567,0.0296,3,0.0750,1.0000,8,8,8,0,0,8,8,0.0000
5,4.0000,0,8,621.9550,-86.6331,-0.3241,12,0.3000,0.8571,7,8,8,0,0,8,8,0.0000
5,4.0000,0,9,198.6813,-77.1350,-0.9836,35,0.8750,0.2000,5,6,3,0,0,6,3,0.5000
5,4.0000,0,11,558.5352,-86.3096,-0.1897,17,0.4250,0.7143,7,6,6,0,0,6,6,0.0000
5,4.0000,0,12,508.5457,-87.2174,0.0165,4,0.1000,0.6667,6,8,8,0,0,8,8,0.0000
5,4.0000,0,16,397.3260,-85.0100,0.2871,18,0.4500,0.8333,6,6,4,0,0,6,4,0.3333
5,4.0000,0,20,451.2519,-86.2100,0.4949,11,0.2750,1.0000,8,7,6,0,0,7,6,0.1429
5,4.0000,0,23,429.6797,-85.4273,0.7202,8,0.2000,1.0000,8,8,8,0,0,8,8,0.0000
5,4.0000,0,30,473.4685,-87.0130,-0.4809,4,0.1000,1.0000,8,8,8,0,0,8,8,0.0000
5,4.0000,0,36,400.1805,-84.5805,0.4149,19,0.4750,1.0000,8,7,5,0,0,7,5,0.2857
5,4.0000,0,38,454.9829,-86.0605,-0.2219,9,0.2250,0.8750,8,7,6,0,0,7,6,0.1429
5,4.0000,0,44,583.2442,-87.9807,0.2585,5,0.1250,1.0000,8,6,6,0,0,6,6,0.0000
5,4.0000,0,49,506.5023,-86.4510,-0.4034,13,0.3250,0.8333,6,8,8,0,0,8,8,0.0000
5,4.0000,0,52,497.2901,-87.4740,0.5378,3,0.0750,1.0000,8,6,6,0,0,6,6,0.0000
5,4.0000,0,56,441.7507,-86.7297,-0.7101,8,0.2000,0.6250,8,7,6,0,0,7,6,0.1429
5,4.0000,0,60,148.3370,-73.2083,-0.7773,37,0.9250,0.0000,3,6,3,0,0,6,3,0.5000
5,4.0000,1,10,418.4161,-84.0541,-1.1569,32,0.8000,0.0000,4,7,5,0,0,7,5,0.2857
5,4.0000,1,13,382.0400,-85.3585,0.0575,25,0.6250,0.4000,5,5,2,0,0,5,2,0.6000
5,4.0000,1,22,334.5692,-84.8509,-0.2148,26,0.6500,0.5000,6,4,0,0,0,4,0,1.0000
5,4.0000,1,24,770.2888,-88.5019,-0.9277,5,0.1250,1.0000,6,2,2,0,0,2,2,0.0000
5,4.0000,1,32,148.9986,-78.5383,1.0490,40,1.0000,0.0000,3,4,0,0,0,4,0,1.0000
5,4.0000,1,47,789.4808,-89.3768,-0.1500,3,0.0750,1.0000,6,2,2,0,0,2,2,0.0000
5,4.0000,1,48,133.3069,-78.5833,1.0288,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
5,4.0000,2,0,191.7159,-77.5752,-0.2984,36,0.9000,0.0000,4,5,2,0,0,5,2,0.6000
5,4.0000,2,3,111.0157,-76.1947,0.5709,33,0.8250,0.0000,4,5,1,0,0,5,1,0.8000
5,4.0000,2,4,729.0864,-88.0604,1.2128,3,0.0750,,0,4,4,0,0,4,4,0.0000
