t_s,node,x,y,z
0.000,0,34.620,1175.046,246.434
0.000,1,2068.789,142.144,161.231
0.000,2,1222.660,321.229,569.416
0.000,3,218.684,702.935,261.575
0.000,4,1945.808,579.172,351.800
0.000,5,1216.398,806.576,554.590
0.000,6,2296.197,239.994,359.692
0.000,7,950.107,1122.586,270.350
0.000,8,1766.006,881.107,127.373
0.000,9,422.438,276.370,291.470
0.000,10,37.806,405.059,213.935
0.000,11,2332.458,886.345,351.254
0.000,12,545.111,385.866,356.610
0.000,13,353.667,254.630,210.329
0.000,14,1697.214,581.409,525.441
0.000,15,1233.737,968.803,221.833
0.000,16,1536.933,1110.907,335.151
0.000,17,1475.355,191.314,544.610
0.000,18,2106.932,630.991,338.530
0.000,19,2113.551,1202.955,376.984
0.000,20,406.177,1053.799,281.453
0.000,21,765.647,548.316,427.143
0.000,22,2273.381,503.589,299.296
0.000,23,1245.569,1117.106,272.307
0.000,24,1113.743,602.492,566.814
0.000,25,1173.794,610.347,327.534
0.000,26,467.115,939.765,164.371
0.000,27,115.967,5.405,111.842
0.000,28,521.718,670.229,366.561
0.000,29,835.039,1057.725,305.407
0.000,30,1194.517,1084.521,508.973
0.000,31,2261.112,287.307,258.346
0.000,32,345.330,561.134,575.534
0.000,33,69.833,182.138,187.119
0.000,34,89.320,532.454,228.545
0.000,35,1408.826,865.684,439.474
0.000,36,37.132,429.285,446.590
0.000,37,275.470,1024.197,268.661
0.000,38,771.167,1255.011,164.066
0.000,39,1406.163,189.352,470.281
0.000,40,2339.006,607.527,146.985
0.000,41,2068.734,980.334,409.226
0.000,42,1651.182,700.433,183.489
0.000,43,2075.528,491.166,553.442
0.000,44,1856.735,467.872,190.803
0.000,45,1245.762,1263.273,361.554
0.000,46,1906.020,450.655,531.043
0.000,47,1845.616,1082.461,562.759
0.000,48,395.938,8.186,495.669
0.000,49,2319.331,21.881,562.266
0.000,50,1271.404,434.293,285.983
0.000,51,1609.565,123.494,517.364
0.000,52,589.618,842.753,497.070
0.000,53,2312.429,66.275,354.160
0.000,54,87.607,451.078,142.754
0.000,55,1804.799,863.740,425.212
0.000,56,1233.332,232.092,116.668
0.000,57,1340.727,645.678,561.784
0.000,58,1372.827,269.493,436.379
0.000,59,1768.109,294.208,251.482
0.000,60,10.501,204.018,264.693
0.000,61,976.578,55.283,266.575
0.000,62,610.748,1219.707,441.971
0.000,63,1067.642,195.827,484.468
0.000,64,454.605,306.965,495.289
