t_s,node,x,y,z
0.000,0,1092.760,731.675,522.456
0.000,1,695.742,165.971,386.563
0.000,2,687.766,1714.164,353.767
0.000,3,1427.941,2158.208,447.367
0.000,4,1057.877,78.928,503.375
0.000,5,154.794,1199.323,421.045
0.000,6,960.651,673.671,303.863
0.000,7,529.911,1818.704,385.642
0.000,8,448.422,434.531,396.634
0.000,9,356.343,1488.692,503.631
0.000,10,211.997,582.728,403.208
0.000,11,406.085,1164.816,562.141
0.000,12,1162.619,2066.626,549.213
0.000,13,104.788,805.282,351.126
0.000,14,1420.266,1626.677,405.925
0.000,15,1081.366,254.104,214.596
0.000,16,426.688,1783.391,301.517
0.000,17,1213.420,1953.926,574.924
0.000,18,826.030,2121.530,394.784
0.000,19,353.186,601.546,114.643
0.000,20,799.320,2038.270,413.946
0.000,21,60.601,1457.417,551.860
0.000,22,868.855,1228.158,414.697
0.000,23,971.862,1636.205,172.110
0.000,24,196.971,1379.483,328.226
0.000,25,551.984,1821.469,289.035
0.000,26,911.782,442.013,460.424
0.000,27,934.958,1060.246,526.385
0.000,28,1098.414,2013.439,255.674
0.000,29,489.072,2021.881,134.341
0.000,30,313.664,627.733,511.355
0.000,31,787.911,2018.401,102.884
0.000,32,207.968,2156.698,485.813
0.000,33,1055.233,898.789,191.769
0.000,34,413.939,1887.622,546.308
0.000,35,363.407,296.541,255.117
0.000,36,605.684,222.204,512.557
0.000,37,767.523,84.666,346.444
0.000,38,319.935,934.292,404.469
0.000,39,754.665,163.767,474.522
0.000,40,1447.310,64.766,394.420
0.000,41,227.469,1085.328,174.025
0.000,42,669.280,504.865,209.467
0.000,43,183.880,886.476,588.996
0.000,44,479.583,1366.184,292.488
0.000,45,1207.778,36.877,541.740
0.000,46,657.986,1399.113,211.770
0.000,47,625.561,1508.491,444.657
0.000,48,943.165,2077.471,349.603
0.000,49,1353.402,706.413,296.094
0.000,50,747.750,1858.966,387.655
0.000,51,1228.199,1656.276,264.935
0.000,52,192.534,191.361,377.909
0.000,53,1263.001,895.031,411.253
0.000,54,225.910,1046.453,558.618
0.000,55,104.885,1932.857,420.838
0.000,56,1181.052,688.546,196.751
0.000,57,440.011,855.876,103.139
0.000,58,984.495,666.021,206.711
0.000,59,1466.578,2152.388,426.722
0.000,60,413.178,1924.028,315.511
0.000,61,1300.623,102.514,137.700
0.000,62,991.248,527.852,590.008
0.000,63,1277.685,2118.985,453.678
0.000,64,68.158,2055.566,445.574
0.000,65,449.020,1518.916,595.948
0.000,66,980.213,821.050,406.145
0.000,67,250.638,11.337,574.748
0.000,68,478.409,1208.043,558.890
0.000,69,1348.953,1823.423,430.694
0.000,70,449.479,2001.587,511.142
0.000,71,132.545,382.655,239.801
0.000,72,18.286,1996.685,457.368
0.000,73,29.023,268.437,376.085
0.000,74,1115.622,1635.044,461.812
0.000,75,516.778,395.845,340.839
0.000,76,1479.107,1716.434,227.989
0.000,77,222.368,516.389,192.214
0.000,78,84.798,451.020,347.473
0.000,79,963.447,1887.255,571.909
0.000,80,33.775,992.983,380.847
0.000,81,1370.609,703.004,251.683
0.000,82,1454.105,788.713,383.269
0.000,83,244.300,484.925,225.635
0.000,84,1473.033,610.942,217.142
0.000,85,786.813,773.963,319.345
5.000,0,1044.634,665.004,521.692
5.000,1,771.937,55.701,381.194
5.000,2,684.196,1800.926,355.471
5.000,3,1406.145,2077.013,437.894
5.000,4,1043.399,218.229,503.507
5.000,5,214.374,1306.201,423.830
5.000,6,846.088,607.406,303.015
5.000,7,603.578,1736.667,385.273
5.000,8,432.640,315.515,399.926
5.000,9,416.374,1441.523,509.063
5.000,10,285.569,621.995,402.644
5.000,11,512.666,1119.081,562.661
5.000,12,1053.130,2047.219,546.114
5.000,13,198.179,800.202,350.415
5.000,14,1414.147,1629.757,403.424
5.000,15,1117.654,161.148,213.761
5.000,16,471.898,1691.486,305.056
5.000,17,1276.525,2009.198,574.560
5.000,18,700.110,2158.897,393.613
5.000,19,294.997,518.877,111.039
5.000,20,769.176,1930.648,418.870
5.000,21,13.036,1360.221,549.663
5.000,22,789.072,1262.077,420.242
5.000,23,1014.033,1760.982,166.560
5.000,24,261.346,1309.973,326.615
5.000,25,592.925,1710.271,295.136
5.000,26,866.171,350.187,461.923
5.000,27,1005.238,939.160,533.777
5.000,28,1154.479,1952.588,252.961
5.000,29,515.052,2098.523,132.177
5.000,30,306.308,548.145,506.285
5.000,31,705.044,1980.890,108.504
5.000,32,152.731,2104.976,487.249
5.000,33,1097.331,1023.697,193.167
5.000,34,440.486,1777.682,541.853
5.000,35,332.835,184.365,252.362
5.000,36,704.589,304.212,509.600
5.000,37,809.408,199.124,344.382
5.000,38,408.958,1045.940,407.609
5.000,39,710.149,278.289,477.187
5.000,40,1448.090,33.927,398.718
5.000,41,319.534,1124.624,174.700
5.000,42,618.291,428.120,205.076
5.000,43,152.000,792.200,591.310
5.000,44,557.267,1478.812,283.336
5.000,45,1171.527,87.271,541.990
5.000,46,611.180,1480.819,216.271
