t_s,node,x,y,z
0.000,0,554.408,2187.977,401.196
0.000,1,912.860,1112.576,410.705
0.000,2,1357.893,2225.201,341.914
0.000,3,1193.861,163.885,192.022
0.000,4,1242.016,1757.100,588.779
0.000,5,445.059,672.732,346.718
0.000,6,1210.111,2223.376,497.952
0.000,7,1401.392,549.089,230.710
0.000,8,11.199,93.265,281.394
0.000,9,599.412,667.301,555.515
0.000,10,1249.616,1076.015,502.690
0.000,11,815.524,71.228,478.730
0.000,12,300.561,1950.720,484.323
0.000,13,1000.352,359.173,317.886
0.000,14,447.524,1344.436,541.221
0.000,15,213.807,1116.304,555.319
0.000,16,411.634,1578.838,272.799
0.000,17,1365.833,2184.066,417.141
0.000,18,533.835,1421.189,543.304
0.000,19,1256.202,2211.528,287.391
0.000,20,9.511,809.126,327.494
0.000,21,1547.224,615.828,539.667
0.000,22,1308.595,863.443,383.332
0.000,23,897.645,1936.502,378.629
0.000,24,111.096,1356.810,420.289
0.000,25,474.691,1477.105,261.677
0.000,26,1484.570,927.221,449.219
0.000,27,1193.020,1699.030,204.900
0.000,28,648.500,1527.710,284.971
0.000,29,876.260,276.226,217.831
0.000,30,198.187,893.873,152.683
0.000,31,852.037,513.617,223.602
5.000,0,548.593,2088.893,403.327
5.000,1,941.156,1019.588,414.976
5.000,2,1329.195,2139.493,336.714
5.000,3,1290.611,153.122,192.800
5.000,4,1268.661,1876.809,588.809
5.000,5,354.841,615.616,349.330
5.000,6,1234.436,2143.402,498.027
5.000,7,1498.962,529.022,226.864
5.000,8,91.360,62.719,280.393
5.000,9,514.490,611.679,559.718
5.000,10,1154.981,967.321,507.392
5.000,11,723.045,32.841,480.528
5.000,12,228.109,1987.840,486.939
5.000,13,930.082,234.014,320.732
5.000,14,376.802,1443.272,544.819
5.000,15,119.702,1035.789,549.060
5.000,16,540.982,1563.790,272.625
5.000,17,1426.750,2090.391,421.363
5.000,18,507.755,1295.596,541.840
5.000,19,1329.606,2174.187,291.661
5.000,20,119.662,817.149,323.241
5.000,21,1527.762,720.170,539.924
5.000,22,1424.612,950.522,388.350
5.000,23,778.308,1959.318,380.353
5.000,24,241.056,1341.834,425.129
5.000,25,526.630,1563.007,258.918
5.000,26,1534.323,1047.039,447.003
5.000,27,1275.247,1720.879,210.173
5.000,28,785.381,1549.186,285.833
5.000,29,771.493,252.422,219.912
5.000,30,277.757,957.081,154.866
5.000,31,969.968,592.227,220.385
10.000,0,544.052,1988.181,405.970
10.000,1,967.193,917.947,419.910
10.000,2,1318.241,2039.237,331.529
10.000,3,1384.673,134.101,190.559
10.000,4,1269.509,2000.259,589.610
10.000,5,267.038,557.482,349.620
10.000,6,1256.773,2043.364,499.290
10.000,7,1500.901,510.944,223.890
10.000,8,175.293,46.778,279.821
10.000,9,431.363,563.887,564.884
10.000,10,1051.069,863.513,511.889
10.000,11,650.794,153.819,480.789
10.000,12,162.421,2047.636,489.716
10.000,13,911.920,96.423,324.571
10.000,14,291.859,1535.101,550.725
10.000,15,30.462,959.624,544.173
10.000,16,667.756,1566.286,270.658
10.000,17,1490.427,2005.342,424.960
10.000,18,465.397,1183.437,540.068
10.000,19,1398.969,2080.889,296.022
10.000,20,230.997,821.382,318.389
10.000,21,1524.024,819.994,541.387
10.000,22,1524.836,1049.054,393.555
10.000,23,653.891,1961.322,381.483
10.000,24,371.572,1335.843,426.927
10.000,25,577.653,1653.093,255.917
10.000,26,1451.876,1155.895,442.667
10.000,27,1360.673,1722.499,213.699
10.000,28,920.394,1578.020,285.765
10.000,29,677.466,192.208,222.701
10.000,30,362.111,1022.242,158.318
10.000,31,1093.773,652.776,218.491
15.000,0,542.559,1889.505,410.561
15.000,1,984.072,818.913,423.307
15.000,2,1271.527,1941.436,326.368
15.000,3,1481.222,129.310,189.464
15.000,4,1268.493,2123.853,590.381
15.000,5,168.399,512.618,351.172
15.000,6,1271.532,1952.453,500.059
15.000,7,1410.329,473.803,221.629
15.000,8,261.961,19.259,279.354
15.000,9,348.395,494.087,572.027
15.000,10,946.718,763.241,519.073
15.000,11,565.071,263.767,480.727
15.000,12,87.801,2093.616,493.635
15.000,13,861.775,48.647,330.711
15.000,14,215.961,1635.261,556.425
15.000,15,70.773,873.130,539.262
15.000,16,795.754,1584.457,269.759
15.000,17,1542.416,1925.076,429.481
15.000,18,453.895,1057.218,538.295
15.000,19,1459.089,1977.462,301.618
15.000,20,337.588,823.900,315.111
15.000,21,1493.467,918.875,540.659
15.000,22,1441.677,1111.157,397.313
15.000,23,537.514,1987.732,381.848
15.000,24,492.331,1286.084,428.168
15.000,25,616.751,1751.993,252.292
15.000,26,1386.222,1280.431,438.562
15.000,27,1437.778,1710.981,218.125
15.000,28,1056.206,1586.802,288.378
15.000,29,575.113,149.246,222.928
15.000,30,440.859,1068.008,159.250
15.000,31,1214.155,722.450,216.871
20.000,0,562.469,1797.087,414.250
20.000,1,1000.496,718.447,427.869
20.000,2,1245.778,1839.493,321.183
20.000,3,1512.944,120.656,189.554
20.000,4,1270.023,2219.034,593.528
20.000,5,85.079,453.578,353.933
20.000,6,1295.733,1866.227,499.625
20.000,7,1323.512,439.044,218.661
20.000,8,348.146,14.775,278.696
20.000,9,259.334,436.510,577.947
20.000,10,851.096,652.344,523.683
20.000,11,475.949,370.103,481.175
20.000,12,16.012,2141.011,497.082
20.000,13,843.289,190.272,335.219
20.000,14,136.502,1729.434,559.523
20.000,15,161.537,792.811,532.911
20.000,16,922.995,1596.186,270.719
20.000,17,1469.699,1854.317,435.881
20.000,18,429.086,935.008,537.580
20.000,19,1519.880,1872.824,306.482
20.000,20,440.810,847.308,311.221
20.000,21,1489.375,1025.326,539.794
20.000,22,1333.419,1201.406,404.127
20.000,23,415.125,1990.141,379.757
20.000,24,615.549,1238.924,429.891
20.000,25,674.473,1840.331,247.846
20.000,26,1310.616,1401.170,437.385
20.000,27,1520.843,1701.695,224.262
20.000,28,1193.484,1617.034,286.530
20.000,29,476.782,100.787,224.897
20.000,30,521.792,1120.728,161.233
20.000,31,1328.586,801.480,212.980
25.000,0,571.154,1700.052,418.597
25.000,1,1023.616,621.016,432.099
25.000,2,1208.416,1742.923,313.433
25.000,3,1417.405,104.009,188.799
25.000,4,1260.560,2093.284,595.529
25.000,5,18.271,389.637,356.879
25.000,6,1321.718,1768.262,499.683
25.000,7,1228.739,421.376,214.825
25.000,8,429.412,49.786,279.207
25.000,9,175.509,374.900,583.694
25.000,10,773.962,538.742,528.714
25.000,11,404.906,489.146,484.264
25.000,12,53.656,2201.802,499.475
25.000,13,814.345,328.718,344.111
25.000,14,49.047,1812.996,565.203
25.000,15,263.540,720.987,529.560
25.000,16,1053.505,1604.986,269.885
25.000,17,1388.157,1785.081,441.404
25.000,18,410.621,813.087,534.423
25.000,19,1522.603,1765.897,310.902
25.000,20,543.257,849.954,308.239
25.000,21,1481.465,1133.337,539.821
25.000,22,1217.013,1284.657,412.079
25.000,23,296.952,2026.380,379.146
25.000,24,731.232,1183.085,432.476
25.000,25,712.571,1935.731,244.287
25.000,26,1229.647,1506.237,435.124
25.000,27,1489.958,1708.723,227.122
25.000,28,1326.467,1657.347,286.635
25.000,29,387.253,49.479,225.904
25.000,30,597.110,1185.145,164.528
25.000,31,1436.780,880.516,209.121
30.000,0,576.685,1597.246,422.979
30.000,1,1031.814,519.749,435.551
30.000,2,1181.315,1646.853,307.787
30.000,3,1319.719,91.990,187.318
30.000,4,1261.594,1966.368,599.271
30.000,5,108.153,342.522,358.213
30.000,6,1341.037,1669.038,500.271
30.000,7,1135.732,390.046,212.477
30.000,8,517.379,64.602,280.441
30.000,9,88.683,313.450,588.312
30.000,10,689.676,429.094,533.352
30.000,11,339.195,612.489,483.801
30.000,12,110.244,2214.211,503.087
30.000,13,787.712,464.253,349.490
30.000,14,47.176,1901.846,570.603
30.000,15,361.156,639.948,523.804
30.000,16,1182.299,1619.766,268.290
30.000,17,1318.015,1709.659,444.567
30.000,18,379.158,699.717,531.255
30.000,19,1492.167,1648.896,314.115
30.000,20,648.847,862.916,305.092
30.000,21,1467.146,1240.901,539.231
30.000,22,1086.041,1344.809,417.690
30.000,23,176.264,2035.896,378.990
30.000,24,856.991,1140.953,436.902
30.000,25,767.322,2027.768,240.469
30.000,26,1154.608,1626.954,432.535
30.000,27,1401.480,1708.967,231.265
30.000,28,1466.978,1669.386,288.540
30.000,29,281.040,33.833,227.461
30.000,30,673.233,1236.504,167.555
30.000,31,1545.851,960.574,207.958
35.000,0,571.020,1499.001,425.379
35.000,1,1049.249,421.393,439.622
35.000,2,1143.257,1551.282,302.935
35.000,3,1223.434,91.314,187.426
35.000,4,1254.395,1843.398,599.280
35.000,5,202.986,290.266,358.242
35.000,6,1372.405,1578.935,498.941
35.000,7,1046.948,346.686,208.973
35.000,8,597.950,101.146,280.523
35.000,9,15.229,264.378,595.120
35.000,10,582.264,334.496,540.262
35.000,11,271.051,734.176,483.591
35.000,12,185.473,2169.879,506.886
35.000,13,763.011,601.109,356.442
35.000,14,114.600,2004.496,575.246
35.000,15,449.718,546.048,518.620
35.000,16,1307.228,1638.994,269.248
35.000,17,1278.250,1616.115,448.396
35.000,18,352.069,578.007,529.586
35.000,19,1428.827,1546.248,319.676
35.000,20,751.551,876.207,304.076
35.000,21,1463.694,1343.455,537.436
35.000,22,961.604,1425.417,424.103
35.000,23,56.654,2053.881,379.877
35.000,24,986.896,1107.384,436.929
35.000,25,810.778,2124.443,237.123
35.000,26,1063.754,1720.911,429.564
35.000,27,1313.730,1701.978,235.149
35.000,28,1495.653,1706.665,290.187
35.000,29,174.954,1.745,231.093
35.000,30,750.491,1295.556,171.313
35.000,31,1420.458,1013.437,204.866
40.000,0,594.280,1404.305,429.518
40.000,1,1079.933,326.101,443.727
40.000,2,1101.984,1455.888,298.055
40.000,3,1128.377,73.724,187.148
40.000,4,1240.846,1724.980,596.973
