t_s,node,x,y,z
0.000,0,420.762,190.788,144.811
0.000,1,390.259,2.037,415.217
0.000,2,355.533,2274.014,209.976
0.000,3,115.489,2175.476,439.347
0.000,4,1046.019,257.779,455.875
0.000,5,435.009,442.848,267.165
0.000,6,727.804,1225.259,267.863
0.000,7,689.375,1815.590,411.159
0.000,8,870.311,1937.048,115.889
0.000,9,337.258,965.176,388.538
0.000,10,101.915,1545.805,407.750
0.000,11,671.914,29.870,362.779
0.000,12,814.322,1642.841,588.154
0.000,13,240.539,873.004,497.448
0.000,14,843.647,295.629,346.885
0.000,15,824.591,592.812,391.703
0.000,16,207.109,2592.126,345.740
0.000,17,775.640,114.920,162.388
0.000,18,1207.023,918.475,408.639
5.000,0,498.430,66.072,149.691
5.000,1,361.620,145.363,412.197
5.000,2,480.753,2311.107,203.584
5.000,3,47.128,2306.559,442.631
5.000,4,968.113,160.713,460.833
5.000,5,422.867,341.828,264.583
5.000,6,665.691,1342.489,270.589
5.000,7,588.650,1731.812,408.598
5.000,8,775.487,1898.930,119.680
5.000,9,277.686,1001.749,391.970
5.000,10,89.050,1474.055,406.510
5.000,11,555.717,37.451,357.868
5.000,12,792.614,1773.075,590.427
5.000,13,244.818,783.364,499.380
5.000,14,904.375,173.301,350.477
5.000,15,951.540,639.961,387.156
5.000,16,138.042,2500.743,348.733
5.000,17,701.077,55.999,160.472
5.000,18,1191.254,1033.420,403.300
10.000,0,576.065,80.246,158.116
10.000,1,336.019,289.426,408.655
10.000,2,609.591,2338.178,196.366
10.000,3,4.101,2446.881,446.986
10.000,4,879.181,78.183,466.090
10.000,5,412.166,240.591,262.768
10.000,6,630.116,1475.947,271.334
10.000,7,490.077,1639.912,404.621
10.000,8,671.268,1866.712,122.828
10.000,9,208.733,1038.567,395.134
10.000,10,85.977,1397.024,404.680
10.000,11,441.759,56.072,355.114
10.000,12,809.968,1909.607,592.670
10.000,13,252.580,689.209,501.010
10.000,14,938.938,46.351,353.604
10.000,15,1079.078,640.893,382.880
10.000,16,60.223,2430.232,354.741
10.000,17,634.000,21.842,158.420
10.000,18,1180.620,1145.370,396.864
15.000,0,639.174,204.961,164.589
15.000,1,282.990,427.026,405.479
15.000,2,734.207,2346.698,191.550
15.000,3,79.341,2571.010,452.600
15.000,4,795.817,16.910,471.229
15.000,5,405.271,134.869,262.357
15.000,6,585.684,1594.650,274.621
15.000,7,386.384,1552.980,401.681
15.000,8,562.464,1840.602,127.875
15.000,9,147.515,1078.747,398.491
15.000,10,72.420,1316.318,403.668
15.000,11,324.371,54.011,352.791
15.000,12,831.879,2047.720,594.645
15.000,13,271.882,599.801,502.496
15.000,14,1002.389,90.679,356.152
15.000,15,1205.274,663.778,380.613
15.000,16,20.001,2345.234,360.506
15.000,17,562.962,83.203,156.414
15.000,18,1158.282,1246.418,392.072
20.000,0,691.478,335.856,171.590
20.000,1,256.062,571.484,402.085
20.000,2,860.330,2364.684,185.530
20.000,3,168.715,2568.999,458.165
20.000,4,717.091,112.630,478.357
20.000,5,402.380,35.676,262.160
20.000,6,530.131,1715.552,274.906
20.000,7,275.601,1471.246,396.592
20.000,8,468.057,1797.914,131.594
20.000,9,91.372,1115.718,401.310
20.000,10,37.882,1240.324,403.248
20.000,11,208.245,84.169,348.895
20.000,12,822.814,2189.264,596.825
20.000,13,278.970,500.068,502.991
20.000,14,1043.098,216.838,358.428
20.000,15,1128.145,679.373,377.662
20.000,16,82.712,2252.721,365.526
20.000,17,489.402,131.947,155.232
20.000,18,1133.331,1348.453,385.145
25.000,0,773.652,449.236,180.056
25.000,1,224.588,699.910,398.624
25.000,2,987.600,2371.246,180.183
25.000,3,228.776,2439.760,463.976
25.000,4,641.098,206.206,483.238
25.000,5,381.509,82.425,260.000
25.000,6,490.157,1850.580,276.361
25.000,7,172.141,1397.283,392.588
25.000,8,358.899,1774.086,136.336
25.000,9,19.992,1148.385,404.902
25.000,10,11.493,1164.525,401.846
25.000,11,87.401,103.246,344.028
25.000,12,801.089,2328.684,597.359
25.000,13,282.424,402.265,504.208
25.000,14,1099.907,338.458,359.359
25.000,15,1002.539,694.961,376.697
25.000,16,139.070,2158.060,367.278
25.000,17,421.013,193.556,153.007
25.000,18,1106.072,1451.730,381.324
30.000,0,851.458,569.091,184.207
30.000,1,196.045,839.588,397.258
30.000,2,1115.122,2387.556,174.765
30.000,3,302.616,2315.115,466.718
30.000,4,572.396,308.509,489.317
30.000,5,370.013,183.965,261.199
30.000,6,439.959,1970.817,278.172
30.000,7,67.796,1318.770,386.244
30.000,8,257.568,1737.455,139.509
30.000,9,58.582,1179.656,408.380
30.000,10,8.995,1078.129,400.811
30.000,11,41.538,116.409,338.005
30.000,12,807.744,2464.190,599.468
30.000,13,312.853,312.039,505.281
30.000,14,1142.003,470.677,363.712
30.000,15,873.002,728.589,375.497
30.000,16,210.958,2067.572,372.956
30.000,17,350.155,253.808,152.646
30.000,18,1087.369,1558.004,376.649
35.000,0,930.969,675.784,188.554
35.000,1,144.268,973.157,396.285
35.000,2,1220.050,2414.313,168.754
35.000,3,368.452,2189.762,471.117
35.000,4,508.952,412.719,494.981
35.000,5,355.670,285.704,262.586
35.000,6,407.520,2101.660,278.039
35.000,7,53.140,1236.656,381.911
35.000,8,166.625,1689.153,143.771
35.000,9,118.908,1217.752,410.144
35.000,10,28.644,1003.551,397.643
35.000,11,158.014,138.824,331.425
35.000,12,788.471,2594.833,595.627
35.000,13,315.536,218.385,504.917
35.000,14,1184.724,602.241,365.343
35.000,15,745.423,767.618,373.847
35.000,16,289.155,1985.283,378.596
35.000,17,275.568,309.343,152.088
35.000,18,1077.699,1668.991,370.072
40.000,0,991.967,806.555,194.864
40.000,1,100.035,1110.726,393.952
40.000,2,1090.254,2422.371,161.572
40.000,3,444.751,2072.606,473.116
40.000,4,449.108,516.653,497.181
40.000,5,342.388,392.422,263.716
40.000,6,339.175,2222.462,281.829
40.000,7,148.094,1135.924,376.178
40.000,8,74.392,1638.696,149.487
40.000,9,196.691,1241.349,413.128
40.000,10,19.358,916.335,396.603
40.000,11,277.831,146.306,326.719
40.000,12,787.817,2537.058,591.107
40.000,13,329.961,121.383,504.127
40.000,14,1220.834,713.603,368.506
40.000,15,622.170,812.604,369.120
40.000,16,358.985,1895.334,384.017
40.000,17,204.890,368.029,150.405
40.000,18,1067.334,1771.494,364.286
45.000,0,1051.803,935.066,203.592
45.000,1,99.279,1253.404,392.401
45.000,2,959.093,2436.126,155.715
45.000,3,514.239,1956.687,475.813
45.000,4,379.545,613.563,503.345
45.000,5,320.346,489.446,262.808
45.000,6,277.372,2339.359,283.174
45.000,7,225.521,1028.375,372.517
45.000,8,25.549,1586.273,154.006
45.000,9,268.482,1265.457,416.578
45.000,10,32.521,826.379,394.439
45.000,11,396.506,151.870,323.195
45.000,12,794.362,2395.900,590.670
45.000,13,359.380,31.511,503.435
45.000,14,1144.493,822.253,371.822
45.000,15,503.506,874.031,363.753
45.000,16,419.173,1802.613,388.795
45.000,17,148.517,438.897,148.832
45.000,18,1051.081,1877.719,357.952
50.000,0,1105.650,1062.711,210.326
50.000,1,80.851,1399.689,388.448
50.000,2,827.895,2455.209,149.063
50.000,3,589.504,1839.513,479.932
50.000,4,313.288,717.220,508.291
50.000,5,300.557,592.287,262.425
50.000,6,235.387,2465.209,287.457
50.000,7,317.094,936.103,366.673
50.000,8,116.750,1545.168,158.543
50.000,9,330.313,1292.797,419.776
50.000,10,32.199,742.933,392.479
50.000,11,520.901,159.020,320.105
50.000,12,798.252,2256.326,588.341
50.000,13,353.689,72.279,502.209
50.000,14,1100.739,950.589,375.995
50.000,15,370.051,898.497,360.738
50.000,16,496.867,1717.756,392.079
50.000,17,89.849,511.890,147.493
50.000,18,1021.162,1981.765,350.522
55.000,0,1180.733,1186.127,219.679
55.000,1,25.940,1539.060,387.046
55.000,2,700.661,2465.163,144.004
55.000,3,646.057,1715.483,486.094
55.000,4,254.914,832.185,517.266
55.000,5,284.013,698.280,261.020
55.000,6,199.842,2596.950,290.270
55.000,7,429.227,852.570,361.933
55.000,8,220.007,1513.091,162.172
55.000,9,388.622,1330.427,425.239
55.000,10,49.171,660.346,391.904
55.000,11,641.494,154.721,315.457
55.000,12,804.293,2121.888,584.097
55.000,13,367.937,159.980,501.230
55.000,14,1061.986,1072.958,379.381
55.000,15,237.440,917.642,356.729
55.000,16,566.706,1631.395,396.416
55.000,17,23.275,573.759,145.821
55.000,18,1008.613,2098.882,344.564
60.000,0,1234.855,1313.370,227.874
