seed,t,src,dst,dist_m,rssi_level,rssi_slope,rssi_n,beacon_ratio,retry_rate,tx_attempts,trials_probe,fails_probe,trials_cbr,fails_cbr,trials_future,fails_future,pdr_future
1,4.0000,0,7,439.5709,-88.0794,-0.1017,19,0.4750,1.0000,8,6,4,0,0,6,4,0.3333
1,4.0000,2,5,343.0302,-87.4695,0.1968,28,0.7000,0.8750,8,7,3,0,0,7,3,0.5714
1,4.0000,2,12,572.7805,-89.1507,-2.4687,3,0.0750,1.0000,2,8,8,0,0,8,8,0.0000
1,4.0000,3,5,615.0505,-88.8007,-0.5944,8,0.2000,0.8750,8,6,6,0,0,6,6,0.0000
1,4.0000,3,6,470.4176,-89.0930,0.1950,8,0.2000,0.8333,6,7,4,0,0,7,4,0.4286
1,4.0000,3,8,43.5249,-76.5002,3.8118,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,4.0000,4,10,546.5316,-88.2789,0.4193,6,0.1500,1.0000,4,7,6,0,0,7,6,0.1429
1,4.0000,4,11,476.5924,-89.1268,0.3087,6,0.1500,0.8750,8,6,4,0,0,6,4,0.3333
1,4.0000,5,2,343.0302,-87.5156,0.1897,26,0.6500,0.5000,6,7,5,0,0,7,5,0.2857
1,4.0000,5,3,615.0505,-88.8866,0.1436,7,0.1750,0.8571,7,2,2,0,0,2,2,0.0000
1,4.0000,6,3,470.4176,-88.7189,0.1076,9,0.2250,0.8333,6,7,6,0,0,7,6,0.1429
1,4.0000,6,7,500.4913,-88.5358,-0.2104,19,0.4750,0.6667,6,5,4,0,0,5,4,0.2000
1,4.0000,6,8,468.2870,-88.6866,-0.0355,11,0.2750,1.0000,8,7,5,0,0,7,5,0.2857
1,4.0000,7,0,439.5709,-87.6619,0.0661,15,0.3846,0.8750,8,8,7,0,0,8,7,0.1250
1,4.0000,7,6,500.4913,-87.0666,-0.1442,14,0.3590,0.7143,7,8,8,0,0,8,8,0.0000
1,4.0000,8,3,43.5249,-76.2555,3.1842,40,1.0000,0.0000,34,4,0,64,0,68,0,1.0000
1,4.0000,8,6,468.2870,-88.1751,-0.1206,10,0.2500,1.0000,8,8,8,0,0,8,8,0.0000
1,4.0000,9,10,513.1070,-88.4570,0.7404,6,0.1500,1.0000,2,8,8,0,0,8,8,0.0000
1,4.0000,10,4,546.5316,-89.5872,-0.0386,3,0.0750,1.0000,6,8,8,0,0,8,8,0.0000
1,4.0000,10,9,513.1070,-88.9473,1.6750,4,0.1000,1.0000,6,8,8,0,0,8,8,0.0000
1,4.0000,11,4,476.5924,-88.6562,0.2826,7,0.1750,0.8750,8,4,2,0,0,4,2,0.5000
1,4.0000,11,13,659.6974,-88.5862,-0.1563,5,0.1250,1.0000,6,2,2,0,0,2,2,0.0000
1,4.0000,13,14,448.3771,-88.1114,-0.2015,18,0.4500,0.8571,7,8,8,0,0,8,8,0.0000
1,4.0000,14,13,448.3771,-88.5329,-0.4119,18,0.4500,0.8571,7,7,6,0,0,7,6,0.1429
1,8.0000,0,7,470.1075,-88.0898,0.1304,13,0.3250,0.6667,6,7,5,0,0,7,5,0.2857
1,8.0000,2,5,355.6048,-86.9288,-0.0902,33,0.8250,0.4286,7,7,4,0,0,7,4,0.4286
1,8.0000,2,12,437.4352,-88.8865,0.3755,9,0.2250,1.0000,8,6,3,0,0,6,3,0.5000
1,8.0000,3,6,385.6757,-88.1908,0.2116,21,0.5250,0.5714,7,5,2,0,0,5,2,0.6000
1,8.0000,3,8,151.6531,-73.0499,-4.1043,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,8.0000,4,10,482.9318,-88.2199,0.5213,8,0.2000,0.8571,7,8,7,0,0,8,7,0.1250
1,8.0000,4,11,340.9535,-87.8065,0.4406,24,0.6000,0.6667,6,4,0,0,0,4,0,1.0000
1,8.0000,5,2,355.6048,-87.3760,-0.0725,27,0.6750,0.7143,7,7,5,0,0,7,5,0.2857
1,8.0000,6,3,385.6757,-88.0290,0.4291,22,0.5500,0.8571,7,6,4,0,0,6,4,0.3333
1,8.0000,6,7,635.4173,-88.7659,0.3036,9,0.2250,0.8000,5,2,2,0,0,2,2,0.0000
1,8.0000,6,8,452.1001,-87.5804,0.7994,19,0.4750,0.7143,7,7,5,0,0,7,5,0.2857
1,8.0000,7,0,470.1075,-88.2943,0.2949,12,0.3000,0.8750,8,7,6,0,0,7,6,0.1429
1,8.0000,7,6,635.4173,-89.0052,-0.8713,3,0.0750,1.0000,8,4,4,0,0,4,4,0.0000
1,8.0000,8,3,151.6531,-72.7086,-3.9503,41,1.0000,0.0000,68,4,0,66,2,70,2,0.9714
1,8.0000,8,6,452.1001,-88.3900,0.4448,18,0.4390,1.0000,8,7,5,0,0,7,5,0.2857
1,8.0000,9,10,552.8552,-89.0331,-0.1453,6,0.1500,1.0000,8,7,6,0,0,7,6,0.1429
1,8.0000,10,4,482.9318,-88.8526,0.2867,16,0.4000,1.0000,8,8,6,0,0,8,6,0.2500
1,8.0000,10,9,552.8552,-88.4258,-0.0001,6,0.1500,1.0000,8,8,8,0,0,8,8,0.0000
1,8.0000,11,4,340.9535,-87.3953,0.5092,21,0.5250,0.5000,4,4,0,0,0,4,0,1.0000
1,8.0000,12,2,437.4352,-88.6711,0.6591,10,0.2500,0.8571,7,5,1,0,0,5,1,0.8000
1,8.0000,13,14,456.3645,-88.5169,0.0471,16,0.4000,1.0000,8,7,6,0,0,7,6,0.1429
1,8.0000,14,13,456.3645,-88.4965,-0.0855,18,0.4500,0.8571,7,8,7,0,0,8,7,0.1250
1,12.0000,0,7,506.4658,-89.1776,0.2231,8,0.2000,0.7143,7,8,7,0,0,8,7,0.1250
1,12.0000,1,10,551.4156,-88.9877,0.1957,3,0.0750,1.0000,4,8,8,0,0,8,8,0.0000
1,12.0000,2,5,432.0387,-88.0785,-0.2988,25,0.6250,0.5714,7,8,8,0,0,8,8,0.0000
1,12.0000,2,12,295.7258,-86.0739,0.7367,26,0.6500,0.5000,6,4,0,0,0,4,0,1.0000
1,12.0000,3,6,307.7309,-87.1414,-0.2090,28,0.7179,0.4000,5,5,1,0,0,5,1,0.8000
1,12.0000,3,8,306.8897,-83.6664,-1.6043,39,1.0000,0.0000,4,5,1,0,0,5,1,0.8000
1,12.0000,4,10,490.1182,-88.9193,-0.0069,12,0.3000,0.8750,8,7,6,0,0,7,6,0.1429
1,12.0000,4,11,225.0517,-85.6089,0.6281,38,0.9500,0.0000,4,4,0,0,0,4,0,1.0000
1,12.0000,5,2,432.0387,-87.7896,-0.6392,19,0.4750,0.7143,7,8,8,0,0,8,8,0.0000
1,12.0000,6,3,307.7309,-86.3987,0.0054,24,0.6154,0.6667,6,4,0,0,0,4,0,1.0000
1,12.0000,6,8,470.7866,-87.4915,-0.7553,14,0.3590,0.7143,7,7,5,0,0,7,5,0.2857
1,12.0000,7,0,506.4658,-88.9218,-0.0089,15,0.3750,0.8571,7,8,8,0,0,8,8,0.0000
1,12.0000,8,3,306.8897,-83.3449,-1.5042,39,0.9750,0.0286,70,6,4,105,69,111,73,0.3423
1,12.0000,8,6,470.7866,-88.0759,-0.2373,15,0.3750,0.7143,7,8,8,0,0,8,8,0.0000
1,12.0000,9,10,635.7823,-89.1777,0.2210,5,0.1250,0.8571,7,6,6,0,0,6,6,0.0000
1,12.0000,10,1,551.4156,-88.9073,-0.4752,6,0.1500,1.0000,4,6,4,0,0,6,4,0.3333
1,12.0000,10,4,490.1182,-88.6912,-0.3520,8,0.2000,0.7500,8,8,8,0,0,8,8,0.0000
1,12.0000,10,9,635.7823,-88.3471,0.3412,4,0.1000,1.0000,8,2,2,0,0,2,2,0.0000
1,12.0000,11,4,225.0517,-84.8976,0.8512,37,0.9250,0.0000,4,5,0,0,0,5,0,1.0000
1,12.0000,12,2,295.7258,-86.9863,0.0780,27,0.6750,0.2000,5,4,0,0,0,4,0,1.0000
1,12.0000,13,14,468.3719,-88.5251,-0.1029,19,0.4750,0.8571,7,8,8,0,0,8,8,0.0000
1,12.0000,14,13,468.3719,-88.2217,-0.0383,11,0.2750,0.8750,8,7,6,0,0,7,6,0.1429
1,16.0000,0,7,505.6897,-88.9667,-0.2157,7,0.1750,0.8750,8,7,6,0,0,7,6,0.1429
1,16.0000,1,10,423.9289,-88.1805,0.7128,12,0.3077,1.0000,8,6,3,0,0,6,3,0.5000
1,16.0000,2,5,536.8079,-88.5172,0.0624,14,0.3590,1.0000,8,8,8,0,0,8,8,0.0000
1,16.0000,2,12,186.3404,-84.0856,1.1307,39,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,16.0000,3,6,253.6985,-85.7041,0.4618,39,0.9750,0.2000,5,4,0,0,0,4,0,1.0000
1,16.0000,3,8,463.6038,-87.1866,-0.6293,23,0.5750,0.2000,5,8,7,0,0,8,7,0.1250
1,16.0000,4,10,519.0532,-88.9624,-0.1258,9,0.2250,0.8571,7,8,8,0,0,8,8,0.0000
1,16.0000,4,11,206.3438,-82.6468,0.6464,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,16.0000,5,2,536.8079,-87.9042,0.1975,5,0.1250,1.0000,8,8,8,0,0,8,8,0.0000
1,16.0000,6,3,253.6985,-85.5726,0.3432,39,0.9750,0.0000,4,4,0,0,0,4,0,1.0000
1,16.0000,6,8,525.6800,-88.1394,0.1179,10,0.2500,0.7143,7,8,8,0,0,8,8,0.0000
1,16.0000,7,0,505.6897,-88.2756,-0.0188,10,0.2500,1.0000,8,6,4,0,0,6,4,0.3333
1,16.0000,8,2,597.3128,-88.6527,0.3650,3,0.0750,1.0000,8,6,6,0,0,6,6,0.0000
1,16.0000,8,3,463.6038,-87.8037,-0.1601,25,0.6250,0.6577,111,7,6,125,119,132,125,0.0530
1,16.0000,8,6,525.6800,-89.1506,-0.2791,17,0.4250,1.0000,8,8,8,0,0,8,8,0.0000
1,16.0000,10,1,423.9289,-87.9271,0.4852,13,0.3250,0.6667,6,5,2,0,0,5,2,0.6000
1,16.0000,10,4,519.0532,-88.3291,0.1519,20,0.5000,1.0000,8,7,6,0,0,7,6,0.1429
1,16.0000,11,4,206.3438,-83.2373,0.3964,40,1.0000,0.0000,5,3,0,0,0,3,0,1.0000
1,16.0000,11,10,546.4281,-89.4102,-0.5256,4,0.1000,1.0000,8,8,8,0,0,8,8,0.0000
1,16.0000,12,2,186.3404,-83.7741,1.2064,38,0.9500,0.0000,4,4,0,0,0,4,0,1.0000
1,16.0000,13,14,477.6876,-88.1767,-0.2064,19,0.4750,1.0000,8,8,8,0,0,8,8,0.0000
1,16.0000,14,13,477.6876,-88.5172,0.0841,10,0.2500,0.8571,7,6,4,0,0,6,4,0.3333
1,20.0000,0,7,403.2921,-88.4986,0.5800,13,0.3250,0.8571,7,5,2,0,0,5,2,0.6000
1,20.0000,1,10,329.4594,-87.4419,0.3525,31,0.7561,0.5000,6,6,2,0,0,6,2,0.6667
1,20.0000,2,5,646.1264,-89.0840,-0.2221,8,0.1951,1.0000,8,6,6,0,0,6,6,0.0000
1,20.0000,2,8,611.6448,-89.1686,0.4839,3,0.0732,1.0000,8,6,6,0,0,6,6,0.0000
1,20.0000,2,12,143.2411,-79.9202,0.7178,41,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,20.0000,3,6,248.8698,-84.4143,0.3291,41,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,20.0000,3,8,617.2493,-88.5406,-0.0287,7,0.1707,0.8750,8,4,4,0,0,4,4,0.0000
1,20.0000,4,10,618.6820,-88.7206,-0.0019,7,0.1707,1.0000,8,6,6,0,0,6,6,0.0000
1,20.0000,4,11,278.9599,-84.0076,-0.4261,41,1.0000,0.0000,4,5,2,0,0,5,2,0.6000
1,20.0000,5,2,646.1264,-89.5909,-0.3257,3,0.0769,1.0000,8,8,8,0,0,8,8,0.0000
1,20.0000,5,8,655.0672,-88.7094,-0.2059,3,0.0769,1.0000,8,6,6,0,0,6,6,0.0000
1,20.0000,6,3,248.8698,-84.8487,0.1570,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,20.0000,6,8,614.3064,-89.0484,-0.0180,8,0.2000,1.0000,8,4,4,0,0,4,4,0.0000
1,20.0000,7,0,403.2921,-87.4259,1.0133,17,0.4250,0.6667,6,5,2,0,0,5,2,0.6000
1,20.0000,8,2,611.6448,-89.3014,-0.2446,4,0.1000,1.0000,6,8,8,0,0,8,8,0.0000
1,20.0000,8,3,617.2493,-88.2202,0.5166,7,0.1750,0.9470,132,8,8,127,126,135,134,0.0074
1,20.0000,8,5,655.0672,-89.7877,0.4649,3,0.0750,1.0000,6,2,2,0,0,2,2,0.0000
1,20.0000,8,6,614.3064,-89.1420,-0.6359,4,0.1000,1.0000,8,6,6,0,0,6,6,0.0000
1,20.0000,10,1,329.4594,-87.3478,0.2126,27,0.6750,0.4000,5,6,2,76,19,82,21,0.7439
1,20.0000,10,4,618.6820,-89.1808,0.1815,8,0.2000,0.8571,7,6,6,0,0,6,6,0.0000
1,20.0000,10,11,473.7814,-89.0189,0.1729,6,0.1500,0.8571,7,7,6,0,0,7,6,0.1429
1,20.0000,11,4,278.9599,-84.0253,-1.2333,39,0.9750,0.0000,3,7,2,0,0,7,2,0.7143
1,20.0000,11,10,473.7814,-88.3384,0.5179,13,0.3250,1.0000,8,7,6,0,0,7,6,0.1429
1,20.0000,12,2,143.2411,-80.3204,0.4212,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
1,20.0000,13,14,487.5862,-88.8470,0.3528,14,0.3500,1.0000,8,6,4,0,0,6,4,0.3333
1,20.0000,14,13,487.5862,-88.2825,-0.2342,17,0.4250,0.6667,6,7,6,0,0,7,6,0.1429
1,24.0000,0,7,351.0721,-87.0967,0.3351,26,0.6500,0.4000,5,6,4,0,0,6,4,0.3333
1,24.0000,0,8,502.6760,-88.8136,-0.4981,8,0.2000,1.0000,6,7,5,0,0,7,5,0.2857
1,24.0000,1,9,465.7275,-89.2142,-0.0426,8,0.2000,1.0000,8,7,4,0,0,7,4,0.4286
1,24.0000,1,10,329.7399,-86.6483,-0.0086,31,0.7750,0.3333,6,7,4,0,0,7,4,0.4286
