t_s,node,x,y,z
0.000,0,1966.515,304.934,486.669
0.000,1,244.339,146.144,588.890
0.000,2,808.606,219.860,344.745
0.000,3,256.766,395.637,139.868
0.000,4,1174.481,121.204,542.585
0.000,5,2324.915,1209.430,141.246
0.000,6,29.233,1084.152,207.105
0.000,7,1072.586,1297.656,236.185
0.000,8,2210.906,299.301,596.301
0.000,9,1195.524,7.610,287.969
0.000,10,1999.717,1305.725,198.731
0.000,11,382.280,1314.215,322.037
0.000,12,581.604,460.626,122.776
0.000,13,1929.783,466.546,178.092
0.000,14,1251.343,1617.024,148.044
0.000,15,491.644,1319.151,491.738
0.000,16,1657.996,667.172,270.102
0.000,17,2238.252,90.442,354.085
0.000,18,1597.797,850.663,325.462
0.000,19,946.831,712.663,107.410
0.000,20,1506.878,520.615,438.212
0.000,21,2051.911,843.843,110.393
0.000,22,868.074,991.857,130.573
0.000,23,47.900,377.394,415.673
0.000,24,272.616,518.761,303.109
0.000,25,630.694,1766.607,456.830
0.000,26,1527.142,1822.333,524.595
0.000,27,359.982,760.572,435.094
0.000,28,2065.557,1010.677,511.496
0.000,29,191.543,1523.605,236.490
0.000,30,2146.398,1567.929,145.781
0.000,31,2032.867,761.002,464.550
0.000,32,1128.295,1798.977,575.403
0.000,33,396.056,1006.740,317.944
0.000,34,1192.581,802.165,466.882
0.000,35,1775.180,1439.140,336.272
0.000,36,812.406,759.406,114.087
0.000,37,276.916,1224.207,141.413
0.000,38,1872.922,1556.710,591.754
0.000,39,2277.487,1556.208,420.990
0.000,40,394.356,1248.774,461.925
0.000,41,2410.397,1739.245,337.435
0.000,42,619.562,512.957,245.353
0.000,43,1575.423,26.662,163.180
0.000,44,31.251,1631.266,309.954
0.000,45,534.649,1908.103,492.077
0.000,46,2193.892,352.594,422.765
0.000,47,294.911,140.583,508.112
0.000,48,388.686,318.532,190.386
0.000,49,2018.607,1203.948,158.415
0.000,50,2197.731,1079.452,440.341
0.000,51,2015.592,1548.449,275.614
0.000,52,1035.805,1604.356,183.635
0.000,53,702.900,438.417,379.747
0.000,54,360.764,1358.430,209.257
0.000,55,1563.818,1878.709,506.237
0.000,56,656.526,1133.020,424.696
0.000,57,1277.736,1666.274,302.264
0.000,58,970.246,1250.220,211.293
0.000,59,784.940,1893.347,332.199
0.000,60,2150.457,942.315,195.872
0.000,61,539.160,919.028,328.937
0.000,62,180.478,82.572,161.796
0.000,63,2410.545,1696.028,311.968
0.000,64,123.144,656.039,195.512
0.000,65,802.158,1079.275,563.292
0.000,66,716.208,389.618,392.262
0.000,67,2136.754,488.354,447.361
0.000,68,477.778,853.523,494.392
0.000,69,277.976,1021.622,191.108
0.000,70,1034.146,1507.401,437.969
0.000,71,1978.535,1361.011,190.048
0.000,72,2191.159,1729.471,293.181
0.000,73,1072.848,1708.831,194.815
0.000,74,2077.080,1626.220,244.183
0.000,75,1351.359,4.162,408.530
0.000,76,1676.002,434.542,178.499
0.000,77,792.439,608.948,408.528
0.000,78,182.163,1632.543,597.689
5.000,0,1843.450,260.792,485.654
5.000,1,171.967,282.498,589.647
5.000,2,890.173,302.454,347.983
