seed,t,src,dst,dist_m,rssi_level,rssi_slope,rssi_n,beacon_ratio,retry_rate,tx_attempts,trials_probe,fails_probe,trials_cbr,fails_cbr,trials_future,fails_future,pdr_future
2,4.0000,0,7,480.9598,-85.6514,0.2238,32,0.8000,0.2000,5,6,2,0,0,6,2,0.6667
2,4.0000,0,8,371.0932,-83.2174,-0.4978,38,0.9500,0.0000,4,6,3,0,0,6,3,0.5000
2,4.0000,0,11,552.6641,-86.0292,-0.2999,38,0.9500,0.3333,6,8,6,0,0,8,6,0.2500
2,4.0000,1,2,586.4016,-87.3036,0.5749,22,0.5366,0.7143,7,7,4,0,0,7,4,0.4286
2,4.0000,1,4,849.4822,-89.0092,0.1873,7,0.1707,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,1,6,817.5190,-88.5295,-0.0657,10,0.2439,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,1,15,547.2887,-85.8827,-0.8820,32,0.7805,0.4000,5,5,1,0,0,5,1,0.8000
2,4.0000,1,17,399.7709,-83.7691,-0.0573,40,0.9756,0.3333,6,5,1,0,0,5,1,0.8000
2,4.0000,1,18,594.9029,-86.9242,-0.1420,29,0.7073,0.2500,4,8,5,0,0,8,5,0.3750
2,4.0000,2,1,586.4016,-87.2737,0.3413,25,0.6250,0.0000,4,7,4,0,0,7,4,0.4286
2,4.0000,2,3,735.9540,-87.6287,0.3183,13,0.3250,1.0000,8,8,7,0,0,8,7,0.1250
2,4.0000,2,4,355.3015,-83.8300,-0.0889,40,1.0000,0.0000,4,5,2,0,0,5,2,0.6000
2,4.0000,2,5,854.8992,-88.8063,-0.0386,17,0.4250,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,2,17,255.0785,-81.1477,0.2329,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,2,18,440.2464,-84.2624,-0.8295,34,0.8500,0.2000,5,5,1,0,0,5,1,0.8000
2,4.0000,2,19,573.3391,-86.6568,0.4741,32,0.8000,0.2000,5,6,2,0,0,6,2,0.6667
2,4.0000,3,2,735.9540,-88.4506,0.0343,13,0.3250,0.8333,6,7,6,0,0,7,6,0.1429
2,4.0000,3,4,467.0445,-86.3984,0.4163,36,0.9000,0.4000,5,4,0,0,0,4,0,1.0000
2,4.0000,3,5,384.5337,-84.5542,0.4794,36,0.9000,0.2000,5,5,2,8,3,13,5,0.6154
2,4.0000,3,9,776.4645,-88.8243,-0.0103,17,0.4250,0.8571,7,8,8,0,0,8,8,0.0000
2,4.0000,3,10,664.7544,-86.7526,-0.1186,30,0.7500,0.8571,7,8,6,0,0,8,6,0.2500
2,4.0000,3,12,922.3116,-88.6148,0.0857,5,0.1250,0.8750,8,8,8,0,0,8,8,0.0000
2,4.0000,3,13,615.6653,-86.7630,0.1379,20,0.5000,0.3333,6,7,6,0,0,7,6,0.1429
2,4.0000,3,14,684.1363,-87.8740,-0.5520,25,0.6250,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,3,16,876.4846,-89.0116,-0.2048,7,0.1750,1.0000,8,6,6,0,0,6,6,0.0000
2,4.0000,3,17,907.8328,-89.0679,-0.0797,8,0.2000,1.0000,8,8,7,0,0,8,7,0.1250
2,4.0000,3,18,562.8038,-87.8793,0.1774,24,0.6000,0.7500,8,7,6,44,41,51,47,0.0784
2,4.0000,3,19,825.9859,-88.6687,0.6647,7,0.1750,0.8333,6,7,6,0,0,7,6,0.1429
2,4.0000,3,20,419.0640,-84.5602,-0.8291,36,0.9000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,4,1,849.4822,-89.0267,-0.0482,10,0.2500,1.0000,8,8,7,0,0,8,7,0.1250
2,4.0000,4,2,355.3015,-82.6213,0.0630,37,0.9250,0.0000,4,5,2,0,0,5,2,0.6000
2,4.0000,4,3,467.0445,-87.1500,0.1701,29,0.7250,0.4000,5,5,1,0,0,5,1,0.8000
2,4.0000,4,5,501.1033,-85.7646,-0.3961,35,0.8750,0.1667,6,6,5,0,0,6,5,0.1667
2,4.0000,4,13,942.2158,-89.4665,0.3406,6,0.1500,1.0000,2,6,6,0,0,6,6,0.0000
2,4.0000,4,17,519.5346,-87.1171,0.2745,32,0.8000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,4,18,488.3126,-85.8443,-0.0756,34,0.8500,0.6000,5,7,5,0,0,7,5,0.2857
2,4.0000,4,19,423.7777,-85.5717,0.5309,35,0.8750,0.2500,4,7,2,0,0,7,2,0.7143
2,4.0000,4,20,856.7461,-89.5731,-0.1223,3,0.0750,0.8750,8,8,8,0,0,8,8,0.0000
2,4.0000,5,2,854.8992,-88.2222,0.4938,10,0.2500,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,5,3,384.5337,-84.7966,0.6959,36,0.9000,0.4000,5,4,0,0,0,4,0,1.0000
2,4.0000,5,4,501.1033,-85.9448,-0.5547,36,0.9000,0.2000,5,7,5,0,0,7,5,0.2857
2,4.0000,5,10,704.3629,-88.1238,-0.2755,15,0.3750,0.5000,4,6,4,0,0,6,4,0.3333
2,4.0000,5,13,813.4869,-89.0165,-0.1305,10,0.2500,1.0000,6,8,7,0,0,8,7,0.1250
2,4.0000,5,14,844.4233,-88.6684,-0.3386,6,0.1500,1.0000,6,8,7,0,0,8,7,0.1250
2,4.0000,5,18,828.1957,-88.7646,-0.5776,6,0.1500,0.8333,6,8,7,0,0,8,7,0.1250
2,4.0000,5,19,668.2465,-87.7765,-0.5989,19,0.4750,0.7143,7,8,7,0,0,8,7,0.1250
2,4.0000,5,20,655.9386,-88.1769,-0.0945,20,0.5000,0.8333,6,7,4,0,0,7,4,0.4286
2,4.0000,6,1,817.5190,-88.3259,0.6241,9,0.2250,1.0000,8,8,6,0,0,8,6,0.2500
2,4.0000,6,7,948.4169,-89.4552,0.0456,5,0.1250,1.0000,4,8,8,0,0,8,8,0.0000
2,4.0000,6,8,976.4092,-88.2419,-0.2283,5,0.1250,0.8571,7,7,6,0,0,7,6,0.1429
2,4.0000,6,15,443.3207,-84.9323,0.1415,36,0.9000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,7,0,480.9598,-85.4856,-0.0806,38,0.9500,0.3333,6,5,2,0,0,5,2,0.6000
2,4.0000,7,8,266.5687,-80.2295,-0.2068,40,1.0000,0.0000,3,5,0,0,0,5,0,1.0000
2,4.0000,7,11,325.5861,-84.4892,0.4592,39,0.9750,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,7,13,1015.2049,-88.9374,-0.1188,7,0.1750,1.0000,4,6,6,0,0,6,6,0.0000
2,4.0000,7,16,759.3668,-88.3296,0.2404,15,0.3750,0.8750,8,8,8,0,0,8,8,0.0000
2,4.0000,8,0,371.0932,-83.8365,-0.0979,40,1.0000,0.0000,4,5,1,0,0,5,1,0.8000
2,4.0000,8,6,976.4092,-89.4479,0.3422,4,0.1000,1.0000,6,2,2,0,0,2,2,0.0000
2,4.0000,8,7,266.5687,-80.6492,-0.2565,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,8,11,231.1437,-80.8028,1.5738,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,8,16,890.7957,-89.4481,-0.2787,4,0.1000,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,9,3,776.4645,-87.9274,-0.2537,17,0.4250,0.7500,8,8,7,0,0,8,7,0.1250
2,4.0000,9,10,455.3990,-85.1050,-0.3350,37,0.9250,0.2000,5,5,1,0,0,5,1,0.8000
2,4.0000,9,12,498.4609,-85.8975,0.0184,34,0.8500,0.6667,21,5,1,46,38,51,39,0.2353
2,4.0000,9,13,571.5260,-87.0162,-0.0855,30,0.7500,0.5714,7,5,1,0,0,5,1,0.8000
2,4.0000,9,14,185.8571,-76.7799,0.0123,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,9,16,422.2217,-85.5681,0.0758,32,0.8000,0.2000,5,6,4,0,0,6,4,0.3333
2,4.0000,9,20,395.1925,-84.0437,0.3344,34,0.8500,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,10,3,664.7544,-87.4991,-0.1934,24,0.6154,0.6667,6,7,5,0,0,7,5,0.2857
2,4.0000,10,5,704.3629,-88.7805,-0.6022,17,0.4359,0.6667,6,8,5,0,0,8,5,0.3750
2,4.0000,10,9,455.3990,-85.2720,0.2403,31,0.7949,0.2000,5,6,3,0,0,6,3,0.5000
2,4.0000,10,12,375.7624,-84.3452,0.4653,36,0.9231,0.4000,5,4,0,0,0,4,0,1.0000
2,4.0000,10,13,719.3974,-87.0307,-0.5770,14,0.3590,0.8750,8,8,8,0,0,8,8,0.0000
2,4.0000,10,14,328.7251,-83.4339,0.2365,36,0.9231,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,10,16,841.1465,-88.6570,-0.1841,10,0.2564,1.0000,4,8,8,0,0,8,8,0.0000
2,4.0000,10,20,460.7611,-85.9449,0.0075,34,0.8718,0.5000,6,5,2,0,0,5,2,0.6000
2,4.0000,11,0,552.6641,-85.7564,-0.5229,38,0.9500,0.2000,5,7,4,0,0,7,4,0.4286
2,4.0000,11,7,325.5861,-84.0452,0.7070,39,0.9750,0.2500,4,4,0,0,0,4,0,1.0000
2,4.0000,11,8,231.1437,-81.0112,1.1504,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,11,16,810.3584,-89.2360,-0.7117,7,0.1750,1.0000,8,7,6,0,0,7,6,0.1429
