t_s,node,x,y,z
0.000,0,491.998,840.324,347.797
0.000,1,1711.008,503.615,288.554
0.000,2,500.665,483.279,251.274
0.000,3,1371.005,1097.358,230.825
0.000,4,59.976,952.263,190.372
0.000,5,1697.415,625.843,320.638
0.000,6,1425.538,1041.708,145.642
0.000,7,1834.238,1159.384,586.811
0.000,8,395.578,179.183,386.864
0.000,9,339.681,306.182,539.659
0.000,10,599.638,149.185,456.734
0.000,11,401.040,1141.557,114.854
0.000,12,1947.965,312.057,278.474
0.000,13,838.670,615.681,237.679
0.000,14,1442.858,661.750,588.413
0.000,15,1759.907,1152.130,135.221
0.000,16,270.726,1074.286,383.162
5.000,0,592.937,901.364,341.227
5.000,1,1636.983,552.814,287.953
5.000,2,441.298,395.339,254.884
5.000,3,1354.270,1000.277,232.976
5.000,4,13.543,1067.672,190.115
5.000,5,1661.852,535.827,316.574
5.000,6,1347.005,918.000,149.553
5.000,7,1779.394,1217.509,589.638
5.000,8,462.969,243.612,379.991
5.000,9,376.707,179.896,535.227
5.000,10,634.948,90.820,459.295
5.000,11,457.543,1058.103,112.851
5.000,12,1863.280,253.765,278.872
5.000,13,909.536,641.578,242.676
5.000,14,1379.008,588.609,588.404
5.000,15,1685.462,1173.471,138.669
5.000,16,218.411,1137.050,382.079
10.000,0,690.438,965.810,335.257
10.000,1,1568.755,605.336,287.413
10.000,2,381.701,304.185,259.856
10.000,3,1347.946,903.555,238.466
10.000,4,10.855,1189.929,188.629
10.000,5,1599.355,454.817,312.360
10.000,6,1236.818,820.838,153.986
10.000,7,1748.228,1223.973,591.606
10.000,8,541.255,294.134,373.119
10.000,9,411.607,51.659,530.894
10.000,10,668.770,33.321,461.543
10.000,11,533.552,992.612,111.349
10.000,12,1793.263,176.420,280.658
10.000,13,992.172,645.459,248.359
10.000,14,1318.284,521.840,586.989
10.000,15,1611.213,1193.610,141.034
10.000,16,159.438,1194.433,380.754
15.000,0,790.152,1015.538,329.630
15.000,1,1509.794,663.714,288.384
15.000,2,328.841,203.499,265.829
15.000,3,1341.073,810.929,241.242
15.000,4,45.355,1188.930,186.159
15.000,5,1546.938,375.207,307.253
15.000,6,1141.604,708.066,158.241
15.000,7,1705.375,1161.133,593.371
15.000,8,613.338,357.943,367.608
15.000,9,446.662,75.791,525.306
15.000,10,696.304,37.164,462.571
15.000,11,597.703,916.475,106.710
15.000,12,1714.314,108.424,280.204
15.000,13,1069.875,670.002,254.968
15.000,14,1259.655,441.785,583.902
15.000,15,1532.080,1198.782,143.526
15.000,16,106.199,1242.857,378.849
20.000,0,880.390,1086.645,325.135
20.000,1,1451.738,724.433,286.849
20.000,2,278.228,107.702,269.426
20.000,3,1328.823,715.793,243.898
20.000,4,16.379,1062.294,184.657
20.000,5,1478.852,298.076,304.087
20.000,6,1066.494,575.492,164.775
20.000,7,1663.544,1099.461,597.694
20.000,8,701.617,400.181,364.315
20.000,9,488.192,208.553,520.951
20.000,10,716.225,112.097,464.436
