t_s,node,x,y,z
0.000,0,1129.445,1448.858,199.272
0.000,1,1864.849,1117.201,598.137
0.000,2,1280.846,942.663,478.387
0.000,3,1700.717,482.670,527.993
0.000,4,1706.513,237.642,121.773
0.000,5,2570.870,130.864,365.496
0.000,6,2234.121,1090.447,122.843
0.000,7,414.146,1501.825,340.346
0.000,8,429.629,1399.031,582.461
0.000,9,888.677,1743.754,121.754
0.000,10,1875.465,1070.227,116.004
0.000,11,367.949,636.336,528.058
0.000,12,1523.225,1087.602,433.496
0.000,13,1477.375,1757.555,528.128
0.000,14,2481.905,1358.402,422.793
0.000,15,213.913,1147.761,105.285
0.000,16,1076.209,102.519,447.623
0.000,17,1452.268,1072.071,332.730
0.000,18,216.964,1185.390,213.570
0.000,19,1407.137,84.604,378.803
0.000,20,378.138,482.083,213.613
0.000,21,187.371,1638.289,177.893
0.000,22,34.482,461.651,122.227
0.000,23,1864.523,1135.137,561.944
0.000,24,1537.768,1655.073,341.612
0.000,25,471.885,927.880,261.774
0.000,26,1435.983,569.577,577.887
0.000,27,297.248,1540.497,225.580
0.000,28,244.946,1179.680,577.899
0.000,29,2493.029,1408.854,180.906
0.000,30,399.893,447.955,151.199
0.000,31,678.142,1393.951,585.412
0.000,32,1055.371,567.608,524.759
0.000,33,1236.729,880.961,472.587
0.000,34,1515.035,119.736,383.676
0.000,35,1625.911,1467.949,257.845
0.000,36,741.604,1778.404,276.189
0.000,37,801.307,626.490,322.298
0.000,38,725.041,1223.338,573.496
0.000,39,615.065,1735.055,250.192
0.000,40,276.408,301.847,579.800
0.000,41,2093.020,1673.534,578.733
0.000,42,2442.394,1456.117,502.314
0.000,43,83.928,845.289,448.636
5.000,0,1198.945,1512.831,202.918
5.000,1,1903.369,1193.080,599.636
5.000,2,1168.785,1023.064,485.009
5.000,3,1713.271,568.439,527.668
5.000,4,1581.423,233.821,122.102
5.000,5,2554.283,118.981,363.516
5.000,6,2297.614,1155.885,123.992
5.000,7,326.283,1509.943,342.397
5.000,8,382.494,1347.259,581.224
5.000,9,987.754,1740.845,116.905
5.000,10,1981.483,1129.078,109.614
5.000,11,384.014,722.812,531.673
5.000,12,1533.416,1014.029,432.934
5.000,13,1461.344,1604.832,528.926
5.000,14,2462.750,1485.667,424.268
5.000,15,302.883,1064.686,111.106
5.000,16,1162.752,138.932,449.312
5.000,17,1386.701,960.416,333.027
5.000,18,103.997,1104.415,217.364
5.000,19,1285.651,164.981,379.504
5.000,20,306.992,394.560,219.916
5.000,21,104.589,1640.691,173.062
5.000,22,105.430,359.725,121.135
5.000,23,1722.923,1112.232,563.527
5.000,24,1670.992,1653.056,343.834
5.000,25,586.104,923.322,268.332
5.000,26,1453.609,483.985,577.597
5.000,27,311.804,1404.651,227.881
5.000,28,256.157,1093.844,575.690
5.000,29,2424.840,1342.669,173.619
5.000,30,421.124,352.741,148.176
5.000,31,710.929,1289.298,585.180
5.000,32,1162.392,482.604,520.008
5.000,33,1177.990,992.217,472.507
5.000,34,1593.334,7.191,374.615
5.000,35,1579.847,1395.692,255.377
5.000,36,653.056,1702.457,274.533
5.000,37,880.929,567.922,324.201
5.000,38,824.924,1261.932,570.280
5.000,39,712.191,1742.102,245.609
5.000,40,208.821,432.829,584.195
5.000,41,2175.001,1757.367,577.282
5.000,42,2444.081,1545.806,500.017
5.000,43,107.445,711.791,449.634
10.000,0,1246.585,1590.968,206.311
10.000,1,1958.340,1261.525,599.699
10.000,2,1065.505,1112.195,488.806
10.000,3,1709.397,653.565,529.115
10.000,4,1457.216,210.474,119.580
10.000,5,2481.422,100.211,361.281
10.000,6,2369.854,1225.523,125.981
10.000,7,237.782,1488.279,344.454
10.000,8,332.868,1289.099,579.565
10.000,9,1085.734,1740.527,114.105
10.000,10,2073.234,1211.263,103.996
10.000,11,416.841,804.428,533.247
10.000,12,1541.594,938.972,430.941
10.000,13,1417.255,1461.132,530.709
10.000,14,2476.385,1615.153,421.959
10.000,15,374.074,972.490,115.663
10.000,16,1248.161,155.025,450.327
10.000,17,1333.504,839.617,335.624
10.000,18,21.643,1014.798,217.985
10.000,19,1151.127,223.340,379.578
10.000,20,234.664,299.247,226.043
10.000,21,22.725,1623.703,168.505
10.000,22,182.070,262.948,116.155
10.000,23,1602.636,1057.963,567.063
10.000,24,1806.833,1644.235,344.854
10.000,25,693.463,904.315,273.958
10.000,26,1459.341,395.132,576.680
10.000,27,306.475,1265.997,230.612
10.000,28,266.949,1008.582,570.817
10.000,29,2370.462,1281.687,170.473
10.000,30,417.099,265.459,145.844
10.000,31,730.484,1183.042,584.683
10.000,32,1267.213,394.816,515.816
10.000,33,1120.971,1111.731,471.982
10.000,34,1674.293,114.020,369.611
10.000,35,1540.790,1319.792,253.171
10.000,36,556.366,1628.253,272.548
10.000,37,965.903,530.518,323.435
10.000,38,933.929,1281.246,564.058
10.000,39,798.881,1771.786,244.724
10.000,40,141.943,557.938,588.050
10.000,41,2271.203,1778.805,573.764
10.000,42,2452.756,1628.950,496.457
10.000,43,122.656,583.297,451.293
15.000,0,1293.148,1658.322,209.239
15.000,1,2005.862,1335.575,598.841
15.000,2,963.169,1202.224,492.261
15.000,3,1718.918,738.023,526.723
15.000,4,1335.763,180.468,119.212
15.000,5,2404.468,101.410,359.379
15.000,6,2428.729,1298.185,127.741
15.000,7,152.021,1479.629,347.444
15.000,8,274.029,1238.906,576.106
15.000,9,1187.309,1738.938,109.798
15.000,10,2160.961,1282.591,101.143
15.000,11,454.431,877.680,536.086
15.000,12,1560.988,871.729,429.901
15.000,13,1381.406,1319.664,527.355
15.000,14,2460.139,1748.731,423.121
15.000,15,458.029,898.392,118.218
15.000,16,1326.601,199.112,450.612
15.000,17,1285.042,711.475,339.018
15.000,18,148.395,930.857,217.791
15.000,19,1024.095,279.278,382.169
15.000,20,187.605,186.727,229.585
15.000,21,74.949,1620.732,165.169
15.000,22,279.154,192.349,114.364
15.000,23,1470.350,1008.489,575.526
15.000,24,1938.211,1637.971,347.389
15.000,25,808.241,907.177,280.522
15.000,26,1462.324,307.988,577.680
15.000,27,320.897,1127.808,232.733
15.000,28,275.335,916.743,567.383
15.000,29,2297.746,1230.621,165.473
15.000,30,417.152,175.789,142.627
15.000,31,774.195,1081.731,587.022
15.000,32,1369.465,308.344,508.027
15.000,33,1079.002,1223.882,473.054
15.000,34,1782.853,196.756,365.319
15.000,35,1509.202,1235.570,252.193
15.000,36,497.430,1525.974,267.953
15.000,37,1054.072,501.049,325.398
15.000,38,1055.054,1255.251,556.390
15.000,39,887.880,1794.115,243.100
15.000,40,91.972,696.751,590.172
15.000,41,2355.573,1708.949,568.363
15.000,42,2442.247,1714.471,494.934
15.000,43,146.250,451.243,450.765
20.000,0,1340.812,1736.374,210.832
20.000,1,2041.556,1411.005,597.048
20.000,2,860.831,1294.037,497.311
20.000,3,1700.466,816.360,529.286
20.000,4,1210.337,172.025,119.473
20.000,5,2328.481,88.702,359.151
20.000,6,2486.103,1381.509,127.452
20.000,7,60.392,1475.354,350.913
20.000,8,218.508,1193.871,571.895
20.000,9,1288.266,1745.789,105.152
20.000,10,2241.479,1368.483,106.698
20.000,11,480.725,963.948,539.789
20.000,12,1574.694,805.015,430.097
20.000,13,1392.060,1178.972,529.688
20.000,14,2447.373,1720.086,422.669
20.000,15,571.505,851.051,123.317
20.000,16,1408.796,236.201,451.353
20.000,17,1210.050,589.312,342.027
20.000,18,288.812,877.092,218.872
20.000,19,907.129,364.448,382.800
20.000,20,130.345,76.591,233.617
20.000,21,162.880,1615.544,160.948
20.000,22,361.682,96.997,109.899
20.000,23,1332.281,991.405,582.022
20.000,24,2065.933,1640.858,350.346
20.000,25,928.272,918.790,283.598
20.000,26,1484.133,223.890,580.081
20.000,27,276.683,995.501,234.774
20.000,28,285.983,833.861,563.459
20.000,29,2213.782,1190.203,159.697
20.000,30,419.482,85.792,142.121
20.000,31,832.868,992.191,588.314
20.000,32,1475.125,217.577,502.768
20.000,33,1051.189,1341.774,471.534
20.000,34,1872.501,283.340,358.830
20.000,35,1466.367,1153.396,251.916
20.000,36,417.414,1435.178,264.710
20.000,37,1137.507,457.188,325.042
20.000,38,1182.390,1263.073,548.331
20.000,39,975.220,1804.759,242.012
20.000,40,32.791,837.408,593.361
20.000,41,2439.933,1639.289,564.080
20.000,42,2438.698,1803.003,489.880
20.000,43,125.761,325.614,453.176
25.000,0,1390.458,1795.100,212.189
25.000,1,2092.350,1472.908,592.895
25.000,2,753.122,1381.570,500.501
25.000,3,1702.263,896.760,528.416
25.000,4,1081.467,151.736,118.072
25.000,5,2253.214,57.818,358.136
25.000,6,2546.464,1460.739,131.496
25.000,7,39.139,1472.534,353.025
25.000,8,160.717,1149.160,571.265
25.000,9,1380.460,1745.706,100.338
25.000,10,2342.236,1433.894,112.261
25.000,11,497.030,1045.982,543.668
25.000,12,1596.520,745.059,429.082
25.000,13,1373.509,1034.346,527.740
25.000,14,2419.539,1591.425,421.069
25.000,15,654.690,771.366,127.904
25.000,16,1492.066,267.481,452.968
25.000,17,1156.826,464.368,345.111
25.000,18,397.783,789.857,218.487
25.000,19,779.789,438.220,382.930
25.000,20,74.672,30.740,240.993
25.000,21,248.208,1607.321,158.952
25.000,22,455.946,24.157,108.857
25.000,23,1192.323,974.910,584.783
25.000,24,2198.719,1635.825,356.594
25.000,25,1043.330,906.745,285.675
25.000,26,1466.879,139.764,579.432
25.000,27,228.143,860.166,236.052
25.000,28,293.112,752.819,561.233
25.000,29,2133.289,1154.420,156.581
25.000,30,419.003,11.270,139.220
25.000,31,877.966,902.726,587.898
25.000,32,1569.114,129.503,498.064
25.000,33,991.952,1454.937,471.412
25.000,34,1953.812,380.848,354.481
25.000,35,1409.035,1089.586,249.700
25.000,36,325.099,1354.932,263.493
25.000,37,1221.049,413.436,324.627
25.000,38,1303.194,1265.381,541.742
25.000,39,1071.778,1770.942,239.305
25.000,40,41.341,968.744,598.237
25.000,41,2535.785,1582.941,558.970
25.000,42,2425.170,1724.913,487.303
25.000,43,124.472,195.513,456.704
30.000,0,1424.329,1718.103,214.542
30.000,1,2139.613,1541.310,592.698
30.000,2,631.419,1454.631,506.917
30.000,3,1706.103,973.876,526.952
30.000,4,961.160,114.859,118.582
30.000,5,2169.665,49.110,355.595
30.000,6,2582.349,1523.652,135.885
30.000,7,120.096,1452.744,357.365
30.000,8,100.197,1095.281,570.410
30.000,9,1475.818,1724.104,102.736
30.000,10,2425.189,1519.468,114.252
30.000,11,512.662,1132.461,548.113
30.000,12,1614.590,671.376,425.978
30.000,13,1338.117,886.390,526.896
30.000,14,2384.404,1459.230,417.947
30.000,15,759.981,700.168,128.392
30.000,16,1587.806,294.701,455.222
30.000,17,1089.295,348.082,346.076
30.000,18,508.973,712.722,221.838
30.000,19,641.595,470.084,383.530
30.000,20,5.878,132.550,246.454
30.000,21,337.839,1599.284,155.198
30.000,22,545.131,74.047,104.346
30.000,23,1064.584,923.254,587.040
30.000,24,2330.929,1645.561,363.038
30.000,25,1159.979,890.369,293.342
30.000,26,1470.838,59.084,580.236
30.000,27,207.997,717.403,238.161
30.000,28,284.386,659.360,559.238
30.000,29,2056.877,1089.102,151.606
30.000,30,421.618,97.608,135.631
30.000,31,919.733,801.430,589.506
30.000,32,1630.162,8.901,493.914
30.000,33,945.475,1568.202,469.708
30.000,34,2019.416,487.045,347.864
30.000,35,1364.815,1010.596,246.584
30.000,36,237.141,1270.732,260.811
30.000,37,1311.454,382.890,326.050
30.000,38,1411.957,1247.254,534.825
30.000,39,1162.316,1725.435,237.050
30.000,40,113.423,1095.532,597.331
30.000,41,2587.477,1509.839,554.757
30.000,42,2418.947,1639.425,485.599
