t_s,node,x,y,z
0.000,0,323.586,190.368,500.266
0.000,1,940.844,1221.081,134.456
0.000,2,415.705,1307.933,499.212
0.000,3,698.281,23.787,265.712
0.000,4,695.914,295.562,137.333
0.000,5,426.453,542.876,149.313
0.000,6,1033.983,37.438,230.496
0.000,7,64.798,905.509,399.441
0.000,8,168.514,354.444,496.811
0.000,9,454.117,215.757,445.886
0.000,10,615.118,1376.665,413.630
0.000,11,205.696,818.757,196.847
0.000,12,346.203,405.122,248.428
0.000,13,816.647,270.923,231.951
0.000,14,1062.977,317.443,167.857
0.000,15,996.849,1091.376,459.893
0.000,16,295.163,398.825,163.778
0.000,17,1047.970,933.871,153.977
0.000,18,873.238,1191.520,270.016
0.000,19,336.460,698.450,395.514
0.000,20,265.278,417.197,227.934
0.000,21,459.477,302.156,298.445
0.000,22,14.149,1430.900,487.604
0.000,23,1071.368,1096.056,542.966
0.000,24,582.029,209.052,103.877
5.000,0,410.868,140.464,495.984
5.000,1,828.074,1237.371,133.625
5.000,2,494.275,1233.211,501.772
5.000,3,586.933,56.233,265.782
5.000,4,701.751,205.549,137.001
5.000,5,329.098,537.808,153.149
5.000,6,1118.042,114.726,231.626
5.000,7,150.675,993.673,407.585
5.000,8,188.542,257.743,501.362
5.000,9,573.833,235.091,449.404
5.000,10,623.054,1268.381,414.064
5.000,11,140.674,941.031,196.771
5.000,12,274.608,380.489,246.458
5.000,13,718.636,285.161,229.373
5.000,14,967.447,334.490,168.854
5.000,15,1068.828,1005.974,461.310
5.000,16,195.316,366.403,165.069
5.000,17,1075.823,799.869,155.975
5.000,18,973.115,1149.560,272.934
5.000,19,340.818,829.786,395.829
5.000,20,142.144,379.528,223.961
5.000,21,479.967,382.014,301.068
5.000,22,41.169,1338.318,488.037
5.000,23,1038.959,979.145,544.534
5.000,24,491.531,215.287,107.572
10.000,0,508.256,107.790,490.497
10.000,1,712.134,1238.961,136.890
10.000,2,563.558,1145.731,505.575
10.000,3,474.510,136.195,266.897
10.000,4,710.136,117.138,137.577
10.000,5,235.379,552.581,154.853
10.000,6,1116.705,174.931,233.238
10.000,7,260.151,1067.813,411.628
10.000,8,201.539,168.321,503.722
10.000,9,694.647,256.784,453.794
10.000,10,655.194,1164.655,415.082
10.000,11,55.346,1036.801,200.337
10.000,12,202.150,366.140,243.424
10.000,13,621.238,328.392,228.455
10.000,14,888.681,381.180,167.706
10.000,15,1145.248,914.998,463.508
10.000,16,115.242,302.342,170.283
10.000,17,1124.860,676.439,160.564
10.000,18,1064.507,1100.647,276.245
10.000,19,344.039,964.417,400.775
10.000,20,32.689,324.723,222.094
10.000,21,515.001,465.659,302.295
10.000,22,93.137,1246.889,487.626
10.000,23,984.131,869.874,546.356
10.000,24,403.068,230.099,111.612
15.000,0,601.077,61.236,486.554
15.000,1,598.224,1243.702,139.042
15.000,2,624.277,1044.422,510.043
15.000,3,366.636,214.276,265.307
15.000,4,737.492,38.886,137.371
15.000,5,133.418,561.749,155.390
15.000,6,1007.405,228.714,233.597
15.000,7,357.588,1155.662,419.755
15.000,8,194.531,76.223,510.473
15.000,9,819.666,269.432,458.890
15.000,10,690.678,1066.767,414.486
15.000,11,23.534,1149.514,204.605
15.000,12,133.350,335.720,241.552
15.000,13,506.703,333.729,226.503
15.000,14,804.312,420.418,168.557
15.000,15,1135.242,810.716,465.057
15.000,16,32.015,247.305,174.729
15.000,17,1155.858,546.368,162.765
15.000,18,1162.667,1065.331,279.735
15.000,19,357.973,1098.775,400.040
15.000,20,105.922,285.639,220.808
15.000,21,550.066,547.938,303.928
15.000,22,129.654,1154.026,487.174
15.000,23,939.402,765.893,546.425
15.000,24,317.332,244.092,114.927
20.000,0,698.664,13.806,482.394
20.000,1,480.824,1242.461,140.624
20.000,2,697.709,951.264,518.620
20.000,3,254.032,290.700,263.433
20.000,4,747.848,43.348,136.638
20.000,5,54.443,594.954,158.775
20.000,6,905.642,278.395,236.590
20.000,7,416.837,1262.400,426.593
20.000,8,226.880,22.547,515.111
20.000,9,949.226,248.475,463.400
20.000,10,744.835,971.029,415.922
20.000,11,126.903,1235.783,204.935
20.000,12,57.761,307.448,239.030
20.000,13,395.564,343.437,225.167
20.000,14,715.884,441.453,169.406
20.000,15,1085.563,702.759,466.600
20.000,16,47.366,181.573,178.908
20.000,17,1163.319,417.240,166.581
20.000,18,1065.279,1021.398,286.603
20.000,19,390.916,1232.032,402.117
20.000,20,226.953,242.428,218.376
20.000,21,574.424,628.613,306.756
20.000,22,190.402,1074.707,483.802
20.000,23,889.045,666.862,551.965
20.000,24,231.481,249.530,119.090
25.000,0,797.534,31.923,478.272
25.000,1,362.288,1249.215,147.305
