t_s,node,x,y,z
0.000,0,1570.549,1709.647,136.822
0.000,1,1487.605,1320.060,452.053
0.000,2,704.735,1876.195,165.658
0.000,3,1166.174,2023.343,188.262
0.000,4,1431.628,410.325,188.630
0.000,5,110.258,603.802,106.887
0.000,6,1574.919,407.326,325.072
0.000,7,1574.269,2104.859,447.140
0.000,8,415.466,805.371,527.055
0.000,9,1433.912,1057.487,285.591
0.000,10,1148.493,1608.579,440.845
0.000,11,375.646,1742.258,519.555
0.000,12,1139.609,349.634,378.128
0.000,13,1435.792,1385.191,516.620
0.000,14,1453.982,743.843,249.305
0.000,15,700.940,814.135,524.779
0.000,16,290.154,499.909,513.106
0.000,17,382.021,339.173,338.697
0.000,18,1112.438,2042.569,251.844
0.000,19,1519.157,1736.581,596.147
0.000,20,280.435,1544.392,525.425
0.000,21,2.856,2118.392,435.148
0.000,22,1174.756,2076.932,193.077
0.000,23,1248.979,1838.871,243.843
0.000,24,59.844,2020.554,566.637
0.000,25,848.060,1860.469,364.017
0.000,26,688.190,777.324,223.025
5.000,0,1660.431,1645.793,127.739
5.000,1,1507.653,1187.409,450.575
5.000,2,804.449,1893.819,161.485
5.000,3,1170.407,1941.185,193.845
5.000,4,1306.582,379.102,186.703
5.000,5,11.286,686.247,110.094
5.000,6,1687.842,417.462,323.874
5.000,7,1497.364,2112.696,450.798
5.000,8,439.639,895.978,531.831
5.000,9,1545.855,1030.210,283.428
5.000,10,1061.863,1547.873,438.523
5.000,11,299.663,1836.969,517.273
5.000,12,1008.642,386.715,379.826
5.000,13,1371.146,1487.222,518.608
5.000,14,1340.496,712.698,248.809
5.000,15,621.001,936.790,527.850
5.000,16,333.156,439.664,513.593
5.000,17,454.877,357.339,342.268
5.000,18,1239.402,2058.093,254.544
5.000,19,1579.757,1655.208,594.720
5.000,20,158.784,1593.116,527.554
5.000,21,11.306,2133.115,437.926
5.000,22,1205.340,1974.284,190.757
5.000,23,1375.887,1824.040,247.123
5.000,24,35.364,1929.230,561.598
5.000,25,836.450,1944.418,366.745
5.000,26,574.581,798.749,218.267
10.000,0,1772.458,1614.628,117.838
10.000,1,1511.936,1052.839,451.135
10.000,2,901.880,1920.887,159.072
10.000,3,1162.922,1858.741,197.111
10.000,4,1191.956,328.729,186.142
10.000,5,131.230,770.000,119.903
10.000,6,1799.752,421.998,319.583
10.000,7,1413.914,2120.636,457.302
10.000,8,491.202,970.621,535.791
10.000,9,1659.472,1012.180,282.223
10.000,10,971.429,1494.222,436.581
10.000,11,245.371,1948.065,515.547
10.000,12,875.613,403.862,381.126
10.000,13,1333.527,1601.551,522.183
10.000,14,1228.047,670.508,246.327
10.000,15,553.144,1075.479,527.920
10.000,16,364.808,370.681,514.608
10.000,17,533.540,377.209,346.891
10.000,18,1357.327,2123.914,261.443
10.000,19,1642.272,1576.368,594.828
10.000,20,40.556,1647.379,531.611
10.000,21,9.330,2048.565,441.526
10.000,22,1228.342,1867.673,185.286
10.000,23,1489.589,1779.712,251.722
10.000,24,96.569,1837.875,557.575
10.000,25,815.889,2026.470,372.763
10.000,26,462.426,760.960,211.983
15.000,0,1869.524,1556.581,111.324
15.000,1,1549.936,922.950,447.360
15.000,2,993.255,1930.379,156.011
15.000,3,1162.712,1770.578,200.556
15.000,4,1071.847,291.147,185.582
15.000,5,235.764,867.734,127.677
15.000,6,1907.281,409.612,317.280
15.000,7,1325.803,2127.658,463.265
15.000,8,541.365,1043.898,538.197
15.000,9,1764.645,969.291,276.560
15.000,10,892.903,1426.724,436.386
15.000,11,157.204,2029.296,513.929
15.000,12,742.625,418.396,386.145
15.000,13,1271.744,1706.459,525.978
15.000,14,1110.402,626.890,246.622
15.000,15,511.240,1211.417,531.194
15.000,16,420.911,314.800,515.985
15.000,17,614.362,387.028,352.834
15.000,18,1473.635,2165.380,267.212
15.000,19,1693.077,1488.549,592.402
15.000,20,63.235,1719.149,533.491
15.000,21,6.589,1961.465,441.978
15.000,22,1198.747,1763.395,180.741
15.000,23,1623.338,1775.598,257.855
15.000,24,169.366,1752.450,553.929
15.000,25,769.177,2099.259,375.611
15.000,26,350.808,733.820,206.737
20.000,0,1863.076,1494.854,105.810
20.000,1,1604.696,805.306,448.221
20.000,2,1098.790,1944.154,152.416
20.000,3,1175.017,1690.186,202.412
20.000,4,956.667,235.463,185.024
20.000,5,313.736,980.237,133.126
20.000,6,1796.201,412.083,314.830
20.000,7,1248.459,2146.787,469.883
20.000,8,591.012,1127.239,541.914
20.000,9,1868.057,918.278,272.183
20.000,10,798.387,1368.057,437.801
20.000,11,61.704,2092.138,514.076
20.000,12,603.135,424.950,389.407
20.000,13,1203.678,1810.393,528.919
20.000,14,995.368,587.298,247.027
20.000,15,452.478,1348.268,532.922
20.000,16,473.912,265.686,515.756
20.000,17,694.811,393.763,360.952
20.000,18,1594.646,2112.886,273.553
20.000,19,1761.357,1415.072,592.444
20.000,20,162.980,1790.366,534.493
20.000,21,11.675,1872.743,443.903
20.000,22,1215.202,1652.499,178.035
20.000,23,1761.171,1747.028,263.140
20.000,24,258.912,1676.468,553.932
20.000,25,733.041,2169.640,377.300
20.000,26,235.602,725.488,203.260
25.000,0,1780.307,1432.615,100.402
25.000,1,1658.837,697.527,446.031
25.000,2,1201.147,1961.656,150.372
25.000,3,1191.065,1612.541,206.939
25.000,4,831.422,222.684,183.318
25.000,5,394.360,1093.955,141.488
25.000,6,1678.268,396.260,308.927
25.000,7,1166.164,2172.672,475.744
25.000,8,644.874,1209.242,546.768
25.000,9,1843.874,887.051,270.044
25.000,10,693.384,1328.173,437.592
25.000,11,32.848,2160.009,511.324
25.000,12,470.563,470.496,394.505
25.000,13,1137.811,1919.445,531.631
25.000,14,890.145,547.791,243.218
25.000,15,376.319,1464.161,539.517
25.000,16,535.012,210.837,516.297
25.000,17,768.837,404.001,364.036
25.000,18,1720.735,2077.869,274.491
25.000,19,1837.221,1346.594,593.862
25.000,20,267.018,1860.475,534.090
25.000,21,55.330,1786.325,449.043
25.000,22,1238.351,1548.999,174.695
25.000,23,1893.559,1705.211,266.447
25.000,24,372.052,1646.512,549.345
25.000,25,710.596,2102.744,379.319
25.000,26,124.126,719.664,196.918
30.000,0,1689.023,1374.941,107.576
30.000,1,1707.312,579.919,440.728
30.000,2,1304.593,1965.150,148.885
30.000,3,1180.919,1534.858,212.532
30.000,4,710.773,228.407,183.285
30.000,5,503.754,1178.108,148.389
30.000,6,1565.939,346.807,307.654
30.000,7,1094.965,2153.475,480.391
30.000,8,689.221,1288.703,552.635
30.000,9,1741.081,851.730,267.956
30.000,10,611.282,1266.014,437.461
30.000,11,123.877,2094.792,510.072
30.000,12,338.610,480.734,396.900
30.000,13,1041.267,1999.359,530.988
30.000,14,784.589,530.325,242.514
30.000,15,283.470,1574.286,548.685
30.000,16,602.323,170.837,516.822
30.000,17,840.649,423.311,366.217
30.000,18,1853.264,2078.133,275.214
30.000,19,1908.085,1277.722,594.479
30.000,20,351.435,1955.219,531.300
30.000,21,96.922,1706.086,453.747
30.000,22,1237.304,1438.165,170.912
30.000,23,1780.510,1684.236,268.942
30.000,24,469.305,1592.701,544.840
30.000,25,681.338,2029.470,381.333
30.000,26,3.369,726.909,191.365
35.000,0,1604.601,1310.197,115.213
35.000,1,1756.011,456.511,436.823
35.000,2,1399.175,1969.339,146.869
35.000,3,1154.858,1468.155,215.782
35.000,4,590.396,188.280,181.563
35.000,5,607.636,1264.291,153.661
35.000,6,1449.194,317.928,307.725
35.000,7,1002.657,2128.785,485.662
35.000,8,726.555,1363.127,557.697
35.000,9,1630.736,814.002,267.821
35.000,10,531.768,1189.364,441.947
35.000,11,233.826,2028.363,506.618
35.000,12,214.158,510.250,401.169
35.000,13,951.635,2068.144,532.589
35.000,14,685.964,478.256,243.092
35.000,15,213.638,1691.479,555.714
35.000,16,671.963,123.245,518.545
35.000,17,915.556,430.931,367.665
35.000,18,1825.686,2045.057,279.844
35.000,19,1854.482,1193.692,593.224
35.000,20,449.925,2031.718,532.044
35.000,21,100.768,1615.882,457.339
35.000,22,1251.707,1334.338,167.060
35.000,23,1637.473,1676.369,269.601
35.000,24,570.121,1530.475,542.831
35.000,25,662.674,1949.371,381.296
35.000,26,138.832,754.405,184.833
40.000,0,1516.234,1247.097,121.668
40.000,1,1835.840,346.561,434.904
40.000,2,1501.423,1977.447,143.874
40.000,3,1146.978,1394.735,217.717
40.000,4,458.617,160.988,178.719
40.000,5,703.413,1365.515,160.718
40.000,6,1331.293,306.455,305.236
40.000,7,917.030,2095.455,488.643
40.000,8,775.796,1442.303,564.172
40.000,9,1507.823,794.465,264.563
40.000,10,468.528,1104.919,445.702
40.000,11,301.742,1922.246,504.828
40.000,12,80.782,554.231,409.460
40.000,13,871.313,2160.601,539.352
40.000,14,572.420,453.537,241.033
40.000,15,127.715,1813.888,563.937
40.000,16,727.953,69.481,521.163
40.000,17,991.577,437.205,371.847
40.000,18,1691.620,2041.639,282.994
40.000,19,1791.570,1112.678,593.264
40.000,20,545.791,2105.210,534.078
40.000,21,84.314,1526.606,459.358
40.000,22,1295.750,1235.761,163.527
40.000,23,1507.573,1629.065,271.232
40.000,24,644.942,1442.958,536.991
40.000,25,646.713,1876.149,382.174
40.000,26,261.799,736.793,179.398
45.000,0,1426.378,1180.698,124.370
45.000,1,1906.048,223.834,434.261
45.000,2,1602.495,2005.140,139.849
45.000,3,1159.961,1312.951,220.054
45.000,4,326.200,128.486,175.645
45.000,5,808.853,1461.794,170.693
45.000,6,1207.489,278.344,303.910
45.000,7,834.720,2071.474,492.304
45.000,8,826.196,1520.812,569.390
45.000,9,1395.624,769.647,261.726
45.000,10,417.432,1012.142,448.408
45.000,11,364.199,1811.213,501.510
45.000,12,75.825,568.642,416.792
45.000,13,784.107,2085.492,540.506
45.000,14,451.800,415.434,238.909
45.000,15,71.141,1947.854,569.789
45.000,16,780.349,8.852,522.142
45.000,17,1067.944,436.221,376.103
45.000,18,1567.624,2044.623,290.122
45.000,19,1735.034,1022.432,594.060
45.000,20,650.769,2171.182,534.849
45.000,21,76.394,1419.764,464.504
45.000,22,1347.275,1141.877,159.716
45.000,23,1374.610,1577.455,279.248
45.000,24,739.608,1370.459,529.657
45.000,25,639.760,1800.558,383.644
45.000,26,373.699,766.606,173.116
50.000,0,1330.448,1151.917,128.734
50.000,1,1852.328,100.487,432.841
50.000,2,1706.028,1987.882,134.249
50.000,3,1187.617,1230.485,226.154
50.000,4,192.086,138.220,174.782
50.000,5,934.171,1538.838,177.840
50.000,6,1101.042,245.526,304.962
50.000,7,746.326,2047.336,497.321
50.000,8,879.354,1594.687,572.355
50.000,9,1290.688,727.044,256.902
50.000,10,369.190,919.412,445.443
50.000,11,437.051,1703.572,503.256
50.000,12,213.704,545.580,422.508
50.000,13,694.901,1994.052,540.835
50.000,14,331.458,371.328,233.517
50.000,15,34.406,2088.425,576.356
50.000,16,833.354,49.616,524.756
50.000,17,1141.223,442.043,380.120
50.000,18,1439.129,2038.387,291.710
50.000,19,1688.466,937.304,593.722
50.000,20,723.994,2085.442,536.562
50.000,21,60.239,1324.535,468.214
50.000,22,1357.833,1023.451,153.295
50.000,23,1243.850,1556.155,285.259
50.000,24,822.977,1278.230,524.687
50.000,25,638.685,1708.122,386.687
50.000,26,491.585,778.148,165.985
55.000,0,1254.026,1091.687,133.761
55.000,1,1782.452,51.776,428.009
55.000,2,1819.365,1999.888,128.041
55.000,3,1197.646,1151.642,229.402
55.000,4,57.825,146.426,173.263
55.000,5,1055.934,1616.226,182.735
55.000,6,988.859,243.238,300.624
55.000,7,653.155,2008.983,506.063
55.000,8,942.549,1675.209,580.401
55.000,9,1180.493,691.217,254.049
55.000,10,292.696,854.571,442.394
55.000,11,505.542,1600.885,499.512
55.000,12,341.616,500.453,432.927
55.000,13,631.616,1878.060,541.199
55.000,14,219.003,334.318,224.278
55.000,15,41.425,2112.933,581.628
55.000,16,874.603,99.426,528.048
55.000,17,1213.392,465.307,382.475
55.000,18,1330.028,1985.532,292.405
55.000,19,1626.057,861.462,594.801
55.000,20,816.616,2013.691,538.256
55.000,21,44.136,1233.821,472.120
55.000,22,1375.915,906.576,149.061
55.000,23,1120.619,1540.477,289.247
55.000,24,897.357,1189.678,522.006
55.000,25,642.828,1622.018,390.886
55.000,26,600.069,804.746,157.438
60.000,0,1174.572,1019.940,136.953
60.000,1,1740.827,192.268,421.004
60.000,2,1901.823,2001.548,124.815
60.000,3,1210.936,1062.235,231.505
60.000,4,81.166,127.650,173.668
60.000,5,1185.992,1686.841,187.490
60.000,6,870.259,249.740,295.552
60.000,7,559.649,1983.764,514.930
60.000,8,999.895,1749.683,587.322
60.000,9,1072.563,644.912,256.033
60.000,10,216.096,786.405,439.946
60.000,11,570.982,1503.158,495.412
60.000,12,478.998,498.940,441.940
60.000,13,552.534,1773.763,544.604
60.000,14,108.570,306.099,219.262
60.000,15,95.314,1969.175,585.791
60.000,16,921.660,148.837,532.782
60.000,17,1282.051,468.845,384.897
60.000,18,1212.322,1924.039,294.917
60.000,19,1536.508,806.532,592.915
60.000,20,900.680,1936.289,539.601
60.000,21,4.897,1144.642,475.333
60.000,22,1375.869,792.680,149.044
60.000,23,995.417,1559.915,293.231
60.000,24,950.048,1091.015,516.625
60.000,25,626.564,1542.619,392.934
60.000,26,704.832,842.992,146.934
65.000,0,1095.828,942.377,140.234
65.000,1,1680.144,317.747,414.155
