t_s,node,x,y,z
0.000,0,562.487,606.258,497.221
0.000,1,14.624,247.300,258.715
0.000,2,60.994,266.760,212.902
0.000,3,900.966,564.948,117.308
0.000,4,596.799,699.908,167.104
0.000,5,1030.841,363.367,269.216
0.000,6,653.414,959.663,479.837
0.000,7,37.550,540.439,579.485
0.000,8,765.511,207.567,330.413
0.000,9,690.130,690.288,322.586
0.000,10,445.931,269.670,132.033
0.000,11,119.780,16.676,124.409
0.000,12,522.003,656.179,206.536
0.000,13,237.071,728.428,474.721
0.000,14,298.750,211.114,328.682
0.000,15,91.426,36.941,460.559
0.000,16,302.978,683.950,398.801
0.000,17,359.386,645.149,247.056
0.000,18,595.447,373.992,563.873
0.000,19,87.019,397.258,453.634
0.000,20,1086.892,229.266,108.822
0.000,21,717.101,507.789,552.404
0.000,22,407.239,214.294,501.993
0.000,23,393.930,827.459,390.976
0.000,24,850.776,212.697,156.069
0.000,25,482.205,603.488,493.571
0.000,26,241.859,481.706,521.790
0.000,27,265.339,78.391,447.744
0.000,28,110.444,934.534,232.550
0.000,29,1069.615,933.852,535.661
0.000,30,1112.976,816.697,582.823
0.000,31,1023.528,202.831,347.827
0.000,32,670.060,350.137,302.717
0.000,33,1008.074,406.717,207.898
0.000,34,288.482,1005.451,520.121
0.000,35,81.190,593.282,493.069
0.000,36,905.142,153.247,100.606
0.000,37,114.336,205.915,172.485
0.000,38,560.696,181.165,279.514
0.000,39,1104.325,906.848,488.558
0.000,40,947.500,114.192,184.299
0.000,41,1062.973,980.402,136.346
0.000,42,963.006,843.443,351.022
0.000,43,445.964,868.938,271.973
0.000,44,1148.026,640.610,115.123
0.000,45,569.113,256.901,140.470
0.000,46,764.775,157.081,401.148
0.000,47,195.327,13.888,569.396
0.000,48,548.261,1018.731,276.609
0.000,49,691.692,119.774,444.324
0.000,50,774.663,372.596,591.952
0.000,51,352.281,429.466,516.388
0.000,52,338.957,790.155,531.238
0.000,53,125.030,63.305,506.427
0.000,54,1096.577,880.971,418.864
0.000,55,470.033,547.380,120.368
0.000,56,119.663,796.774,503.940
0.000,57,454.426,234.254,292.419
0.000,58,776.187,976.656,593.807
0.000,59,388.822,165.903,585.692
0.000,60,866.350,655.027,257.597
0.000,61,755.929,63.021,112.938
0.000,62,95.939,97.865,275.384
0.000,63,629.548,928.520,549.747
0.000,64,876.577,209.815,390.375
0.000,65,845.763,855.725,585.275
0.000,66,120.433,601.360,577.474
0.000,67,366.278,162.141,532.098
0.000,68,262.973,238.654,343.383
0.000,69,835.528,726.296,380.173
0.000,70,728.809,546.557,174.796
0.000,71,906.242,778.690,138.399
0.000,72,1083.387,173.905,192.102
0.000,73,320.082,141.022,484.304
0.000,74,638.127,165.225,467.321
0.000,75,117.833,93.737,538.160
0.000,76,645.298,9.388,192.657
0.000,77,265.934,758.075,412.667
0.000,78,1074.646,203.858,288.470
5.000,0,527.999,732.549,488.675
5.000,1,119.574,217.638,262.890
5.000,2,100.380,178.709,212.720
5.000,3,835.667,607.272,117.316
5.000,4,570.905,608.130,163.316
5.000,5,1048.453,226.815,276.123
5.000,6,637.252,815.035,476.550
5.000,7,156.506,493.649,573.783
5.000,8,722.227,287.832,331.961
5.000,9,783.399,609.360,320.083
5.000,10,577.549,235.682,139.473
5.000,11,217.763,86.038,127.501
5.000,12,448.400,658.134,206.487
5.000,13,194.268,647.749,475.162
5.000,14,277.965,126.696,326.934
5.000,15,23.874,79.078,455.680
5.000,16,228.409,710.759,395.850
5.000,17,296.844,705.354,250.501
5.000,18,476.880,340.300,566.295
5.000,19,137.526,478.938,448.743
5.000,20,1022.198,132.664,107.666
5.000,21,824.862,519.784,551.734
5.000,22,459.681,316.475,501.122
5.000,23,404.607,909.606,392.572
5.000,24,736.511,206.511,161.903
5.000,25,616.044,639.101,488.206
5.000,26,308.043,429.862,517.162
5.000,27,114.397,88.159,442.756
5.000,28,101.986,854.402,227.214
5.000,29,965.206,893.605,538.875
5.000,30,1158.628,906.026,585.088
5.000,31,899.537,143.571,353.627
5.000,32,592.031,279.049,299.040
5.000,33,937.965,440.710,208.783
5.000,34,390.836,959.080,514.861
5.000,35,13.740,584.866,489.970
5.000,36,978.208,247.429,104.412
5.000,37,5.079,155.244,166.190
5.000,38,642.329,247.631,277.934
5.000,39,999.442,980.712,483.326
5.000,40,840.866,132.826,179.831
5.000,41,936.958,1017.117,140.611
5.000,42,1065.436,788.829,350.748
5.000,43,461.342,982.159,272.657
5.000,44,1146.184,776.565,116.656
5.000,45,429.830,204.320,140.589
5.000,46,885.942,227.728,403.635
5.000,47,320.819,65.502,565.841
5.000,48,475.583,944.602,276.431
