t_s,node,x,y,z
0.000,0,985.244,577.658,365.527
0.000,1,1120.873,1418.997,205.482
0.000,2,1049.482,2128.635,497.683
0.000,3,807.395,733.170,382.814
0.000,4,707.204,1402.120,450.524
0.000,5,372.341,633.533,479.733
0.000,6,1662.847,2195.081,381.795
0.000,7,254.247,2154.754,405.178
0.000,8,971.909,2767.755,260.220
0.000,9,1045.728,2395.985,371.830
0.000,10,1916.458,8.148,362.598
0.000,11,432.789,245.085,395.305
0.000,12,847.200,392.421,100.320
0.000,13,1495.690,1853.714,569.793
0.000,14,39.055,2705.422,404.909
0.000,15,787.524,1605.994,525.123
0.000,16,1184.766,2076.513,511.216
0.000,17,1482.146,2041.824,248.833
0.000,18,414.971,2668.574,184.597
0.000,19,1066.665,2622.875,568.904
0.000,20,114.070,2257.263,262.260
0.000,21,54.968,1293.693,225.264
0.000,22,367.595,172.726,380.005
0.000,23,371.322,269.833,116.935
5.000,0,945.376,457.488,367.735
5.000,1,1170.490,1485.644,208.991
5.000,2,976.637,2024.783,496.660
5.000,3,669.122,783.137,389.408
5.000,4,814.453,1487.900,448.107
5.000,5,400.143,733.585,474.975
5.000,6,1526.903,2163.036,376.249
5.000,7,204.524,2047.604,407.642
5.000,8,1064.668,2786.030,264.181
5.000,9,1025.249,2530.400,367.424
5.000,10,2050.612,35.982,360.243
5.000,11,491.221,353.729,386.555
5.000,12,946.877,477.637,105.743
5.000,13,1547.531,1782.922,567.031
5.000,14,15.884,2641.863,407.776
5.000,15,726.858,1711.729,529.345
5.000,16,1262.058,2063.347,510.122
5.000,17,1609.020,2013.143,243.331
5.000,18,437.300,2775.209,184.665
5.000,19,957.623,2716.037,566.008
5.000,20,117.058,2383.447,261.821
5.000,21,104.912,1187.267,226.727
5.000,22,235.915,202.011,378.730
5.000,23,427.108,342.291,115.942
10.000,0,891.581,334.663,371.428
10.000,1,1229.928,1549.170,211.821
10.000,2,904.557,1922.247,493.782
10.000,3,525.929,818.611,396.624
10.000,4,893.682,1599.790,446.550
10.000,5,456.373,826.478,466.438
10.000,6,1400.174,2100.214,369.401
10.000,7,151.943,1948.090,411.258
10.000,8,1152.174,2804.885,266.795
10.000,9,980.792,2659.734,360.958
10.000,10,1945.033,88.475,359.709
10.000,11,571.784,453.031,379.854
10.000,12,1053.600,544.153,111.205
10.000,13,1588.149,1714.508,566.618
10.000,14,73.401,2577.984,412.702
10.000,15,678.976,1823.820,534.086
10.000,16,1341.143,2054.019,510.210
10.000,17,1737.350,1987.637,239.446
10.000,18,484.487,2835.957,184.474
10.000,19,853.477,2814.765,564.606
10.000,20,123.435,2515.323,263.069
10.000,21,168.126,1087.224,225.159
10.000,22,109.622,204.757,380.924
10.000,23,477.328,414.401,114.032
15.000,0,837.000,221.871,374.455
15.000,1,1294.426,1601.607,213.448
15.000,2,824.230,1818.838,490.190
15.000,3,396.363,872.857,402.262
15.000,4,1008.581,1681.938,445.464
15.000,5,491.494,932.225,460.634
15.000,6,1268.921,2051.977,362.274
15.000,7,97.455,1853.137,414.539
15.000,8,1248.062,2824.927,270.349
15.000,9,952.017,2800.579,355.076
15.000,10,1819.976,139.211,359.350
15.000,11,649.565,549.232,374.639
15.000,12,1148.271,621.903,115.063
15.000,13,1642.494,1645.623,565.260
15.000,14,134.749,2520.366,416.248
15.000,15,616.051,1926.801,536.780
15.000,16,1424.239,2035.355,509.669
15.000,17,1864.313,1966.371,234.398
15.000,18,517.272,2728.909,181.870
15.000,19,743.896,2832.263,562.434
15.000,20,134.329,2643.373,262.700
15.000,21,224.574,980.072,223.881
15.000,22,28.355,202.649,382.467
15.000,23,511.589,494.530,111.183
20.000,0,784.214,103.582,378.060
20.000,1,1355.737,1663.451,216.197
20.000,2,754.905,1707.876,488.444
20.000,3,260.854,931.421,408.732
20.000,4,1122.510,1768.501,442.323
20.000,5,540.831,1035.863,454.044
20.000,6,1130.331,2026.912,356.539
20.000,7,46.302,1753.738,419.861
20.000,8,1339.709,2843.628,273.839
20.000,9,901.012,2793.646,351.020
20.000,10,1679.843,173.964,358.098
20.000,11,732.748,647.182,367.584
20.000,12,1258.131,685.515,120.422
20.000,13,1706.067,1588.266,563.067
20.000,14,205.377,2465.459,420.344
20.000,15,562.304,2036.911,541.751
20.000,16,1499.309,2023.268,509.076
20.000,17,1990.851,1934.421,230.852
20.000,18,549.526,2629.766,181.198
20.000,19,636.586,2741.760,557.588
20.000,20,141.068,2769.393,264.680
20.000,21,289.326,876.027,224.090
20.000,22,158.086,215.634,383.679
20.000,23,550.480,576.540,107.930
25.000,0,745.941,11.504,380.929
25.000,1,1412.656,1724.509,220.095
25.000,2,669.227,1615.332,485.662
25.000,3,125.958,999.742,414.462
25.000,4,1244.022,1843.386,443.224
25.000,5,568.151,1135.117,448.339
25.000,6,1001.772,1967.920,350.763
25.000,7,24.484,1642.358,425.181
25.000,8,1427.956,2866.454,276.187
25.000,9,850.309,2660.491,340.076
25.000,10,1557.062,236.384,360.059
25.000,11,816.057,743.849,361.934
25.000,12,1365.873,749.764,125.086
25.000,13,1747.561,1519.193,560.891
25.000,14,261.863,2396.796,424.329
25.000,15,492.086,2139.612,546.917
25.000,16,1570.020,1996.290,508.501
25.000,17,1991.661,1905.281,226.930
25.000,18,573.697,2521.385,179.668
