t_s,node,x,y,z
0.000,0,649.736,662.188,472.012
0.000,1,68.532,1060.313,141.198
0.000,2,456.719,616.747,446.876
0.000,3,567.857,801.959,597.547
0.000,4,506.242,863.572,272.284
0.000,5,22.980,966.822,267.107
0.000,6,957.680,257.697,482.913
0.000,7,557.921,3.233,500.616
0.000,8,358.367,1195.488,459.347
0.000,9,111.104,882.449,450.487
0.000,10,789.675,480.555,412.094
0.000,11,300.477,1159.546,593.290
0.000,12,1023.684,741.847,519.965
0.000,13,1146.441,798.858,127.752
0.000,14,890.076,619.180,520.913
0.000,15,1054.020,674.991,365.862
0.000,16,935.713,1196.492,395.638
0.000,17,1063.101,207.709,597.729
0.000,18,692.075,663.603,396.983
0.000,19,1232.101,855.864,552.193
0.000,20,482.941,1004.303,407.047
0.000,21,1181.081,330.996,111.290
0.000,22,525.077,628.366,167.371
0.000,23,135.584,1042.699,180.948
0.000,24,1019.456,523.205,254.597
0.000,25,502.790,433.997,451.712
0.000,26,856.831,376.910,515.572
0.000,27,1197.852,1063.524,336.370
0.000,28,1116.209,850.945,245.286
0.000,29,1232.819,632.901,551.304
0.000,30,584.446,160.877,127.239
0.000,31,889.534,513.358,542.479
0.000,32,31.416,571.928,304.238
0.000,33,626.172,233.032,243.372
0.000,34,541.399,974.669,132.080
0.000,35,316.432,1025.528,431.541
0.000,36,387.861,873.707,484.535
0.000,37,702.125,877.081,205.563
0.000,38,1141.979,683.625,558.375
0.000,39,1195.351,829.653,413.563
0.000,40,931.115,564.013,112.020
0.000,41,170.147,118.808,158.381
0.000,42,43.080,278.651,412.843
0.000,43,584.844,84.502,514.075
0.000,44,1234.873,150.037,435.247
0.000,45,1129.434,473.438,286.809
0.000,46,1221.625,556.549,242.297
0.000,47,520.550,979.010,445.962
0.000,48,1099.127,545.587,446.964
0.000,49,363.354,509.456,175.417
5.000,0,656.996,538.698,467.842
5.000,1,90.215,1164.624,144.377
5.000,2,513.050,523.498,443.903
5.000,3,482.909,887.752,595.491
5.000,4,586.245,938.874,273.289
5.000,5,41.799,1009.210,263.809
5.000,6,1088.022,221.973,483.000
5.000,7,578.670,115.617,498.562
5.000,8,379.252,1104.507,457.604
5.000,9,202.031,895.169,446.512
5.000,10,909.812,555.336,406.743
5.000,11,352.234,1108.994,596.228
5.000,12,1107.690,823.938,525.908
5.000,13,1273.659,855.160,123.453
5.000,14,944.255,480.735,517.572
5.000,15,993.015,572.108,362.293
5.000,16,894.758,1086.724,395.717
5.000,17,939.649,139.141,597.086
5.000,18,705.042,553.337,399.210
5.000,19,1168.346,990.024,556.957
5.000,20,427.748,949.094,405.347
5.000,21,1264.725,329.719,110.379
5.000,22,501.139,531.270,162.555
5.000,23,229.009,961.220,183.205
5.000,24,962.908,578.744,257.650
5.000,25,636.548,423.777,441.930
5.000,26,804.241,248.905,511.008
5.000,27,1066.134,1062.906,341.260
5.000,28,1204.485,814.587,246.173
5.000,29,1110.876,678.236,546.049
5.000,30,691.166,114.435,127.387
5.000,31,856.348,576.997,540.694
5.000,32,47.856,671.836,305.675
5.000,33,632.152,322.076,240.609
5.000,34,507.763,1071.604,125.937
5.000,35,233.747,1027.598,428.455
5.000,36,490.814,827.494,485.438
5.000,37,825.272,816.421,204.061
5.000,38,1142.438,768.876,558.741
5.000,39,1275.787,745.840,417.678
5.000,40,975.188,449.506,118.223
5.000,41,246.950,150.217,157.461
5.000,42,45.154,300.000,415.267
5.000,43,557.535,1.737,516.650
5.000,44,1105.960,203.481,435.082
5.000,45,1071.380,580.909,289.564
5.000,46,1147.496,627.235,242.406
5.000,47,471.328,898.590,448.778
5.000,48,1181.007,521.542,452.003
5.000,49,218.320,525.064,175.913
10.000,0,669.188,414.120,466.574
10.000,1,100.323,1124.490,147.125
10.000,2,573.997,434.084,443.401
10.000,3,393.571,956.946,596.953
10.000,4,685.451,988.693,275.847
10.000,5,102.864,1048.620,259.446
10.000,6,1217.522,205.471,486.133
10.000,7,596.001,219.918,497.131
10.000,8,398.618,1025.226,453.996
10.000,9,291.117,881.981,442.974
10.000,10,1001.017,656.251,392.758
10.000,11,426.657,1073.816,598.126
10.000,12,1188.240,902.583,532.420
10.000,13,1149.725,918.142,122.710
10.000,14,982.267,334.206,510.492
