seed,t,src,dst,dist_m,rssi_level,rssi_slope,rssi_n,beacon_ratio,retry_rate,tx_attempts,trials_probe,fails_probe,trials_cbr,fails_cbr,trials_future,fails_future,pdr_future
2,4.0000,0,4,352.9383,-83.5721,0.0704,38,0.9744,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,0,7,770.4329,-88.7613,0.1689,9,0.2308,0.8750,8,7,6,0,0,7,6,0.1429
2,4.0000,0,8,526.1791,-86.7951,0.3584,28,0.7179,0.3333,6,4,0,0,0,4,0,1.0000
2,4.0000,0,11,968.1462,-89.0260,-0.1985,10,0.2564,0.8571,7,8,8,0,0,8,8,0.0000
2,4.0000,0,12,694.0035,-88.0237,0.5091,17,0.4359,0.6667,6,5,2,0,0,5,2,0.6000
2,4.0000,1,3,597.7133,-87.1073,0.3486,26,0.6500,0.7143,7,5,1,0,0,5,1,0.8000
2,4.0000,1,6,943.8582,-88.8955,0.4199,4,0.1000,1.0000,6,8,8,0,0,8,8,0.0000
2,4.0000,1,7,978.1400,-89.0006,0.1068,6,0.1500,1.0000,6,8,8,0,0,8,8,0.0000
2,4.0000,1,13,146.3391,-68.5121,-3.4849,39,0.9750,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,2,4,1043.1916,-89.2662,0.0123,6,0.1500,1.0000,6,8,8,0,0,8,8,0.0000
2,4.0000,2,8,995.7592,-88.5507,-0.3331,6,0.1500,0.8750,8,6,6,0,0,6,6,0.0000
2,4.0000,2,10,820.5575,-88.3261,0.0971,12,0.3000,0.3333,6,8,8,0,0,8,8,0.0000
2,4.0000,2,14,255.1564,-79.4631,-0.1323,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,3,1,597.7133,-87.6315,-0.5111,25,0.6250,0.5714,7,5,2,0,0,5,2,0.6000
2,4.0000,3,13,718.9377,-87.6838,0.0785,21,0.5250,0.7143,7,7,5,0,0,7,5,0.2857
2,4.0000,4,0,352.9383,-82.8626,0.5642,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,4,2,1043.1916,-88.9728,0.0427,3,0.0750,1.0000,6,6,6,0,0,6,6,0.0000
2,4.0000,4,7,1009.3361,-89.0751,-0.8768,3,0.0750,,0,6,6,0,0,6,6,0.0000
2,4.0000,4,8,216.1486,-79.3117,0.7942,40,1.0000,0.0000,4,4,0,0,0,4,0,1.0000
2,4.0000,4,10,900.7302,-88.7164,1.1546,5,0.1250,1.0000,6,8,7,0,0,8,7,0.1250
2,4.0000,4,14,918.2227,-88.7871,0.1774,8,0.2000,1.0000,8,6,6,0,0,6,6,0.0000
2,4.0000,5,6,947.9240,-89.0103,-0.2207,7,0.1750,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,5,10,504.0655,-86.3409,0.9065,27,0.6750,0.2000,5,4,0,0,0,4,0,1.0000
2,4.0000,6,1,943.8582,-89.0426,-0.3257,4,0.0976,1.0000,6,8,8,0,0,8,8,0.0000
2,4.0000,6,3,959.7614,-89.0251,1.0097,3,0.0732,1.0000,4,8,8,0,0,8,8,0.0000
2,4.0000,6,5,947.9240,-88.7820,-0.6334,7,0.1707,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,6,7,686.2346,-87.6407,-0.2448,27,0.6585,1.0000,6,8,8,0,0,8,8,0.0000
2,4.0000,6,10,998.1181,-89.6267,0.7498,3,0.0732,1.0000,4,8,8,0,0,8,8,0.0000
2,4.0000,6,12,727.9181,-87.4647,-0.1853,24,0.5854,0.6000,5,7,6,0,0,7,6,0.1429
2,4.0000,6,13,935.4057,-89.1280,0.2414,4,0.0976,1.0000,6,7,6,0,0,7,6,0.1429
2,4.0000,7,0,770.4329,-88.5794,0.4428,12,0.3000,1.0000,8,8,8,0,0,8,8,0.0000
2,4.0000,7,1,978.1400,-88.5963,-0.5174,5,0.1250,1.0000,6,6,6,0,0,6,6,0.0000
2,4.0000,7,6,686.2346,-88.1856,-0.0016,26,0.6500,0.7143,7,7,5,0,0,7,5,0.2857
2,4.0000,7,9,703.8757,-88.0972,-0.0500,29,0.7250,0.8750,8,7,5,0,0,7,5,0.2857
