t_s,node,x,y,z
0.000,0,1720.221,1091.882,564.072
0.000,1,350.542,636.693,568.553
0.000,2,1691.902,1228.089,352.125
0.000,3,2529.400,250.742,587.087
0.000,4,629.624,702.737,132.527
0.000,5,661.077,1266.791,217.480
0.000,6,2034.259,743.287,248.425
0.000,7,467.558,838.803,195.744
0.000,8,619.341,1114.202,178.756
0.000,9,1724.843,970.076,201.551
0.000,10,789.112,468.415,469.833
0.000,11,1957.274,1350.543,300.192
0.000,12,775.037,710.679,212.970
0.000,13,2431.456,1038.210,147.981
0.000,14,1292.516,347.625,539.201
0.000,15,714.211,573.327,456.775
0.000,16,1176.158,389.545,225.628
0.000,17,1226.968,1320.566,385.388
0.000,18,2183.993,1110.099,162.432
0.000,19,1035.730,228.661,517.426
0.000,20,685.574,1338.331,185.124
0.000,21,915.347,1195.410,572.796
0.000,22,1197.786,852.844,145.730
0.000,23,2275.931,254.237,426.185
0.000,24,423.188,163.315,257.721
0.000,25,2131.332,1124.104,270.090
0.000,26,1397.273,1214.863,224.784
0.000,27,1050.780,948.483,590.885
0.000,28,2557.973,747.780,427.726
0.000,29,1135.730,532.094,229.919
0.000,30,2035.012,1428.560,232.747
0.000,31,1574.413,678.872,377.814
0.000,32,610.437,510.927,486.126
0.000,33,2032.547,879.851,322.229
0.000,34,1290.736,231.517,389.556
0.000,35,890.022,551.214,120.890
0.000,36,498.069,679.899,242.627
0.000,37,1568.215,992.983,452.568
0.000,38,1356.390,580.975,315.901
0.000,39,61.528,59.011,133.376
0.000,40,1401.477,670.251,525.779
0.000,41,983.942,813.361,514.487
0.000,42,1683.742,979.340,131.214
0.000,43,1020.880,914.233,283.477
0.000,44,115.644,173.444,443.919
0.000,45,1308.027,388.457,150.588
0.000,46,2139.180,1156.140,311.183
0.000,47,1056.879,1086.149,369.785
0.000,48,1466.731,1227.886,505.997
0.000,49,1081.235,995.464,339.180
0.000,50,455.698,430.907,238.116
0.000,51,1673.805,1032.329,471.411
0.000,52,578.977,562.669,235.265
0.000,53,1332.019,801.153,415.970
0.000,54,542.056,872.052,395.388
0.000,55,346.955,1319.842,477.360
0.000,56,270.648,730.574,296.634
0.000,57,527.468,240.790,305.822
0.000,58,101.959,650.045,302.668
0.000,59,2154.339,1363.379,105.847
0.000,60,1522.918,268.335,572.130
0.000,61,1005.108,116.461,468.599
0.000,62,1982.928,621.345,355.090
5.000,0,1819.947,1044.409,560.917
5.000,1,307.948,571.797,568.232
5.000,2,1760.756,1155.577,352.687
5.000,3,2463.061,179.510,585.736
5.000,4,554.604,808.895,127.222
5.000,5,612.471,1212.839,217.959
5.000,6,2146.424,709.076,252.336
5.000,7,397.222,747.034,196.307
5.000,8,697.766,1183.797,177.050
5.000,9,1799.220,1077.878,197.704
5.000,10,869.344,486.722,470.661
5.000,11,1855.634,1366.451,300.919
5.000,12,870.566,801.478,210.259
5.000,13,2393.380,948.850,150.066
5.000,14,1327.673,224.147,540.727
5.000,15,787.595,662.524,455.409
5.000,16,1145.401,490.227,228.399
5.000,17,1257.825,1251.039,382.107
5.000,18,2304.883,1081.111,158.264
5.000,19,1159.657,250.870,522.724
5.000,20,620.887,1259.158,188.813
5.000,21,1028.565,1252.708,579.803
5.000,22,1308.346,761.264,144.058
5.000,23,2289.083,375.910,422.590
5.000,24,428.924,63.979,259.925
5.000,25,2105.489,1263.629,273.340
5.000,26,1383.745,1076.388,225.426
5.000,27,1140.736,983.126,592.603
5.000,28,2540.905,651.667,424.896
5.000,29,1204.606,619.307,236.637
5.000,30,1999.997,1304.841,233.658
5.000,31,1558.948,572.432,372.966
5.000,32,514.395,624.439,487.854
5.000,33,2171.638,879.636,314.448
5.000,34,1226.123,318.081,393.002
5.000,35,969.147,511.085,113.802
5.000,36,410.206,609.782,241.425
5.000,37,1671.090,916.214,459.352
5.000,38,1449.322,552.762,318.864
5.000,39,60.958,6.705,133.625
5.000,40,1309.289,684.762,520.703
5.000,41,1031.596,886.427,510.537
5.000,42,1594.204,976.024,127.666
5.000,43,879.144,892.435,290.395
5.000,44,84.222,89.101,447.495
5.000,45,1224.635,466.259,147.621
5.000,46,2261.940,1176.393,315.733
5.000,47,1170.907,1171.450,364.693
5.000,48,1466.758,1138.241,510.806
5.000,49,1097.664,1118.690,345.114
5.000,50,386.274,350.597,244.412
5.000,51,1770.811,1012.819,473.745
5.000,52,457.553,643.069,231.983
5.000,53,1305.817,888.861,410.968
5.000,54,635.271,854.453,399.118
5.000,55,414.583,1405.624,473.103
5.000,56,309.894,870.433,290.843
5.000,57,475.895,174.992,307.373
5.000,58,33.065,628.148,297.086
5.000,59,2222.535,1265.888,107.157
5.000,60,1628.715,318.391,571.632
5.000,61,1045.421,44.428,469.134
5.000,62,2015.993,511.876,351.694
10.000,0,1924.921,997.950,556.188
10.000,1,285.303,492.829,570.120
10.000,2,1814.522,1078.749,351.419
10.000,3,2402.957,102.659,582.657
10.000,4,479.561,914.572,123.545
10.000,5,568.989,1161.189,216.965
10.000,6,2258.235,686.513,254.223
10.000,7,330.003,653.184,196.327
10.000,8,772.397,1257.738,175.366
10.000,9,1830.914,1197.622,198.376
10.000,10,950.212,506.066,473.240
10.000,11,1753.720,1374.257,301.444
10.000,12,981.205,879.615,208.083
10.000,13,2375.458,854.675,151.181
10.000,14,1355.496,100.945,541.334
10.000,15,850.990,760.806,450.971
10.000,16,1104.943,579.301,231.163
10.000,17,1281.371,1178.373,379.497
10.000,18,2421.827,1037.564,153.177
10.000,19,1277.817,272.526,524.204
10.000,20,546.538,1185.626,192.372
10.000,21,1140.759,1305.157,586.341
10.000,22,1396.160,645.825,138.036
10.000,23,2318.672,489.484,416.975
10.000,24,446.242,31.641,262.755
10.000,25,2045.619,1387.503,279.793
10.000,26,1375.391,937.307,221.518
10.000,27,1222.570,1036.742,594.450
10.000,28,2538.661,555.102,423.064
10.000,29,1259.869,710.509,239.491
10.000,30,1927.284,1196.752,232.807
10.000,31,1549.487,461.478,369.898
10.000,32,405.716,720.477,487.940
10.000,33,2313.171,873.477,309.231
10.000,34,1158.620,389.222,396.059
10.000,35,1051.932,483.938,109.890
10.000,36,326.419,539.188,241.097
10.000,37,1764.769,827.144,466.895
10.000,38,1545.533,534.450,320.321
10.000,39,171.138,60.569,133.121
10.000,40,1226.056,724.749,518.163
10.000,41,1070.008,956.485,506.404
10.000,42,1507.192,988.456,125.625
10.000,43,737.128,864.423,295.280
10.000,44,59.578,18.001,451.739
10.000,45,1143.911,534.802,144.310
10.000,46,2376.539,1200.970,319.732
10.000,47,1268.819,1258.778,363.540
10.000,48,1444.715,1041.311,513.414
10.000,49,1149.394,1230.999,348.302
10.000,50,311.482,278.930,247.313
10.000,51,1868.822,1015.246,474.664
10.000,52,336.187,733.473,227.336
10.000,53,1292.747,975.998,407.220
10.000,54,724.287,823.169,400.905
10.000,55,473.847,1366.175,469.729
10.000,56,353.126,1003.320,286.222
10.000,57,430.433,101.716,307.892
10.000,58,150.813,635.471,295.575
10.000,59,2272.528,1161.085,107.294
10.000,60,1738.727,358.277,572.104
10.000,61,1087.660,20.887,469.938
10.000,62,2072.104,407.699,352.606
15.000,0,2011.804,923.793,552.656
15.000,1,253.964,417.373,572.605
15.000,2,1871.495,996.267,350.116
15.000,3,2344.367,24.573,582.841
15.000,4,414.937,1019.360,120.163
15.000,5,524.173,1102.692,217.010
15.000,6,2371.931,671.975,256.903
15.000,7,259.180,564.427,193.990
15.000,8,850.005,1337.087,174.117
15.000,9,1901.337,1296.330,196.607
15.000,10,1024.698,533.334,476.753
15.000,11,1649.190,1382.066,301.952
15.000,12,1105.288,959.868,202.726
15.000,13,2351.809,761.344,153.291
15.000,14,1398.819,27.487,543.343
15.000,15,912.611,859.033,447.309
15.000,16,1043.120,667.340,236.138
15.000,17,1308.707,1103.600,376.405
15.000,18,2549.910,1009.724,146.721
15.000,19,1395.878,285.546,528.709
15.000,20,502.499,1097.971,195.868
15.000,21,1228.112,1405.062,591.298
15.000,22,1492.287,537.760,133.758
15.000,23,2329.881,609.449,411.845
15.000,24,441.706,128.035,266.744
15.000,25,1988.583,1331.771,287.131
15.000,26,1377.468,802.940,219.471
15.000,27,1318.153,1078.972,595.582
15.000,28,2530.642,462.179,418.423
15.000,29,1339.891,793.425,247.316
15.000,30,1879.893,1078.680,230.184
15.000,31,1530.437,354.365,364.527
15.000,32,288.641,824.569,491.288
15.000,33,2458.840,872.908,303.233
15.000,34,1075.736,452.633,396.547
15.000,35,1135.443,446.901,108.033
15.000,36,242.596,474.470,242.749
15.000,37,1840.419,721.072,472.939
15.000,38,1645.152,495.394,324.337
15.000,39,273.856,127.300,133.141
15.000,40,1136.329,740.334,513.691
15.000,41,1109.750,1032.702,501.859
15.000,42,1417.028,1011.966,121.736
15.000,43,588.491,818.550,302.096
15.000,44,32.928,110.752,455.577
15.000,45,1089.291,626.335,139.117
15.000,46,2495.929,1231.045,324.615
15.000,47,1364.624,1356.339,358.143
15.000,48,1407.752,959.813,517.361
15.000,49,1190.013,1347.462,353.100
15.000,50,242.806,196.517,251.436
15.000,51,1969.429,1028.679,477.025
15.000,52,213.894,820.248,221.957
15.000,53,1288.120,1069.247,404.639
15.000,54,815.643,835.498,402.124
15.000,55,552.233,1278.278,462.884
15.000,56,393.883,1140.228,282.949
15.000,57,397.340,20.110,308.795
15.000,58,268.310,629.723,292.706
15.000,59,2323.857,1058.531,106.230
15.000,60,1832.187,422.784,573.862
15.000,61,1123.202,90.027,470.145
15.000,62,2133.972,315.768,350.919
20.000,0,2099.291,843.284,549.510
20.000,1,225.644,337.583,573.800
20.000,2,1930.568,918.708,351.764
20.000,3,2277.135,51.770,581.642
20.000,4,329.278,1113.210,116.319
20.000,5,476.235,1050.271,215.940
20.000,6,2489.099,669.595,261.557
20.000,7,193.303,470.507,191.977
20.000,8,930.222,1402.393,174.357
20.000,9,1980.049,1400.645,193.391
20.000,10,1111.837,538.625,480.790
20.000,11,1541.262,1405.882,303.781
20.000,12,1219.037,1030.377,199.432
20.000,13,2328.076,670.070,154.610
20.000,14,1427.898,151.128,547.005
20.000,15,978.352,956.803,445.693
20.000,16,1006.071,766.130,238.901
20.000,17,1327.753,1019.305,374.160
20.000,18,2455.559,982.263,141.340
20.000,19,1516.780,306.164,532.244
20.000,20,448.544,1015.299,197.393
20.000,21,1343.913,1403.579,593.117
20.000,22,1577.200,433.543,132.813
20.000,23,2364.728,718.449,408.018
20.000,24,448.471,226.269,272.637
20.000,25,1947.696,1195.116,289.774
20.000,26,1374.888,659.564,216.856
20.000,27,1414.681,1115.702,599.186
20.000,28,2527.288,361.411,414.433
20.000,29,1432.236,865.878,253.507
20.000,30,1811.456,964.383,228.089
20.000,31,1515.804,245.150,363.340
20.000,32,153.012,889.117,494.457
20.000,33,2507.948,846.397,298.917
20.000,34,1003.452,527.985,397.835
20.000,35,1212.368,416.818,103.203
20.000,36,152.461,405.828,244.157
20.000,37,1891.425,597.126,480.673
20.000,38,1732.421,462.458,325.935
20.000,39,388.900,161.424,129.490
20.000,40,1049.209,771.844,511.873
20.000,41,1165.645,1095.924,499.530
20.000,42,1327.530,1043.476,117.749
