t_s,node,x,y,z
0.000,0,296.538,918.742,577.490
0.000,1,344.752,1466.645,319.305
0.000,2,636.631,1864.383,412.173
0.000,3,1207.706,1877.006,562.231
0.000,4,995.688,816.369,592.698
0.000,5,486.047,529.733,238.688
0.000,6,399.303,292.406,322.944
0.000,7,1360.421,1542.089,298.909
0.000,8,1023.061,853.991,149.911
0.000,9,418.797,1955.735,455.746
0.000,10,504.050,2162.792,527.853
0.000,11,408.104,2027.695,530.278
0.000,12,1512.802,838.645,215.304
0.000,13,1032.517,2138.909,148.471
0.000,14,1590.336,1052.604,561.889
0.000,15,1540.233,193.575,394.176
0.000,16,1562.991,902.344,533.620
5.000,0,212.147,976.302,578.420
5.000,1,257.741,1411.574,315.675
5.000,2,524.948,1886.995,417.332
5.000,3,1305.301,1967.639,553.787
5.000,4,1023.250,688.590,596.098
5.000,5,517.046,659.583,231.549
5.000,6,311.541,284.163,325.692
5.000,7,1251.267,1566.325,298.358
5.000,8,960.791,738.940,154.079
5.000,9,299.349,1986.689,451.488
5.000,10,589.998,2079.386,532.378
5.000,11,485.509,2097.123,535.160
5.000,12,1597.703,768.078,216.136
5.000,13,1084.110,2004.432,142.521
5.000,14,1548.025,1148.819,560.751
5.000,15,1565.798,76.304,393.889
5.000,16,1553.991,765.568,530.361
10.000,0,131.533,1020.666,580.993
10.000,1,174.102,1346.509,311.498
10.000,2,415.773,1909.200,422.426
10.000,3,1421.792,2033.272,544.584
10.000,4,1064.339,551.969,598.831
10.000,5,558.475,789.903,226.470
10.000,6,223.200,269.954,326.523
10.000,7,1143.945,1585.385,296.523
10.000,8,881.237,631.014,152.757
10.000,9,195.137,2047.644,446.211
10.000,10,652.040,1963.765,536.076
10.000,11,572.696,2140.663,539.926
10.000,12,1526.344,715.994,215.848
10.000,13,1144.334,1863.134,135.950
10.000,14,1499.270,1244.741,559.268
10.000,15,1608.158,59.915,394.450
10.000,16,1523.970,628.806,530.132
15.000,0,45.017,1065.171,585.419
15.000,1,98.498,1283.246,306.216
15.000,2,293.843,1904.724,431.537
15.000,3,1542.164,2101.358,537.599
15.000,4,1086.866,411.313,596.978
15.000,5,568.192,923.974,221.416
15.000,6,135.794,247.549,327.826
15.000,7,1037.997,1602.671,295.487
15.000,8,804.416,528.565,156.194
15.000,9,114.773,2140.558,438.927
15.000,10,730.492,1861.920,537.486
15.000,11,667.965,2184.077,544.080
15.000,12,1435.401,674.636,214.541
15.000,13,1204.027,1727.695,127.068
15.000,14,1465.420,1343.123,560.334
15.000,15,1608.416,184.236,394.106
15.000,16,1530.752,492.974,528.257
20.000,0,56.898,1108.687,585.468
20.000,1,19.811,1248.402,305.590
20.000,2,174.626,1917.007,438.924
20.000,3,1604.348,2207.356,536.962
20.000,4,1119.057,271.691,595.168
20.000,5,593.391,1059.639,216.439
20.000,6,38.597,237.171,332.640
20.000,7,934.433,1643.726,293.697
20.000,8,761.035,406.997,161.378
20.000,9,6.488,2200.037,430.152
20.000,10,759.477,1742.491,539.591
20.000,11,755.919,2242.670,545.644
20.000,12,1343.767,613.551,213.919
20.000,13,1253.453,1599.136,117.561
20.000,14,1427.283,1437.700,560.174
20.000,15,1592.159,311.845,391.884
20.000,16,1546.125,347.275,525.561
25.000,0,135.705,1155.582,586.306
25.000,1,109.139,1185.169,302.169
25.000,2,79.479,1990.249,441.214
25.000,3,1533.578,2310.132,531.564
25.000,4,1121.159,138.590,590.527
25.000,5,629.896,1183.307,214.671
25.000,6,60.979,223.280,336.959
25.000,7,833.423,1679.239,292.645
25.000,8,678.359,314.630,165.610
25.000,9,103.342,2287.272,422.874
25.000,10,807.740,1632.544,536.983
25.000,11,850.178,2282.247,546.329
25.000,12,1253.830,551.508,211.871
25.000,13,1313.715,1465.450,109.288
25.000,14,1419.333,1548.085,563.782
25.000,15,1587.731,429.172,390.953
25.000,16,1562.747,200.406,523.354
30.000,0,206.337,1214.918,586.091
30.000,1,194.860,1128.653,298.620
30.000,2,22.527,2064.255,446.513
30.000,3,1452.282,2294.190,528.420
30.000,4,1136.130,4.497,578.278
30.000,5,660.180,1316.520,215.550
30.000,6,152.332,196.732,341.146
30.000,7,733.712,1727.493,290.522
30.000,8,581.594,235.505,168.723
30.000,9,212.553,2355.376,412.481
30.000,10,883.579,1524.817,537.258
30.000,11,924.251,2350.072,548.749
30.000,12,1174.009,481.014,212.322
30.000,13,1379.173,1333.884,102.796
30.000,14,1393.558,1657.409,569.556
30.000,15,1606.161,552.865,389.132
30.000,16,1570.352,57.025,522.470
35.000,0,265.115,1285.284,586.842
35.000,1,281.569,1072.827,294.566
35.000,2,143.868,2110.656,456.147
35.000,3,1352.955,2210.828,523.579
35.000,4,1138.494,138.714,574.552
35.000,5,682.937,1443.896,213.558
35.000,6,245.452,172.977,345.229
35.000,7,629.511,1755.269,290.123
35.000,8,518.713,138.440,173.205
35.000,9,322.402,2284.460,409.496
35.000,10,919.790,1413.889,538.328
35.000,11,1004.772,2298.031,550.801
35.000,12,1094.801,412.722,212.998
35.000,13,1459.916,1204.457,107.546
35.000,14,1351.580,1760.836,569.423
35.000,15,1599.149,674.189,386.381
35.000,16,1579.610,84.566,524.412
40.000,0,325.438,1356.512,586.691
40.000,1,356.749,1004.552,290.626
40.000,2,243.330,2167.965,462.068
40.000,3,1256.879,2123.547,515.722
40.000,4,1113.726,283.677,573.663
40.000,5,730.231,1570.994,211.008
40.000,6,348.204,158.935,350.565
40.000,7,526.992,1762.200,288.288
40.000,8,438.951,38.092,175.898
40.000,9,431.794,2212.533,405.656
40.000,10,966.894,1298.599,541.767
40.000,11,1079.740,2226.162,551.369
40.000,12,998.364,354.576,213.666
40.000,13,1501.766,1065.885,114.329
40.000,14,1332.106,1873.343,570.212
40.000,15,1561.201,787.435,384.086
40.000,16,1592.531,223.148,525.607
45.000,0,397.380,1409.419,585.394
45.000,1,427.890,938.778,289.196
45.000,2,329.846,2242.301,468.695
45.000,3,1166.031,2032.497,509.920
45.000,4,1083.444,423.679,572.400
45.000,5,749.151,1714.108,211.972
45.000,6,436.488,119.716,356.857
45.000,7,422.451,1772.773,285.725
45.000,8,363.353,78.816,179.813
45.000,9,531.414,2132.919,400.849
45.000,10,1016.149,1185.557,545.240
45.000,11,1166.095,2177.484,550.882
45.000,12,918.172,281.451,212.817
45.000,13,1529.276,924.325,122.927
45.000,14,1333.464,1989.914,571.405
45.000,15,1525.047,905.846,384.124
45.000,16,1607.805,355.731,522.318
50.000,0,457.565,1479.461,585.766
50.000,1,509.265,892.400,287.957
50.000,2,417.549,2316.412,472.819
50.000,3,1103.156,1924.383,506.154
50.000,4,1068.752,570.625,568.745
50.000,5,751.107,1843.588,211.812
