t_s,node,x,y,z
0.000,0,1677.290,707.290,572.241
0.000,1,557.379,2163.351,405.023
0.000,2,172.386,211.763,441.511
0.000,3,839.430,2492.392,454.749
0.000,4,572.399,799.035,461.059
0.000,5,1355.817,69.854,126.758
0.000,6,556.770,852.176,453.727
0.000,7,29.311,1364.576,157.596
0.000,8,758.493,2491.377,442.380
0.000,9,479.233,2101.531,429.068
0.000,10,669.341,2253.235,151.357
0.000,11,1164.714,2764.558,531.836
0.000,12,538.790,234.371,569.913
0.000,13,1559.142,2282.357,293.779
0.000,14,1575.730,1494.376,497.533
0.000,15,584.608,588.348,480.264
0.000,16,912.822,2653.661,375.667
0.000,17,1880.993,1826.972,191.799
0.000,18,1016.758,2405.181,138.496
0.000,19,1232.026,2263.866,550.193
0.000,20,321.684,2195.706,247.601
0.000,21,755.153,578.467,512.485
0.000,22,1630.278,2402.200,293.748
0.000,23,1805.052,1580.476,477.533
0.000,24,1066.746,436.952,287.419
0.000,25,155.668,366.475,470.584
0.000,26,1449.717,1196.766,417.019
0.000,27,374.033,1490.746,217.544
0.000,28,42.141,2518.588,311.874
0.000,29,1072.957,1813.357,165.584
0.000,30,1030.650,1265.325,384.105
0.000,31,370.837,160.355,267.055
0.000,32,678.964,2583.669,396.933
0.000,33,242.721,1326.130,391.011
0.000,34,1159.927,2089.838,265.306
0.000,35,1546.293,2337.617,502.513
0.000,36,538.920,814.042,469.966
0.000,37,982.709,1397.633,248.085
0.000,38,68.761,623.556,119.810
0.000,39,1084.120,2732.721,307.833
0.000,40,315.734,1018.203,169.657
0.000,41,1052.031,125.457,258.155
0.000,42,297.610,314.436,143.019
5.000,0,1608.084,578.721,573.075
5.000,1,478.695,2148.275,401.873
5.000,2,194.067,286.419,438.040
5.000,3,744.841,2437.059,459.008
5.000,4,605.835,900.749,460.308
5.000,5,1400.118,31.851,129.917
5.000,6,497.833,750.391,458.736
5.000,7,23.873,1498.183,152.718
5.000,8,861.669,2502.498,444.736
5.000,9,471.179,2251.142,431.006
5.000,10,570.123,2144.069,157.930
5.000,11,1145.856,2713.118,534.224
5.000,12,500.005,369.814,568.858
5.000,13,1443.211,2219.998,300.136
5.000,14,1483.789,1399.137,496.158
5.000,15,524.348,672.640,478.129
5.000,16,782.053,2607.562,377.751
5.000,17,1850.354,1756.709,187.828
